source_build,target_build,opcode,direction,field_key,kind,n,min,max,mean,values
12,2522,0x0001,IN,/Block Initializing Vector (IV):Field,blob,3,4,4,4.000,-
12,2522,0x0001,IN,/Local Initializing Vector (IV):Field,blob,3,4,4,4.000,-
12,2522,0x0001,IN,/MapleStory# Version:Field,blob,3,4,4,4.000,-
12,2522,0x0001,IN,/Opcode:Int16,num,3,1,1,1.000,1:3
12,2522,0x0001,IN,/Packet Length:Field,blob,3,4,4,4.000,-
12,2522,0x0001,IN,/Patch Type:Byte,num,3,2,2,2.000,2:3
12,2522,0x0001,IN,/Raw Sequence:Int16,num,3,6771,21920,14801.333,15713:1|21920:1|6771:1
12,2522,0x0001,IN,/Remote Initializing Vector (IV):Field,blob,3,4,4,4.000,-
12,2522,0x0001,OUT,/Locale?:Int16,num,3,0,0,0.000,0:3
12,2522,0x0001,OUT,/Unknown:Int16,num,3,76,76,76.000,76:3
12,2522,0x0001,OUT,/Version:Int32,num,3,2522,2522,2522.000,2522:3
12,2522,0x0004,OUT,/AccountId:Int64,num,3,113551,2.6008586829223726E+18,1733905788614952960.000,2600858682922372473:2|113551:1
12,2522,0x0004,OUT,/MachineId:Field,blob,3,16,16,16.000,-
12,2522,0x0004,OUT,/TokenA:Int32,num,3,235914112,1008860640,517631873.333,1008860640:1|235914112:1|308120868:1
12,2522,0x0004,OUT,/TokenB:Int32,num,3,24923416,529538022,257972263.333,219455352:1|24923416:1|529538022:1
12,2522,0x0005,IN,/Key:Int32,num,6,250589,297383,258392.667,250589:3|250603:2|297383:1
12,2522,0x0005,IN,/Unknown:Int32,num,6,1,1,1.000,1:6
12,2522,0x0005,IN,/function:Byte,num,6,0,0,0.000,0:6
12,2522,0x0005,IN,SomeKey/SomeKey:Field,blob,6,35,36,35.333,-
12,2522,0x0005,IN,SomeKey/size:Int16,num,6,35,36,35.333,35:4|36:2
12,2522,0x0006,IN,/unknown:Int32,num,87,18,877,441.943,~other:19|284:2|346:2|358:2|536:2|18:1|193:1|210:1|211:1|221:1|237:1|247:1|256:1|257:1|267:1|273:1|282:1|300:1|302:1|311:1|321:1|330:1|340:1|359:1|368:1|380:1|387:1|398:1|405:1|418:1|426:1|439:1|445:1|450:1|462:1|473:1|478:1|493:1|497:1|503:1|515:1|518:1|555:1|559:1|574:1|582:1|594:1|600:1|614:1|619:1|625:1|635:1|640:1|658:1|677:1|700:1|720:1|740:1|762:1|783:1|795:1|807:1|829:1|850:1|877:1
2486,2522,0x0006,IN,/ping:Int32,num,87,18,877,441.943,~other:19|284:2|346:2|358:2|536:2|18:1|193:1|210:1|211:1|221:1|237:1|247:1|256:1|257:1|267:1|273:1|282:1|300:1|302:1|311:1|321:1|330:1|340:1|359:1|368:1|380:1|387:1|398:1|405:1|418:1|426:1|439:1|445:1|450:1|462:1|473:1|478:1|493:1|497:1|503:1|515:1|518:1|555:1|559:1|574:1|582:1|594:1|600:1|614:1|619:1|625:1|635:1|640:1|658:1|677:1|700:1|720:1|740:1|762:1|783:1|795:1|807:1|829:1|850:1|877:1
2486,2522,0x0006,OUT,/ping:Int32,num,87,485,2612,1332.943,~other:22|843:2|1037:1|1064:1|1094:1|1108:1|1146:1|1159:1|1202:1|1211:1|1256:1|1264:1|1306:1|1317:1|1355:1|1369:1|1405:1|1423:1|1450:1|1456:1|1508:1|1514:1|1564:1|1616:1|1622:1|1652:1|1666:1|1680:1|1719:1|1737:1|1772:1|1794:1|1801:1|1829:1|1847:1|1902:1|1955:1|2005:1|2057:1|2110:1|2163:1|2217:1|2276:1|2330:1|2384:1|2415:1|2440:1|2497:1|2557:1|2612:1|485:1|538:1|587:1|616:1|664:1|666:1|714:1|724:1|758:1|764:1|779:1|791:1|869:1|899:1|928:1
12,2522,0x000B,OUT,/Sequence:Int32,num,500,21,15955,7904.290,~other:436|15708:1|15709:1|15710:1|15711:1|15712:1|15713:1|15714:1|15715:1|15716:1|15717:1|15718:1|15719:1|15720:1|15721:1|15722:1|15723:1|15724:1|15725:1|15726:1|15727:1|15728:1|15729:1|15730:1|15731:1|15732:1|15733:1|15734:1|15735:1|15736:1|15737:1|15738:1|15739:1|15740:1|15741:1|15742:1|15743:1|15744:1|15745:1|15746:1|15747:1|15748:1|15749:1|15750:1|15751:1|15752:1|15753:1|15754:1|15755:1|15756:1|15757:1|15758:1|15759:1|15760:1|15761:1|15762:1|15763:1|15764:1|15765:1|15766:1|15767:1|15768:1|15769:1|15770:1|15771:1
12,2522,0x000C,OUT,/ClientTicks:Int32,num,3,77752,19657026,6624210.000,137852:1|19657026:1|77752:1
12,2522,0x000C,OUT,/ServerTicks:Int32,num,3,951212460,1102305582,1001590961.000,1102305582:1|951212460:1|951254841:1
12,2522,0x000D,IN,/message:Byte,num,3,0,0,0.000,0:3
12,2522,0x0011,IN,/ServerTick:Int32,num,502,951212455,1102441417,976344328.283,~other:438|951212455:1|951212835:1|951214859:1|951216237:1|951217442:1|951218648:1|951219986:1|951221294:1|951222535:1|951223918:1|951225246:1|951226481:1|951227678:1|951229076:1|951230373:1|951231828:1|951233095:1|951234455:1|951235793:1|951237113:1|951238336:1|951239539:1|951240750:1|951241956:1|951243168:1|951244376:1|951245761:1|951246980:1|951248185:1|951249393:1|951250595:1|951251928:1|951253200:1|951254409:1|951255615:1|951256821:1|951258215:1|951259558:1|951260809:1|951262087:1|951263381:1|951264551:1|951266073:1|951267351:1|951268569:1|951269770:1|951271048:1|951272289:1|951273538:1|951274882:1|951276109:1|951277316:1|951278518:1|951279735:1|951281000:1|951282346:1|951283690:1|951284935:1|951286335:1|951287569:1|951288770:1|951289967:1|951291296:1|951292653:1
12,2522,0x0011,IN,/TimeOffset:Int32,num,502,-32400,-32400,-32400.000,-32400:502
12,2522,0x0011,IN,/Timestamp:Int64,num,505,1646608968,1646760174,1646634245.998,~other:418|1646608968:3|1646609010:3|1646609011:2|1646609015:2|1646609019:2|1646609022:2|1646609023:2|1646609025:2|1646609027:2|1646609028:2|1646609030:2|1646609033:2|1646609034:2|1646609037:2|1646609039:2|1646609041:2|1646609043:2|1646609044:2|1646609046:2|1646609047:2|1646609049:2|1646608970:1|1646608972:1|1646608973:1|1646608974:1|1646608976:1|1646608977:1|1646608978:1|1646608980:1|1646608981:1|1646608982:1|1646608983:1|1646608985:1|1646608986:1|1646608987:1|1646608989:1|1646608990:1|1646608991:1|1646608993:1|1646608994:1|1646608995:1|1646608996:1|1646608998:1|1646608999:1|1646609000:1|1646609001:1|1646609003:1|1646609004:1|1646609005:1|1646609006:1|1646609008:1|1646609009:1|1646609012:1|1646609014:1|1646609016:1|1646609018:1|1646609020:1|1646609024:1|1646609029:1|1646609032:1|1646609035:1|1646609038:1|1646609042:1|1646609048:1
12,2522,0x0011,IN,/Timezone:Byte,num,502,0,0,0.000,0:502
12,2522,0x0011,IN,/function:Byte,num,1003,0,3,1.005,0:499|2:498|1:3|3:3
12,2522,0x0011,IN,/key:Int32,num,499,21,15955,7919.924,~other:435|15708:1|15709:1|15710:1|15711:1|15712:1|15713:1|15714:1|15715:1|15716:1|15717:1|15718:1|15719:1|15720:1|15721:1|15722:1|15723:1|15724:1|15725:1|15726:1|15727:1|15728:1|15729:1|15730:1|15731:1|15732:1|15733:1|15734:1|15735:1|15736:1|15737:1|15738:1|15739:1|15740:1|15741:1|15742:1|15743:1|15744:1|15745:1|15746:1|15747:1|15748:1|15749:1|15750:1|15751:1|15752:1|15753:1|15754:1|15755:1|15756:1|15757:1|15758:1|15759:1|15760:1|15761:1|15762:1|15763:1|15764:1|15765:1|15766:1|15767:1|15768:1|15769:1|15770:1|15771:1
12,2522,0x0012,OUT,/ClientTicks:Int32,num,1245,80547,19973036,8535912.992,~other:1181|19659806:1|19660716:1|19661225:1|19662371:1|19662901:1|19662907:1|19662915:1|19662920:1|19662928:1|19662934:1|19662942:1|19662948:1|19662955:1|19662960:1|19662967:1|19662975:1|19662981:1|19662999:1|19663005:1|19663013:1|19663020:1|19663026:1|19663034:1|19663039:1|19663048:1|19663056:1|19663063:1|19663070:1|19663076:1|19663084:1|19663091:1|19663101:1|19663106:1|19663118:1|19663126:1|19663133:1|19663140:1|19663148:1|19663156:1|19663163:1|19663170:1|19663177:1|19663183:1|19663191:1|19663196:1|19663205:1|19663213:1|19663219:1|19663228:1|19663246:1|19663255:1|19663263:1|19663270:1|19663277:1|19663285:1|19663292:1|19663298:1|19663305:1|19663315:1|19663394:1|19663399:1|19663406:1|19663414:1|19663421:1
12,2522,0x0012,OUT,/Function:Byte,num,1245,0,0,0.000,0:1245
12,2522,0x0012,OUT,/ServerTick:Int32,num,1245,951215050,1102442156,984444898.422,~other:1181|951215050:1|951215960:1|951216734:1|951217851:1|951218381:1|951218387:1|951218395:1|951218400:1|951218408:1|951218414:1|951218422:1|951218428:1|951218435:1|951218440:1|951218447:1|951218455:1|951218461:1|951218479:1|951218485:1|951218493:1|951218500:1|951218506:1|951218514:1|951218519:1|951218528:1|951218536:1|951218543:1|951218550:1|951218556:1|951218564:1|951218571:1|951218581:1|951218586:1|951218598:1|951218650:1|951218657:1|951218664:1|951218672:1|951218680:1|951218687:1|951218694:1|951218701:1|951218707:1|951218715:1|951218720:1|951218729:1|951218737:1|951218743:1|951218752:1|951218770:1|951218779:1|951218787:1|951218794:1|951218801:1|951218809:1|951218816:1|951218822:1|951218829:1|951218839:1|951218918:1|951218923:1|951218930:1|951218938:1|951218945:1
12,2522,0x0012,OUT,/segments:Byte,num,1245,1,2,1.007,1:1236|2:9
12,2522,0x0012,OUT,Segment #/ClientTicks:Int32,num,6,951218694,1102310630,1001597131.333,1102310369:1|1102310630:1|951218694:1|951220177:1|951261329:1|951261589:1
12,2522,0x0012,OUT,Segment #/StateSync/Animation#:Byte,num,1245,17,90,75.986,90:1006|17:239
12,2522,0x0012,OUT,Segment #/StateSync/AnimationString?/size:Int16,num,51,-2057,16819,7408.235,14514:15|14515:8|-2056:5|16819:5|-1799:4|-1542:3|-1800:3|-2057:3|-1030:2|-1543:2|-1286:1
12,2522,0x0012,OUT,Segment #/StateSync/CoordS / #:Int16,num,1245,-5953,31551,2181.748,1:716|0:289|~other:178|28883:1|28891:1|28918:1|28924:1|28931:1|28957:1|28975:1|28989:1|28996:1|29002:1|29052:1|29060:1|29067:1|29082:1|29094:1|29146:1|29153:1|29160:1|29197:1|29203:1|29211:1|29318:1|29325:1|29441:1|29449:1|29455:1|29462:1|29470:1|29509:1|29574:1|29579:1|29587:1|29594:1|29604:1|29609:1|29674:1|29694:1|29701:1|29709:1|29716:1|29723:1|29730:1|29754:1|29764:1|29769:1|29805:1|29812:1|29822:1|29828:1|29837:1|29843:1|29851:1|29868:1|29878:1|29884:1|30500:1|30506:1|30520:1|30532:1|30540:1|30568:1|30579:1
12,2522,0x0012,OUT,Segment #/StateSync/Flag:Byte,num,1245,0,255,150.608,~other:1099|186:12|230:6|235:5|222:4|233:4|1:3|10:3|12:3|204:3|206:3|213:3|217:3|224:3|226:3|238:3|26:3|28:3|30:3|34:3|39:3|41:3|43:3|48:3|6:3|8:3|14:2|190:2|191:2|193:2|194:2|196:2|198:2|199:2|208:2|209:2|216:2|219:2|232:2|237:2|247:2|249:2|0:1|18:1|20:1|201:1|203:1|22:1|221:1|228:1|24:1|241:1|243:1|245:1|250:1|252:1|254:1|3:1|31:1|33:1|36:1|38:1|45:1|47:1|5:1
12,2522,0x0012,OUT,Segment #/StateSync/PositionCoordS/X:Int16,num,1245,-32517,32507,3502.333,~other:998|3333:126|2049:21|-30213:16|-17670:12|-30214:4|-10245:2|-1797:2|-18949:2|-19973:2|-29701:2|-3589:2|2048:2|3331:2|3332:2|-10757:1|-12805:1|-1285:1|-16389:1|-16901:1|-17669:1|-17925:1|-18437:1|-18438:1|-19461:1|-19462:1|-19974:1|-20485:1|-20486:1|-22022:1|-22534:1|-23046:1|-23557:1|-24069:1|-25094:1|-25349:1|-2565:1|-26117:1|-26629:1|-26630:1|-27142:1|-27654:1|-28166:1|-28678:1|-29189:1|-29190:1|-3077:1|-5:1|-9221:1|-9733:1|1019:1|10235:1|10747:1|11259:1|2043:1|2555:1|3067:1|4091:1|5115:1|6139:1|6651:1|7163:1|7675:1|8187:1|9723:1
12,2522,0x0012,OUT,Segment #/StateSync/PositionCoordS/Y:Int16,num,1245,-26630,11772,-1665.147,11771:348|11772:295|90:239|-26628:176|-26629:93|-26630:87|-26627:6|-24069:1
12,2522,0x0012,OUT,Segment #/StateSync/PositionCoordS/Z:Int16,num,1245,-25599,31744,223.825,-13823:332|1:282|45:239|19968:135|17920:123|-18432:35|2048:28|0:19|31233:9|17921:7|31232:3|9728:2|-12288:1|-13311:1|-16384:1|-18944:1|-19455:1|-19456:1|-24575:1|-25087:1|-25088:1|-25599:1|-3071:1|-3583:1|-5120:1|-8704:1|-9216:1|13312:1|14849:1|1536:1|18433:1|18944:1|18945:1|19456:1|2049:1|21505:1|24065:1|24576:1|28160:1|31744:1|3584:1|5632:1|8192:1
12,2522,0x0012,OUT,Segment #/StateSync/Rotation# CoordS / #:Int16,num,1245,-28404,32767,7872.487,~other:460|0:203|2053:49|2309:49|11784:45|11272:42|11528:35|12040:35|12552:35|12808:34|1:30|12296:30|1541:20|1537:19|13064:11|13576:10|1797:10|11520:9|13312:8|13320:8|1285:7|14088:7|2049:7|1800:6|32767:6|13832:5|2305:5|1793:4|1283:3|14344:3|1544:3|2051:3|2056:3|-1536:2|1029:2|14600:2|15112:2|1539:2|2312:2|2561:2|26120:2|3077:2|-12024:1|-1272:1|-2808:1|1281:1|15368:1|1795:1|18177:1|18440:1|2563:1|2565:1|2568:1|25864:1|26632:1|2821:1|3072:1|30728:1|3080:1|32264:1|3333:1|3845:1|4097:1|4355:1|5:1
12,2522,0x0012,OUT,Segment #/StateSync/Rotation:Int16,num,1245,-40,3591,1995.869,2312:326|2304:290|-40:239|2316:135|3333:126|2049:30|3591:27|3075:9|2568:6|1024:5|3328:4|3331:4|1281:3|3077:3|3332:3|3589:3|1025:2|1027:2|1293:2|2048:2|2050:2|2053:2|2305:2|2563:2|2566:2|3329:2|3330:2|3335:2|1026:1|1280:1|2051:1|2052:1|2567:1|3076:1|3334:1|3590:1
12,2522,0x0012,OUT,Segment #/StateSync/SpeedCoordS/X:Int16,num,1245,449,11520,9575.610,11520:1006|1350:143|1800:50|449:23|899:12|2250:7|3150:4
12,2522,0x0012,OUT,Segment #/StateSync/SpeedCoordS/Y:Int16,num,1245,-10240,108,-8271.724,-10240:1004|9:84|8:73|6:44|5:12|7:12|10:4|-9728:2|12:2|14:2|107:1|108:1|11:1|16:1|18:1|19:1
12,2522,0x0012,OUT,Segment #/StateSync/SpeedCoordS/Z:Int16,num,1245,-2304,4607,3363.998,4607:1006|-1792:86|-2048:67|-1536:40|-2304:40|-256:6
12,2522,0x0012,OUT,Segment #/StateSync/Unknown:Byte,num,1246,0,255,126.936,202:336|0:302|70:144|78:140|247:78|250:55|248:44|193:37|249:36|8:31|251:20|131:12|255:6|184:4|151:1
12,2522,0x0012,OUT,Segment #/StateSync/Unknown:Int16,num,239,-32768,31233,9233.276,17920:120|2048:39|-18432:21|17921:10|2049:9|31233:4|19968:3|31232:3|-15359:2|-23040:2|-24576:2|16384:2|-10752:1|-11263:1|-11776:1|-19967:1|-21504:1|-30208:1|-31232:1|-32768:1|-6143:1|-6655:1|-6656:1|-8192:1|10753:1|19457:1|22017:1|24064:1|25600:1|28161:1|30208:1|3072:1|6656:1|7680:1
12,2522,0x0012,OUT,Segment #/StateSync/Unknown:Int32,num,618,-1745188358,2147483647,-515903926.531,~other:510|63479:13|63480:13|63737:9|-1745188358:6|-1745188357:5|-1745148933:2|-1745181445:2|2147483647:2|-1745149189:1|-1745149701:1|-1745153285:1|-1745153797:1|-1745154821:1|-1745156357:1|-1745156869:1|-1745157381:1|-1745158405:1|-1745158917:1|-1745161989:1|-1745162501:1|-1745163013:1|-1745164037:1|-1745164549:1|-1745165061:1|-1745165573:1|-1745166085:1|-1745166597:1|-1745167109:1|-1745169157:1|-1745169669:1|-1745170437:1|-1745171717:1|-1745172229:1|-1745172741:1|-1745173253:1|-1745173765:1|-1745174277:1|-1745175557:1|-1745176838:1|-1745177350:1|-1745178886:1|-1745179397:1|-1745179398:1|-1745179909:1|-1745179910:1|-1745180421:1|-1745180933:1|-1745181446:1|-1745182470:1|-1745182725:1|-1745183494:1|-1745184006:1|-1745184518:1|-1745185029:1|-1745185541:1|-1745186053:1|-1745186565:1|-1745187077:1|-1745187590:1|-1745188102:1|-91620574:1|16857266:1|951218519:1|951220049:1
12,2522,0x0012,OUT,Segment #/StateSync/UnknownCoordF/X:Single,num,619,NaN,NaN,NaN,1;8151E-40:337|9;0392E-41:149|8;8953E-41:27|8;8954E-41:24|8;9672E-41:22|8;9313E-41:21|8;9315E-41:11|8;9673E-41:9|NaN:7|1;81868E-40:4|9;0032E-41:3|9;0033E-41:2|1;5614327E-33:1|1E-45:1|2;3734238E-38:1
12,2522,0x0012,OUT,Segment #/StateSync/UnknownCoordF/Y:Single,num,619,-6.230095784279074E+36,22.740951538085938,-10064775095765871435385654279667712.000,~other:555|4;132723E-39:1|8;505811E-05:1|8;5065825E-05:1|8;5073785E-05:1|8;508106E-05:1|8;508708E-05:1|8;508712E-05:1|8;508726E-05:1|8;508736E-05:1|8;50876E-05:1|8;508809E-05:1|8;508819E-05:1|8;50883E-05:1|8;508858E-05:1|8;508924E-05:1|8;508935E-05:1|8;508959E-05:1|8;508971E-05:1|8;508982E-05:1|8;508995E-05:1|8;5090076E-05:1|8;509018E-05:1|8;509029E-05:1|8;5090505E-05:1|8;509103E-05:1|8;5091066E-05:1|8;5091175E-05:1|8;509154E-05:1|8;509168E-05:1|8;509177E-05:1|8;509261E-05:1|8;5092724E-05:1|8;509284E-05:1|8;509297E-05:1|8;5093445E-05:1|8;509367E-05:1|8;509377E-05:1|8;509755E-05:1|8;509759E-05:1|8;509771E-05:1|8;509883E-05:1|8;509932E-05:1|8;509979E-05:1|8;509989E-05:1|8;510013E-05:1|8;510024E-05:1|8;510048E-05:1|8;5100604E-05:1|8;5100706E-05:1|8;510083E-05:1|8;510105E-05:1|8;510118E-05:1|8;510507E-05:1|8;5105174E-05:1|8;5105436E-05:1|8;510566E-05:1|8;5105916E-05:1|8;510601E-05:1|8;510635E-05:1|8;5106454E-05:1|8;510671E-05:1|8;5106825E-05:1|8;510695E-05:1|8;8954E-41:1
