source_build,target_build,opcode,direction,seen,executed,ran,no_script,ok_exact,under_read,over_read,threw,compile_error,negative_length,consumed_p50,consumed_p90,script_sha,env_sha,consumed_hist,sampling,over_sigs
12,2550,0x0001,IN,4,4,4,0,4,0,0,0,0,0,100,100,7f8c78029510,d7b7fc65329f,100:4,reservoir;n=1500;seed=1,-
12,2550,0x0001,OUT,4,4,4,0,4,0,0,0,0,0,100,100,c024851cf5a7,d7b7fc65329f,100:4,reservoir;n=1500;seed=1,-
12,2550,0x0004,IN,4,4,4,0,4,0,0,0,0,0,100,100,8ceb5dea67ee,d7b7fc65329f,100:4,reservoir;n=1500;seed=1,-
12,2550,0x0004,OUT,4,4,4,0,4,0,0,0,0,0,100,100,6f95cf27934c,d7b7fc65329f,100:4,reservoir;n=1500;seed=1,-
12,2550,0x0005,IN,5,5,5,0,5,0,0,0,0,0,100,100,904ae535cf82,d7b7fc65329f,100:5,reservoir;n=1500;seed=1,-
12,2550,0x0006,IN,86,86,86,0,86,0,0,0,0,0,100,100,1259343bcd4e,d7b7fc65329f,100:86,reservoir;n=1500;seed=1,-
2486,2550,0x0006,IN,86,86,86,0,86,0,0,0,0,0,100,100,2f67488080ad,e531069fb1f2,100:86,reservoir;n=1500;seed=1,-
2486,2550,0x0006,OUT,86,86,86,0,86,0,0,0,0,0,100,100,2f67488080ad,e531069fb1f2,100:86,reservoir;n=1500;seed=1,-
12,2550,0x000B,OUT,362,362,362,0,362,0,0,0,0,0,100,100,0bfa8a381791,d7b7fc65329f,100:362,reservoir;n=1500;seed=1,-
12,2550,0x000C,OUT,4,4,4,0,4,0,0,0,0,0,100,100,03af1cb1cb9c,d7b7fc65329f,100:4,reservoir;n=1500;seed=1,-
12,2550,0x000D,IN,4,4,4,0,4,0,0,0,0,0,100,100,b3dc9594248c,d7b7fc65329f,100:4,reservoir;n=1500;seed=1,-
-,2550,0x000E,OUT,4,4,0,4,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
-,2550,0x000F,OUT,4,4,0,4,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
-,2550,0x0010,OUT,4,4,0,4,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2550,0x0011,IN,727,727,727,0,369,358,0,0,0,0,100,100,ea7aa50be9ac,d7b7fc65329f,6:358|100:369,reservoir;n=1500;seed=1,-
12,2550,0x0012,OUT,5718,1500,1500,0,7,3,1490,0,0,343,95,100,00eac5549f4f,d7b7fc65329f,49:1|54:1|61:1|62:1|65:3|69:21|74:6|76:42|80:18|85:157|88:54|92:83|94:5|95:626|97:1|98:3|100:477,reservoir;n=1500;seed=1,PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [X:Single]:280|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Z:Single]:275|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UnknownStr:Field]:204|NegativeLength: ReadBytes: negative length -# at offset #/# @  [AnimationString?:Field]:178|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int32]:171|NegativeLength: ReadBytes: negative length -# at offset #/# @  [UnknownStr:Field]:165|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [AnimationString?:Field]:93|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [size:Int16]:82|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ServerTick:Int32]:25|PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Byte]:14|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [CoordS / #:Int16]:2|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ClientTicks:Int32]:1
12,2550,0x0013,IN,4,4,4,0,4,0,0,0,0,0,100,100,ec8c9b43cd49,d7b7fc65329f,100:4,reservoir;n=1500;seed=1,-
12,2550,0x0014,IN,6,6,6,0,6,0,0,0,0,0,100,100,707e661c62cd,d7b7fc65329f,100:6,reservoir;n=1500;seed=1,-
12,2550,0x0015,IN,4,4,4,0,0,0,4,0,0,0,100,100,3bbd77e4fb7a,d7b7fc65329f,100:4,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [MapId:Int32]:4
2507,2550,0x0015,IN,4,4,4,0,4,0,0,0,0,0,100,100,afce9e0e791b,e531069fb1f2,100:4,reservoir;n=1500;seed=1,-
12,2550,0x0016,IN,4,4,4,0,4,0,0,0,0,0,100,100,bd0753bb66c6,d7b7fc65329f,100:4,reservoir;n=1500;seed=1,-
2546,2550,0x0016,IN,4,4,4,0,4,0,0,0,0,0,100,100,bd0753bb66c6,750b3e3c91cc,100:4,reservoir;n=1500;seed=1,-
2549,2550,0x0016,IN,4,4,4,0,4,0,0,0,0,0,100,100,bd0753bb66c6,750b3e3c91cc,100:4,reservoir;n=1500;seed=1,-
2550,2550,0x0016,IN,4,4,4,0,4,0,0,0,0,0,100,100,bd0753bb66c6,750b3e3c91cc,100:4,reservoir;n=1500;seed=1,-
