source_build,target_build,opcode,direction,seen,executed,ran,no_script,ok_exact,under_read,over_read,threw,compile_error,negative_length,consumed_p50,consumed_p90,script_sha,env_sha,consumed_hist,sampling,over_sigs
12,2529,0x0034,OUT,23,23,23,0,23,0,0,0,0,0,100,100,415ab669796a,d7b7fc65329f,100:23,reservoir;n=1500;seed=1,-
12,2529,0x0035,IN,22,22,22,0,0,0,22,0,0,0,100,100,30b78ecbae74,d7b7fc65329f,100:22,reservoir;n=1500;seed=1,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [revival:Byte]:22
12,2529,0x0036,IN,22,22,22,0,0,22,0,0,0,0,80,80,f08404c32c83,d7b7fc65329f,80:22,reservoir;n=1500;seed=1,-
12,2529,0x0037,IN,27,27,27,0,0,27,0,0,0,0,16,56,a1a863eca040,d7b7fc65329f,16:21|56:6,reservoir;n=1500;seed=1,-
12,2529,0x0037,OUT,1,1,1,0,1,0,0,0,0,0,100,100,80bddd710eaf,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,-
2502,2529,0x0037,OUT,1,1,1,0,0,1,0,0,0,0,73,73,870c540d7a34,e531069fb1f2,73:1,reservoir;n=1500;seed=1,-
12,2529,0x0038,IN,6,6,6,0,0,6,0,0,0,0,12,12,926dfadc320c,d7b7fc65329f,12:6,reservoir;n=1500;seed=1,-
2511,2529,0x0038,OUT,23,23,23,0,0,23,0,0,0,0,20,20,233ca8b24924,e531069fb1f2,1:1|20:22,reservoir;n=1500;seed=1,-
2550,2529,0x0038,OUT,23,23,23,0,22,1,0,0,0,0,100,100,2b2c0218507d,750b3e3c91cc,1:1|100:22,reservoir;n=1500;seed=1,-
12,2529,0x0039,IN,3,3,3,0,0,3,0,0,0,0,67,67,5311415ccb96,d7b7fc65329f,67:3,reservoir;n=1500;seed=1,-
12,2529,0x0039,OUT,22,22,22,0,22,0,0,0,0,0,100,100,fa826d0529c4,d7b7fc65329f,100:22,reservoir;n=1500;seed=1,-
-,2529,0x003A,OUT,6,6,0,6,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2529,0x003C,IN,1083,1083,1083,0,0,1083,0,0,0,0,44,44,bdff9e80dd3d,d7b7fc65329f,44:1083,reservoir;n=1500;seed=1,-
2506,2529,0x003C,IN,1083,1083,1083,0,0,1083,0,0,0,0,70,70,9fedcc7a8d51,e531069fb1f2,70:1083,reservoir;n=1500;seed=1,-
2507,2529,0x003C,IN,1083,1083,1083,0,1083,0,0,0,0,0,100,100,b0f82de3a675,e531069fb1f2,100:1083,reservoir;n=1500;seed=1,-
2512,2529,0x003C,IN,1083,1083,1083,0,1083,0,0,0,0,0,100,100,3d8a1c2c7f1d,6cdba8ccbaff,100:1083,reservoir;n=1500;seed=1,-
2520,2529,0x003C,IN,1083,1083,1083,0,1083,0,0,0,0,0,100,100,efc20881e461,e531069fb1f2,100:1083,reservoir;n=1500;seed=1,-
-,2529,0x003C,OUT,1,1,0,1,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2529,0x003D,IN,1342,1342,1342,0,0,29,1313,0,0,366,100,100,3d8a1c2c7f1d,d7b7fc65329f,50:5|56:22|60:1|64:17|75:124|80:3|84:1|88:1|90:212|94:2|96:252|97:2|98:19|100:681,reservoir;n=1500;seed=1,PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Boolean]:663|NegativeLength: ReadBytes: negative length -# at offset #/# @  [Unknown:Field]:366|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Y:Int16]:233|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [X:Single]:19|PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [MotionPoint:Byte]:18|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Y:Single]:7|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Z:Single]:4|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Field]:2|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [SkillId:Int32]:1
2512,2529,0x003D,IN,1342,1342,1342,0,1310,32,0,0,0,0,100,100,c9190e0584ce,6cdba8ccbaff,71:14|82:18|100:1310,reservoir;n=1500;seed=1,-
2520,2529,0x003D,IN,1342,1342,1342,0,17,1323,2,0,0,0,2,4,6d2842810633,e531069fb1f2,1:380|2:692|4:233|5:18|95:2|100:17,reservoir;n=1500;seed=1,PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [x:Single]:2
12,2529,0x003F,IN,3,3,3,0,0,0,3,0,0,0,100,100,a0daf008e688,d7b7fc65329f,100:3,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [SkillId:Int32]:3
12,2529,0x0041,IN,3,3,3,0,0,3,0,0,0,0,97,97,bc2f0b57e663,d7b7fc65329f,97:3,reservoir;n=1500;seed=1,-
12,2529,0x0042,IN,2,2,2,0,0,2,0,0,0,0,2,6,f37650cf93c4,d7b7fc65329f,2:1|6:1,reservoir;n=1500;seed=1,-
12,2529,0x0044,IN,24,24,24,0,0,24,0,0,0,0,0,0,56c27594b361,d7b7fc65329f,0:24,reservoir;n=1500;seed=1,-
12,2529,0x0045,IN,46,46,46,0,0,20,26,0,0,0,98,98,a62be8d74bfb,d7b7fc65329f,89:20|95:2|98:24,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Source:Int32]:20|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ Unknown [JobRank:Int16]:4|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ Unknown [Points:Int32]:2
12,2529,0x0047,IN,375,375,375,0,0,0,375,0,0,79,8,23,81f55670735d,d7b7fc65329f,7:18|8:198|23:159,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [message:Field]:296|NegativeLength: ReadBytes: negative length -# at offset #/# @  [message:Field]:79
12,2529,0x0048,IN,118,118,118,0,0,93,25,0,0,0,48,90,fd0b3d10ab00,d7b7fc65329f,48:93|90:25,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [OwnerObjectId:Int32]:25
2504,2529,0x0048,IN,118,118,118,0,93,25,0,0,0,0,100,100,905e79e74b5a,e531069fb1f2,10:25|100:93,reservoir;n=1500;seed=1,-
2507,2529,0x0048,IN,118,118,118,0,93,25,0,0,0,0,100,100,0aae7fa0044e,e531069fb1f2,10:25|100:93,reservoir;n=1500;seed=1,-
-,2529,0x0048,OUT,2,2,0,2,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2529,0x0049,IN,6,6,6,0,0,6,0,0,0,0,1,1,550fcd52c5c5,d7b7fc65329f,1:6,reservoir;n=1500;seed=1,-
2529,2529,0x0049,IN,6,6,6,0,0,6,0,0,0,0,1,1,9c3e9314f489,e531069fb1f2,1:6,reservoir;n=1500;seed=1,-
12,2529,0x004B,IN,265,265,265,0,0,265,0,0,0,0,0,0,26d458383fa5,d7b7fc65329f,0:265,reservoir;n=1500;seed=1,-
2507,2529,0x004B,IN,265,265,265,0,43,222,0,0,0,0,6,100,51852ed8b8e0,e531069fb1f2,6:222|100:43,reservoir;n=1500;seed=1,-
12,2529,0x004B,OUT,1,1,1,0,0,0,1,0,0,0,100,100,bd63690c0204,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [MapCode:Int32]:1
12,2529,0x004C,IN,10,10,10,0,0,5,5,0,0,0,2,100,9192b0fb83ae,d7b7fc65329f,2:5|100:5,reservoir;n=1500;seed=1,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [flags:Byte]:5
2512,2529,0x004C,IN,10,10,10,0,10,0,0,0,0,0,100,100,7d49d25ebf47,6cdba8ccbaff,100:10,reservoir;n=1500;seed=1,-
12,2529,0x004D,IN,16,16,16,0,0,16,0,0,0,0,21,21,51c918c743c1,d7b7fc65329f,1:2|4:2|21:12,reservoir;n=1500;seed=1,-
2503,2529,0x004D,IN,16,16,16,0,16,0,0,0,0,0,100,100,30b8107d2341,e531069fb1f2,100:16,reservoir;n=1500;seed=1,-
