source_build,target_build,opcode,direction,field_key,kind,n,min,max,mean,values
12,2533,0x0001,IN,/Block Initializing Vector (IV):Field,blob,7,4,4,4.000,-
12,2533,0x0001,IN,/Local Initializing Vector (IV):Field,blob,7,4,4,4.000,-
12,2533,0x0001,IN,/MapleStory# Version:Field,blob,7,4,4,4.000,-
12,2533,0x0001,IN,/Opcode:Int16,num,7,1,1,1.000,1:7
12,2533,0x0001,IN,/Packet Length:Field,blob,7,4,4,4.000,-
12,2533,0x0001,IN,/Patch Type:Byte,num,7,2,2,2.000,2:7
12,2533,0x0001,IN,/Raw Sequence:Int16,num,7,-32123,30862,3287.429,-2985:1|-32123:1|-4130:1|-4239:1|11006:1|24621:1|30862:1
12,2533,0x0001,IN,/Remote Initializing Vector (IV):Field,blob,7,4,4,4.000,-
12,2533,0x0001,OUT,/Locale?:Int16,num,7,0,0,0.000,0:7
12,2533,0x0001,OUT,/Unknown:Int16,num,7,81,81,81.000,81:7
12,2533,0x0001,OUT,/Version:Int32,num,7,2533,2533,2533.000,2533:7
12,2533,0x0004,OUT,/AccountId:Int64,num,7,2.6008586829223726E+18,2.6008644033487867E+18,2600861134533692928.000,2600858682922372473:4|2600864403348786732:3
12,2533,0x0004,OUT,/MachineId:Field,blob,7,16,16,16.000,-
12,2533,0x0004,OUT,/TokenA:Int32,num,7,131058846,821116344,294108897.571,131058846:1|137902930:1|165872126:1|168293971:1|307584186:1|326933880:1|821116344:1
12,2533,0x0004,OUT,/TokenB:Int32,num,7,7517111,295194984,102750231.429,10520688:1|116735904:1|182968450:1|24666278:1|295194984:1|7517111:1|81648205:1
12,2533,0x0005,IN,/Key:Int32,num,19,620152,2143089,1259897.316,620152:6|620221:5|2130123:2|2142262:2|2142543:2|2143087:1|2143089:1
12,2533,0x0005,IN,/Unknown:Int32,num,19,1,2,1.211,1:15|2:4
12,2533,0x0005,IN,/function:Byte,num,19,0,0,0.000,0:19
12,2533,0x0005,IN,SomeKey/SomeKey:Field,blob,19,34,36,35.368,-
12,2533,0x0005,IN,SomeKey/size:Int16,num,19,34,36,35.368,36:9|35:8|34:2
12,2533,0x0006,IN,/unknown:Int32,num,262,6,7919,1673.011,~other:192|6:3|230:2|27:2|541:2|955:2|109:1|1166:1|119:1|12:1|120:1|1213:1|1257:1|1280:1|130:1|1302:1|1311:1|132:1|1323:1|1348:1|141:1|145:1|1482:1|1499:1|1510:1|1522:1|157:1|1625:1|1683:1|1698:1|171:1|180:1|183:1|195:1|207:1|21:1|219:1|241:1|253:1|267:1|282:1|295:1|307:1|318:1|376:1|388:1|40:1|43:1|477:1|552:1|564:1|57:1|575:1|586:1|599:1|60:1|611:1|622:1|737:1|751:1|762:1|803:1|815:1|850:1|9:1
2486,2533,0x0006,IN,/ping:Int32,num,262,6,7919,1673.011,~other:192|6:3|230:2|27:2|541:2|955:2|109:1|1166:1|119:1|12:1|120:1|1213:1|1257:1|1280:1|130:1|1302:1|1311:1|132:1|1323:1|1348:1|141:1|145:1|1482:1|1499:1|1510:1|1522:1|157:1|1625:1|1683:1|1698:1|171:1|180:1|183:1|195:1|207:1|21:1|219:1|241:1|253:1|267:1|282:1|295:1|307:1|318:1|376:1|388:1|40:1|43:1|477:1|552:1|564:1|57:1|575:1|586:1|599:1|60:1|611:1|622:1|737:1|751:1|762:1|803:1|815:1|850:1|9:1
2486,2533,0x0006,OUT,/ping:Int32,num,262,394,30803,9339.866,~other:197|395:2|1006:1|10197:1|1032:1|10472:1|1059:1|10748:1|11031:1|1107:1|1125:1|1159:1|1211:1|1273:1|1311:1|1315:1|1376:1|1416:1|1443:1|1488:1|1717:1|1890:1|2105:1|2267:1|2459:1|2510:1|2573:1|2629:1|2639:1|2700:1|3003:1|3142:1|3422:1|3773:1|4083:1|4392:1|4748:1|475:1|5076:1|514:1|5422:1|556:1|591:1|6202:1|621:1|629:1|6633:1|670:1|710:1|7231:1|761:1|814:1|8272:1|836:1|863:1|8704:1|899:1|9029:1|934:1|9340:1|938:1|958:1|9626:1|981:1|9914:1
12,2533,0x000B,OUT,/Sequence:Int32,num,1037,215,1332,807.662,~other:909|919:2|920:2|921:2|922:2|923:2|924:2|925:2|926:2|927:2|928:2|929:2|930:2|931:2|932:2|933:2|934:2|935:2|936:2|937:2|938:2|939:2|940:2|941:2|942:2|943:2|944:2|945:2|946:2|947:2|948:2|949:2|950:2|951:2|952:2|953:2|954:2|955:2|956:2|957:2|958:2|959:2|960:2|961:2|962:2|963:2|964:2|965:2|966:2|967:2|968:2|969:2|970:2|971:2|972:2|973:2|974:2|975:2|976:2|977:2|978:2|979:2|980:2|981:2|982:2
12,2533,0x000C,OUT,/ClientTicks:Int32,num,8,402329,2345467,1208041.000,1522439:1|1569326:1|1604142:1|2345467:1|402329:1|421667:1|878020:1|920938:1
12,2533,0x000C,OUT,/ServerTicks:Int32,num,8,1890325394,1903145199,1901231805.125,1890325394:1|1902369035:1|1902435166:1|1902625804:1|1902676405:1|1903133025:1|1903144413:1|1903145199:1
12,2533,0x000D,IN,/message:Byte,num,7,0,0,0.000,0:7
12,2533,0x0010,IN,/IpAddress:Int32,num,4,7517111,295194984,124050308.250,10520688:1|182968450:1|295194984:1|7517111:1
12,2533,0x0010,IN,/MapId:Int32,num,4,1966147282,1966476754,1966312018.000,1966147282:2|1966476754:2
12,2533,0x0010,IN,/MigrationToken:Int32,num,4,131058846,307584186,193202282.250,131058846:1|165872126:1|168293971:1|307584186:1
12,2533,0x0010,IN,/Port:Int16,num,4,-29315,-29315,-29315.000,-29315:4
12,2533,0x0010,IN,/Unknown:Byte,num,4,1,11,6.000,1:2|11:2
12,2533,0x0010,IN,/Unknown:Int32,num,4,328125,328125,328125.000,328125:4
12,2533,0x0010,IN,/message:Byte,num,4,0,0,0.000,0:4
12,2533,0x0011,IN,/ServerTick:Int32,num,729,1890332637,1903287665,1901642393.724,~other:664|1890332637:2|1890334079:1|1890337465:1|1890339399:1|1890342532:1|1890344417:1|1890346426:1|1890348435:1|1890350107:1|1890353540:1|1890355187:1|1890357071:1|1890358648:1|1890361937:1|1890363585:1|1890368088:1|1890370093:1|1890372216:1|1890372798:1|1890374413:1|1890376109:1|1890386159:1|1890390363:1|1890392380:1|1890396354:1|1890398048:1|1890399748:1|1890401402:1|1890404869:1|1890406518:1|1890409902:1|1890411547:1|1890413448:1|1890414974:1|1890416623:1|1890418463:1|1890420120:1|1890421721:1|1890425778:1|1890426241:1|1890427841:1|1890431180:1|1890432825:1|1890434811:1|1890443356:1|1902857327:1|1902873977:1|1902896193:1|1902932202:1|1902941860:1|1903035627:1|1903050994:1|1903058224:1|1903070751:1|1903074049:1|1903087547:1|1903119015:1|1903120921:1|1903124097:1|1903161139:1|1903166745:1|1903172987:1|1903244665:1|1903256727:1
12,2533,0x0011,IN,/TimeOffset:Int32,num,729,-32400,-32400,-32400.000,-32400:729
12,2533,0x0011,IN,/Timestamp:Int64,num,735,1659040446,1659053409,1659051733.921,~other:663|1659040453:2|1659040493:2|1659052964:2|1659053022:2|1659053161:2|1659053164:2|1659053251:2|1659053288:2|1659040446:1|1659040455:1|1659040458:1|1659040460:1|1659040463:1|1659040465:1|1659040467:1|1659040469:1|1659040471:1|1659040474:1|1659040476:1|1659040478:1|1659040479:1|1659040483:1|1659040484:1|1659040489:1|1659040491:1|1659040495:1|1659040497:1|1659040507:1|1659040511:1|1659040513:1|1659040517:1|1659040519:1|1659040520:1|1659040522:1|1659040525:1|1659040527:1|1659040531:1|1659040532:1|1659040534:1|1659040536:1|1659040537:1|1659040539:1|1659040541:1|1659040542:1|1659040546:1|1659040547:1|1659040548:1|1659040552:1|1659040553:1|1659040555:1|1659040564:1|1659052947:1|1659052986:1|1659053032:1|1659053126:1|1659053141:1|1659053148:1|1659053177:1|1659053209:1|1659053211:1|1659053214:1|1659053294:1|1659053366:1|1659053378:1
12,2533,0x0011,IN,/Timezone:Byte,num,729,0,0,0.000,0:729
12,2533,0x0011,IN,/function:Byte,num,1500,0,3,1.036,2:765|0:723|1:6|3:6
12,2533,0x0011,IN,/key:Int32,num,723,215,1332,816.166,~other:625|921:2|922:2|923:2|926:2|929:2|930:2|932:2|934:2|935:2|936:2|937:2|939:2|944:2|946:2|947:2|954:2|957:2|961:2|962:2|963:2|964:2|969:2|970:2|971:2|972:2|973:2|974:2|975:2|976:2|979:2|980:2|982:2|983:2|984:2|334:1|344:1|358:1|380:1|386:1|443:1|452:1|456:1|463:1|465:1|473:1|491:1|492:1|494:1|515:1|535:1|539:1|582:1|589:1|925:1|928:1|931:1|940:1|943:1|945:1|948:1|958:1|966:1|967:1|978:1
