source_build,target_build,opcode,direction,field_key,kind,n,min,max,mean,values
12,2493,0x0001,IN,/Block Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2493,0x0001,IN,/Local Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2493,0x0001,IN,/MapleStory# Version:Field,blob,1,4,4,4.000,-
12,2493,0x0001,IN,/Opcode:Int16,num,1,1,1,1.000,1:1
12,2493,0x0001,IN,/Packet Length:Field,blob,1,4,4,4.000,-
12,2493,0x0001,IN,/Patch Type:Byte,num,1,2,2,2.000,2:1
12,2493,0x0001,IN,/Raw Sequence:Int16,num,1,-26480,-26480,-26480.000,-26480:1
12,2493,0x0001,IN,/Remote Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2493,0x0001,OUT,/Locale?:Int16,num,1,0,0,0.000,0:1
12,2493,0x0001,OUT,/Unknown:Int16,num,1,71,71,71.000,71:1
12,2493,0x0001,OUT,/Version:Int32,num,1,2493,2493,2493.000,2493:1
12,2493,0x0004,OUT,/AccountId:Int64,num,1,2.600852081586108E+18,2.600852081586108E+18,2600852081586107904.000,2600852081586107936:1
12,2493,0x0004,OUT,/MachineId:Field,blob,1,16,16,16.000,-
12,2493,0x0004,OUT,/TokenA:Int32,num,1,269862801,269862801,269862801.000,269862801:1
12,2493,0x0004,OUT,/TokenB:Int32,num,1,34936264,34936264,34936264.000,34936264:1
12,2493,0x0005,IN,/Key:Int32,num,1,143921,143921,143921.000,143921:1
12,2493,0x0005,IN,/Unknown:Int32,num,1,1,1,1.000,1:1
12,2493,0x0005,IN,/function:Byte,num,1,0,0,0.000,0:1
12,2493,0x0005,IN,SomeKey/SomeKey:Field,blob,1,36,36,36.000,-
12,2493,0x0005,IN,SomeKey/size:Int16,num,1,36,36,36.000,36:1
12,2493,0x0006,IN,/unknown:Int32,num,17,23,953,433.000,193:1|207:1|217:1|228:1|23:1|239:1|250:1|262:1|272:1|40:1|54:1|793:1|881:1|898:1|916:1|935:1|953:1
2486,2493,0x0006,IN,/ping:Int32,num,17,23,953,433.000,193:1|207:1|217:1|228:1|23:1|239:1|250:1|262:1|272:1|40:1|54:1|793:1|881:1|898:1|916:1|935:1|953:1
2486,2493,0x0006,OUT,/ping:Int32,num,17,606,9102,3652.706,1010:1|1842:1|1882:1|1923:1|606:1|644:1|704:1|7599:1|767:1|7898:1|8192:1|829:1|8482:1|8776:1|889:1|9102:1|951:1
12,2493,0x000B,OUT,/Sequence:Int32,num,94,269,1230,565.521,~other:30|269:1|270:1|271:1|272:1|273:1|274:1|275:1|276:1|277:1|278:1|279:1|280:1|281:1|282:1|283:1|284:1|285:1|286:1|287:1|288:1|289:1|290:1|291:1|292:1|293:1|294:1|295:1|296:1|297:1|298:1|299:1|300:1|510:1|511:1|512:1|513:1|514:1|515:1|516:1|517:1|518:1|519:1|520:1|521:1|522:1|523:1|524:1|525:1|526:1|527:1|528:1|529:1|530:1|531:1|532:1|533:1|534:1|535:1|536:1|537:1|538:1|539:1|540:1|541:1
12,2493,0x000C,OUT,/ClientTicks:Int32,num,1,1822536,1822536,1822536.000,1822536:1
12,2493,0x000C,OUT,/ServerTicks:Int32,num,1,305114379,305114379,305114379.000,305114379:1
12,2493,0x000D,IN,/message:Byte,num,1,0,0,0.000,0:1
12,2493,0x0011,IN,/ServerTick:Int32,num,94,105719290,305136391,173535317.830,~other:30|105719290:1|105720860:1|105722054:1|105723519:1|105724773:1|105726140:1|105727513:1|105728858:1|105730262:1|105731604:1|105732848:1|105734264:1|105735623:1|105736900:1|105738369:1|105739699:1|105741119:1|105742662:1|105743903:1|105745340:1|105746740:1|105748207:1|105749684:1|105750894:1|105752201:1|105753395:1|105754772:1|105756096:1|105757487:1|105758782:1|105760137:1|105761319:1|198931701:1|198932925:1|198934122:1|198935322:1|198936539:1|198937921:1|198939333:1|198940615:1|198941905:1|198943237:1|198944625:1|198945981:1|198947249:1|198948676:1|198949958:1|198951260:1|198952705:1|198954053:1|198955360:1|198956776:1|198958107:1|198959435:1|198960769:1|198962039:1|198963354:1|198964849:1|198966110:1|198967446:1|198968890:1|198970210:1|198971532:1|198972868:1
12,2493,0x0011,IN,/TimeOffset:Int32,num,94,-32400,-32400,-32400.000,-32400:94
12,2493,0x0011,IN,/Timestamp:Int64,num,95,1613709549,1613908967,1613778750.832,~other:31|1613709549:1|1613709551:1|1613709552:1|1613709554:1|1613709555:1|1613709556:1|1613709558:1|1613709559:1|1613709560:1|1613709562:1|1613709563:1|1613709564:1|1613709566:1|1613709567:1|1613709569:1|1613709570:1|1613709571:1|1613709573:1|1613709574:1|1613709575:1|1613709577:1|1613709578:1|1613709580:1|1613709581:1|1613709582:1|1613709584:1|1613709585:1|1613709586:1|1613709588:1|1613709589:1|1613709590:1|1613709591:1|1613802762:1|1613802764:1|1613802765:1|1613802766:1|1613802767:1|1613802769:1|1613802770:1|1613802771:1|1613802773:1|1613802774:1|1613802775:1|1613802777:1|1613802778:1|1613802779:1|1613802781:1|1613802782:1|1613802783:1|1613802785:1|1613802786:1|1613802787:1|1613802789:1|1613802790:1|1613802791:1|1613802793:1|1613802794:1|1613802795:1|1613802797:1|1613802798:1|1613802800:1|1613802801:1|1613802802:1|1613802803:1
12,2493,0x0011,IN,/Timezone:Byte,num,94,0,0,0.000,0:94
12,2493,0x0011,IN,/function:Byte,num,188,0,3,1.011,0:93|2:93|1:1|3:1
12,2493,0x0011,IN,/key:Int32,num,93,269,1230,565.634,~other:29|269:1|270:1|271:1|272:1|273:1|274:1|275:1|276:1|277:1|278:1|279:1|280:1|281:1|282:1|283:1|284:1|285:1|286:1|287:1|288:1|289:1|290:1|291:1|292:1|293:1|294:1|295:1|296:1|297:1|298:1|299:1|300:1|510:1|511:1|512:1|513:1|514:1|515:1|516:1|517:1|518:1|519:1|520:1|521:1|522:1|523:1|524:1|525:1|526:1|527:1|528:1|529:1|530:1|531:1|532:1|533:1|534:1|535:1|536:1|537:1|538:1|539:1|540:1|541:1
