source_build,target_build,opcode,direction,field_key,kind,n,min,max,mean,values
12,2520,0x0001,IN,/Block Initializing Vector (IV):Field,blob,5,4,4,4.000,-
12,2520,0x0001,IN,/Local Initializing Vector (IV):Field,blob,5,4,4,4.000,-
12,2520,0x0001,IN,/MapleStory# Version:Field,blob,5,4,4,4.000,-
12,2520,0x0001,IN,/Opcode:Int16,num,5,1,1,1.000,1:5
12,2520,0x0001,IN,/Packet Length:Field,blob,5,4,4,4.000,-
12,2520,0x0001,IN,/Patch Type:Byte,num,5,2,2,2.000,2:5
12,2520,0x0001,IN,/Raw Sequence:Int16,num,5,-20913,25970,6115.800,-20913:1|-498:1|23074:1|25970:1|2946:1
12,2520,0x0001,IN,/Remote Initializing Vector (IV):Field,blob,5,4,4,4.000,-
12,2520,0x0001,OUT,/Locale?:Int16,num,5,0,0,0.000,0:5
12,2520,0x0001,OUT,/Unknown:Int16,num,5,75,75,75.000,75:5
12,2520,0x0001,OUT,/Version:Int32,num,5,2520,2520,2520.000,2520:5
12,2520,0x0004,OUT,/AccountId:Int64,num,5,2.600852081586108E+18,2.6008586829223726E+18,2600856042387866624.000,2600858682922372473:3|2600852081586107936:2
12,2520,0x0004,OUT,/MachineId:Field,blob,5,16,16,16.000,-
12,2520,0x0004,OUT,/TokenA:Int32,num,5,23129007,389380712,181243779.400,144734736:1|23129007:1|281769392:1|389380712:1|67205050:1
12,2520,0x0004,OUT,/TokenB:Int32,num,5,33389470,449392775,197332769.200,214283280:1|253751883:1|33389470:1|35846438:1|449392775:1
12,2520,0x0005,IN,/Key:Int32,num,8,251343,2666444,950205.250,441495:3|2666444:2|251343:1|251354:1|441572:1
12,2520,0x0005,IN,/Unknown:Int32,num,8,1,1,1.000,1:8
12,2520,0x0005,IN,/function:Byte,num,8,0,0,0.000,0:8
12,2520,0x0005,IN,SomeKey/SomeKey:Field,blob,8,34,36,35.250,-
12,2520,0x0005,IN,SomeKey/size:Int16,num,8,34,36,35.250,35:4|36:3|34:1
12,2520,0x0006,IN,/unknown:Int32,num,108,12,3868,593.222,~other:37|114:2|153:2|172:2|230:2|259:2|293:2|301:2|105:1|12:1|123:1|124:1|1289:1|134:1|135:1|140:1|142:1|143:1|144:1|163:1|164:1|1682:1|173:1|181:1|185:1|191:1|196:1|1985:1|202:1|207:1|212:1|218:1|220:1|228:1|2319:1|238:1|240:1|245:1|247:1|249:1|256:1|265:1|2674:1|269:1|273:1|274:1|280:1|283:1|2852:1|292:1|310:1|311:1|312:1|320:1|321:1|329:1|338:1|3399:1|3550:1|3833:1|3852:1|3868:1|516:1|928:1|96:1
2486,2520,0x0006,IN,/ping:Int32,num,108,12,3868,593.222,~other:37|114:2|153:2|172:2|230:2|259:2|293:2|301:2|105:1|12:1|123:1|124:1|1289:1|134:1|135:1|140:1|142:1|143:1|144:1|163:1|164:1|1682:1|173:1|181:1|185:1|191:1|196:1|1985:1|202:1|207:1|212:1|218:1|220:1|228:1|2319:1|238:1|240:1|245:1|247:1|249:1|256:1|265:1|2674:1|269:1|273:1|274:1|280:1|283:1|2852:1|292:1|310:1|311:1|312:1|320:1|321:1|329:1|338:1|3399:1|3550:1|3833:1|3852:1|3868:1|516:1|928:1|96:1
2486,2520,0x0006,OUT,/ping:Int32,num,108,490,4968,1800.370,~other:44|1006:1|1019:1|1033:1|1046:1|1049:1|1060:1|1077:1|1103:1|1128:1|1153:1|1180:1|1192:1|1206:1|1234:1|1259:1|1310:1|1390:1|1510:1|1565:1|1594:1|1621:1|1713:1|1909:1|2184:1|2408:1|2619:1|2840:1|3055:1|3286:1|3506:1|3719:1|3948:1|4160:1|4386:1|4589:1|4782:1|490:1|4968:1|507:1|516:1|518:1|539:1|541:1|560:1|567:1|585:1|594:1|608:1|625:1|628:1|651:1|657:1|670:1|685:1|692:1|703:1|714:1|716:1|746:1|751:1|888:1|932:1|965:1|993:1
12,2520,0x000B,OUT,/Sequence:Int32,num,410,47,1044,708.507,~other:346|1000:1|1001:1|1002:1|1003:1|1004:1|1005:1|1006:1|1007:1|1008:1|1009:1|1010:1|1011:1|1012:1|1013:1|1014:1|1015:1|1016:1|1017:1|1018:1|1019:1|1020:1|1021:1|1022:1|1023:1|1024:1|1025:1|1026:1|1027:1|1028:1|1029:1|966:1|967:1|968:1|969:1|970:1|971:1|972:1|973:1|974:1|975:1|976:1|977:1|978:1|979:1|980:1|981:1|982:1|983:1|984:1|985:1|986:1|987:1|988:1|989:1|990:1|991:1|992:1|993:1|994:1|995:1|996:1|997:1|998:1|999:1
12,2520,0x000C,OUT,/ClientTicks:Int32,num,5,159437,1629646,906755.200,1204249:1|159437:1|1629646:1|599690:1|940754:1
12,2520,0x000C,OUT,/ServerTicks:Int32,num,5,-2125012527,1479638209,-678899238.600,-2104133834:1|-2124587110:1|-2125012527:1|1479599069:1|1479638209:1
12,2520,0x000D,IN,/message:Byte,num,5,0,0,0.000,0:5
12,2520,0x0011,IN,/ServerTick:Int32,num,415,-2125012528,1479670488,-1608385682.559,~other:351|-2124482720:1|-2124484329:1|-2124486143:1|-2124487823:1|-2124489157:1|-2124490705:1|-2124492313:1|-2124494182:1|-2124495796:1|-2124497330:1|-2124499270:1|-2124501207:1|-2124502772:1|-2124504368:1|-2124506242:1|-2124507878:1|-2124509310:1|-2124511085:1|-2124512850:1|-2124514282:1|-2124516259:1|-2124517825:1|-2124519228:1|-2124520903:1|-2124522499:1|-2124524261:1|-2124526297:1|-2124528063:1|-2124529822:1|-2124531479:1|-2124532919:1|-2124534276:1|-2124536002:1|-2124537520:1|-2124538894:1|-2124540647:1|-2124542008:1|-2124542656:1|-2124544781:1|-2124546213:1|-2124548063:1|-2124549755:1|-2124551267:1|-2124553087:1|-2124554740:1|-2124556286:1|-2124558106:1|-2124559786:1|-2124561328:1|-2124563132:1|-2124564828:1|-2124566356:1|-2124568248:1|-2124570162:1|-2124571762:1|-2124573309:1|-2124575181:1|-2124577069:1|-2124578978:1|-2124580523:1|-2124582497:1|-2124584116:1|-2124586506:1|-2124587111:1
12,2520,0x0011,IN,/TimeOffset:Int32,num,415,-32400,-32400,-32400.000,-32400:415
12,2520,0x0011,IN,/Timestamp:Int64,num,420,1643508671,1644220323,1644102977.402,~other:354|1644199448:3|1644199451:1|1644199452:1|1644199454:1|1644199456:1|1644199458:1|1644199460:1|1644199462:1|1644199463:1|1644199465:1|1644199467:1|1644199469:1|1644199470:1|1644199472:1|1644199474:1|1644199475:1|1644199477:1|1644199479:1|1644199480:1|1644199482:1|1644199484:1|1644199485:1|1644199487:1|1644199489:1|1644199490:1|1644199492:1|1644199493:1|1644199494:1|1644199496:1|1644199497:1|1644199499:1|1644199501:1|1644199502:1|1644199503:1|1644199505:1|1644199507:1|1644199509:1|1644199511:1|1644199512:1|1644199514:1|1644199516:1|1644199517:1|1644199519:1|1644199521:1|1644199522:1|1644199524:1|1644199526:1|1644199527:1|1644199529:1|1644199531:1|1644199532:1|1644199534:1|1644199536:1|1644199538:1|1644199539:1|1644199541:1|1644199543:1|1644199544:1|1644199546:1|1644199547:1|1644199549:1|1644199551:1|1644199552:1|1644199554:1
12,2520,0x0011,IN,/Timezone:Byte,num,415,0,0,0.000,0:415
12,2520,0x0011,IN,/function:Byte,num,826,0,3,1.007,0:410|2:406|1:5|3:5
12,2520,0x0011,IN,/key:Int32,num,410,47,1044,708.507,~other:346|1000:1|1001:1|1002:1|1003:1|1004:1|1005:1|1006:1|1007:1|1008:1|1009:1|1010:1|1011:1|1012:1|1013:1|1014:1|1015:1|1016:1|1017:1|1018:1|1019:1|1020:1|1021:1|1022:1|1023:1|1024:1|1025:1|1026:1|1027:1|1028:1|1029:1|966:1|967:1|968:1|969:1|970:1|971:1|972:1|973:1|974:1|975:1|976:1|977:1|978:1|979:1|980:1|981:1|982:1|983:1|984:1|985:1|986:1|987:1|988:1|989:1|990:1|991:1|992:1|993:1|994:1|995:1|996:1|997:1|998:1|999:1
12,2520,0x0012,OUT,/ClientTicks:Int32,num,1500,166124,1760730,995735.007,~other:1436|1000090:1|1002574:1|1003203:1|1009351:1|1014316:1|1018816:1|1019374:1|1024085:1|1024438:1|1024547:1|1024649:1|1029949:1|1030692:1|1030845:1|1031205:1|1031998:1|1032150:1|1032915:1|1032959:1|1032978:1|1033023:1|1038734:1|1043633:1|1044204:1|1044419:1|1209270:1|1252234:1|1362592:1|1477095:1|1487295:1|1634352:1|1634433:1|1634460:1|1634512:1|1634520:1|1634556:1|1634618:1|1634627:1|1634646:1|1634655:1|1634673:1|1634798:1|1634809:1|1634835:1|1634843:1|1634870:1|606328:1|606383:1|607004:1|607029:1|607424:1|607451:1|979198:1|979752:1|980479:1|980491:1|981385:1|987814:1|987958:1|988272:1|993175:1|993227:1|993499:1|999757:1
12,2520,0x0012,OUT,/Function:Byte,num,1500,0,0,0.000,0:1500
