source_build,target_build,opcode,direction,field_key,kind,n,min,max,mean,values
12,2514,0x0001,IN,/Block Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2514,0x0001,IN,/Local Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2514,0x0001,IN,/MapleStory# Version:Field,blob,1,4,4,4.000,-
12,2514,0x0001,IN,/Opcode:Int16,num,1,1,1,1.000,1:1
12,2514,0x0001,IN,/Packet Length:Field,blob,1,4,4,4.000,-
12,2514,0x0001,IN,/Patch Type:Byte,num,1,2,2,2.000,2:1
12,2514,0x0001,IN,/Raw Sequence:Int16,num,1,-13394,-13394,-13394.000,-13394:1
12,2514,0x0001,IN,/Remote Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2514,0x0001,OUT,/Locale?:Int16,num,1,0,0,0.000,0:1
12,2514,0x0001,OUT,/Unknown:Int16,num,1,74,74,74.000,74:1
12,2514,0x0001,OUT,/Version:Int32,num,1,2514,2514,2514.000,2514:1
12,2514,0x0004,OUT,/AccountId:Int64,num,1,2.6008586829223726E+18,2.6008586829223726E+18,2600858682922372608.000,2600858682922372473:1
12,2514,0x0004,OUT,/MachineId:Field,blob,1,16,16,16.000,-
12,2514,0x0004,OUT,/TokenA:Int32,num,1,410845104,410845104,410845104.000,410845104:1
12,2514,0x0004,OUT,/TokenB:Int32,num,1,5190848,5190848,5190848.000,5190848:1
12,2514,0x0005,IN,/Key:Int32,num,1,244854,244854,244854.000,244854:1
12,2514,0x0005,IN,/Unknown:Int32,num,1,1,1,1.000,1:1
12,2514,0x0005,IN,/function:Byte,num,1,0,0,0.000,0:1
12,2514,0x0005,IN,SomeKey/SomeKey:Field,blob,1,35,35,35.000,-
12,2514,0x0005,IN,SomeKey/size:Int16,num,1,35,35,35.000,35:1
12,2514,0x0006,IN,/unknown:Int32,num,9,19,1009,291.333,1009:1|121:1|130:1|140:1|150:1|163:1|174:1|19:1|716:1
2486,2514,0x0006,IN,/ping:Int32,num,9,19,1009,291.333,1009:1|121:1|130:1|140:1|150:1|163:1|174:1|19:1|716:1
2486,2514,0x0006,OUT,/ping:Int32,num,9,492,1597,861.444,1003:1|1128:1|1597:1|492:1|570:1|635:1|707:1|775:1|846:1
12,2514,0x000B,OUT,/Sequence:Int32,num,29,11,39,25.000,11:1|12:1|13:1|14:1|15:1|16:1|17:1|18:1|19:1|20:1|21:1|22:1|23:1|24:1|25:1|26:1|27:1|28:1|29:1|30:1|31:1|32:1|33:1|34:1|35:1|36:1|37:1|38:1|39:1
12,2514,0x000C,OUT,/ClientTicks:Int32,num,1,63559,63559,63559.000,63559:1
12,2514,0x000C,OUT,/ServerTicks:Int32,num,1,1623170534,1623170534,1623170534.000,1623170534:1
12,2514,0x000D,IN,/message:Byte,num,1,0,0,0.000,0:1
12,2514,0x0011,IN,/ServerTick:Int32,num,30,1623170533,1623218687,1623195129.300,1623170533:1|1623171137:1|1623175120:1|1623176769:1|1623178417:1|1623179951:1|1623181976:1|1623183413:1|1623185125:1|1623186564:1|1623188267:1|1623189709:1|1623191109:1|1623192816:1|1623194246:1|1623195843:1|1623197515:1|1623199221:1|1623200734:1|1623202334:1|1623204048:1|1623205489:1|1623207095:1|1623208889:1|1623210499:1|1623212114:1|1623213765:1|1623215523:1|1623216971:1|1623218687:1
12,2514,0x0011,IN,/TimeOffset:Int32,num,30,-32400,-32400,-32400.000,-32400:30
12,2514,0x0011,IN,/Timestamp:Int64,num,31,1638808466,1638808515,1638808490.194,1638808466:2|1638808467:1|1638808471:1|1638808473:1|1638808474:1|1638808476:1|1638808478:1|1638808479:1|1638808481:1|1638808482:1|1638808484:1|1638808486:1|1638808487:1|1638808489:1|1638808490:1|1638808492:1|1638808493:1|1638808495:1|1638808497:1|1638808498:1|1638808500:1|1638808501:1|1638808503:1|1638808505:1|1638808506:1|1638808508:1|1638808510:1|1638808511:1|1638808513:1|1638808515:1
12,2514,0x0011,IN,/Timezone:Byte,num,30,0,0,0.000,0:30
12,2514,0x0011,IN,/function:Byte,num,59,0,3,1.017,0:29|2:28|1:1|3:1
12,2514,0x0011,IN,/key:Int32,num,29,11,39,25.000,11:1|12:1|13:1|14:1|15:1|16:1|17:1|18:1|19:1|20:1|21:1|22:1|23:1|24:1|25:1|26:1|27:1|28:1|29:1|30:1|31:1|32:1|33:1|34:1|35:1|36:1|37:1|38:1|39:1
12,2514,0x0012,OUT,/ClientTicks:Int32,num,952,67952,111723,100568.399,~other:888|67952:1|68190:1|68349:1|68857:1|69864:1|69892:1|69900:1|69910:1|69918:1|69927:1|69937:1|69946:1|69955:1|69963:1|69973:1|69981:1|69989:1|69999:1|70007:1|70017:1|70025:1|70035:1|70043:1|70052:1|70060:1|70068:1|70078:1|70086:1|70096:1|70105:1|70114:1|70123:1|70131:1|70141:1|70150:1|70159:1|70167:1|70176:1|70186:1|70194:1|70204:1|70213:1|70222:1|70230:1|70240:1|70249:1|70257:1|70267:1|70276:1|70285:1|70293:1|70302:1|70310:1|70319:1|70328:1|70336:1|70347:1|70355:1|70365:1|70374:1|70384:1|70392:1|70399:1|70409:1
12,2514,0x0012,OUT,/Function:Byte,num,952,0,0,0.000,0:952
12,2514,0x0012,OUT,/ServerTick:Int32,num,952,1623174246,1623218597,1623207662.159,~other:888|1623174246:1|1623175354:1|1623175513:1|1623176021:1|1623176787:1|1623176815:1|1623176823:1|1623176833:1|1623176841:1|1623176850:1|1623176860:1|1623176869:1|1623176878:1|1623176886:1|1623176896:1|1623176904:1|1623176912:1|1623176922:1|1623176930:1|1623176940:1|1623176948:1|1623176958:1|1623176966:1|1623176975:1|1623176983:1|1623176991:1|1623177001:1|1623177009:1|1623177019:1|1623177028:1|1623177037:1|1623177046:1|1623177054:1|1623177064:1|1623177073:1|1623177082:1|1623177090:1|1623177099:1|1623177109:1|1623177117:1|1623177127:1|1623177136:1|1623177145:1|1623177153:1|1623177163:1|1623177172:1|1623177180:1|1623177190:1|1623177199:1|1623177208:1|1623177216:1|1623177225:1|1623177233:1|1623177242:1|1623177251:1|1623177259:1|1623177270:1|1623177278:1|1623177288:1|1623177297:1|1623177307:1|1623177315:1|1623177322:1|1623177332:1
12,2514,0x0012,OUT,/segments:Byte,num,952,1,2,1.004,1:948|2:4
12,2514,0x0012,OUT,Segment #/ClientTicks:Int32,num,15,1623208200,1623215667,1623211870.533,1623208200:1|1623208564:1|1623209537:1|1623209902:1|1623210269:1|1623210634:1|1623211000:1|1623211914:1|1623212095:1|1623213546:1|1623213554:1|1623213900:1|1623214393:1|1623214883:1|1623215667:1
12,2514,0x0012,OUT,Segment #/StateSync/Animation#:Byte,num,952,17,90,53.500,17:476|90:476
12,2514,0x0012,OUT,Segment #/StateSync/AnimationString?/size:Int16,num,118,-2584,24768,11650.000,24768:56|-2571:5|-2584:5|24767:5|-2572:4|-2577:4|-2578:4|-1:3|-2326:3|-2573:3|-2576:3|-2579:3|-2580:3|-2582:3|-2327:2|-2328:2|-2574:2|-2575:2|-2581:2|-2070:1|-2072:1|-2314:1|-2583:1
12,2514,0x0012,OUT,Segment #/StateSync/CoordS / #:Int16,num,952,-18788,22644,6498.416,0:447|~other:414|1:29|-15975:1|-15983:1|-15993:1|-16055:1|-16063:1|-16073:1|-16081:1|-16091:1|-16144:1|-16153:1|-16843:1|-17236:1|-18244:1|-18253:1|-18264:1|-18326:1|-18333:1|-18341:1|-18351:1|-18406:1|-18415:1|-18423:1|-18432:1|-18440:1|-18449:1|-18503:1|-18512:1|-18521:1|-18575:1|-18584:1|-18594:1|-18602:1|-18611:1|-18657:1|-18665:1|-18673:1|-18682:1|-18690:1|-18700:1|-18752:1|-18762:1|-18770:1|-18779:1|-18788:1|12109:1|12118:1|12137:1|12155:1|12173:1|12182:1|12200:1|12218:1|12245:1|12264:1|12282:1|12291:1|12309:1|12327:1|12354:1|12372:1|12390:1|12399:1
12,2514,0x0012,OUT,Segment #/StateSync/Flag:Byte,num,952,0,255,125.544,~other:675|191:29|36:9|249:8|6:7|12:6|208:6|21:6|220:6|233:6|242:6|253:6|255:6|34:6|164:5|173:5|19:5|193:5|195:5|224:5|231:5|240:5|246:5|8:5|158:4|17:4|171:4|182:4|211:4|218:4|25:4|251:4|28:4|30:4|10:3|160:3|162:3|167:3|180:3|184:3|189:3|197:3|200:3|202:3|206:3|213:3|215:3|229:3|235:3|237:3|244:3|3:3|32:3|1:2|14:2|156:2|169:2|176:2|178:2|187:2|204:2|222:2|226:2|23:2|154:1
12,2514,0x0012,OUT,Segment #/StateSync/PositionCoordS/X:Int16,num,952,-32013,32755,8128.315,1546:275|~other:270|24313:44|24310:43|1292:42|24308:42|24309:41|24311:41|24312:37|2568:30|24307:23|9466:7|2570:3|2316:2|2569:2|-12039:1|-12551:1|-13063:1|-13575:1|-14087:1|-18183:1|-18695:1|-19207:1|-19719:1|-20231:1|-2311:1|-23303:1|-23815:1|-24327:1|-24839:1|-25351:1|-25863:1|-2823:1|-28935:1|-29447:1|-29959:1|-30471:1|-30983:1|-3335:1|-3847:1|-7431:1|-7943:1|-8455:1|-8967:1|-9479:1|1547:1|1786:1|2298:1|24825:1|25337:1|25849:1|27123:1|2810:1|28409:1|28921:1|29433:1|29945:1|30457:1|30969:1|3322:1|3834:1|7418:1|7930:1|8442:1|8954:1
12,2514,0x0012,OUT,Segment #/StateSync/PositionCoordS/Y:Int16,num,952,-26631,12026,-8165.182,90:476|-26631:250|11769:96|-26630:87|11770:15|11513:3|-10503:1|-11527:1|-14087:1|-1543:1|-16647:1|-19207:1|-19463:1|-19975:1|-20231:1|-21255:1|-22535:1|-25095:1|-3847:1|-4103:1|-4871:1|-5639:1|-6919:1|-8455:1|10489:1|12026:1|1273:1|4857:1|6649:1|8441:1|9721:1
12,2514,0x0012,OUT,Segment #/StateSync/PositionCoordS/Z:Int16,num,952,-29696,31232,-6518.818,45:476|-29696:237|19969:76|17920:49|-29695:36|-18432:26|-13824:23|1:7|31232:7|19968:3|-14847:1|-15872:1|-17920:1|-23552:1|-7680:1|11264:1|14336:1|1536:1|17408:1|2560:1|28673:1|6656:1
12,2514,0x0012,OUT,Segment #/StateSync/Rotation# CoordS / #:Int16,num,952,-14592,32767,2033.465,0:362|2314:148|2058:126|1:96|2309:30|2316:30|2060:23|2053:22|2312:18|32767:18|2305:17|2049:8|11276:7|11788:6|2051:6|2056:6|11532:4|2307:4|12300:2|12556:2|12812:2|13324:2|1802:2|-14592:1|-3584:1|12044:1|12288:1|12800:1|13068:1|13836:1|1804:1|2048:1|27392:1|3338:1
12,2514,0x0012,OUT,Segment #/StateSync/Rotation:Int16,num,952,-40,3334,917.847,-40:476|1546:273|1292:50|3333:47|2316:28|2049:25|2568:21|3075:7|2304:5|1548:3|1280:2|1544:2|2569:2|3077:2|3332:2|3334:2|1293:1|1547:1|2570:1|3073:1|3076:1
12,2514,0x0012,OUT,Segment #/StateSync/SpeedCoordS/X:Int16,num,952,449,11520,6930.338,11520:476|2700:280|1350:60|3150:47|2250:35|449:28|1800:16|899:10
12,2514,0x0012,OUT,Segment #/StateSync/SpeedCoordS/Y:Int16,num,952,-10240,308,-5113.898,-10240:476|9:269|8:197|306:2|7:2|16:1|250:1|3:1|304:1|305:1|308:1
12,2514,0x0012,OUT,Segment #/StateSync/SpeedCoordS/Z:Int16,num,952,-6144,4607,13.214,4607:476|-6144:76|-5632:57|-5888:49|-2816:32|-3072:25|-5376:25|-4096:24|-4608:24|-3328:23|-4352:23|-4864:23|-5120:23|-3840:22|-256:18|-2560:16|-3584:16
12,2514,0x0012,OUT,Segment #/StateSync/Unknown:Byte,num,953,0,255,185.458,245:332|140:277|246:111|78:82|70:52|193:25|202:24|255:18|247:15|131:10|0:6|1:1
12,2514,0x0012,OUT,Segment #/StateSync/Unknown:Int16,num,476,-29696,31232,-14427.239,-29696:234|17920:57|-29695:44|19969:44|-13824:32|-18432:25|2048:14|31232:9|-1535:1|-1536:1|-2048:1|-20992:1|-23551:1|-25600:1|-7680:1|-9728:1|12288:1|14336:1|19968:1|22528:1|27136:1|30208:1|30720:1|8192:1|8704:1
