source_build,target_build,opcode,direction,field_key,kind,n,min,max,mean,values
12,2489,0x0001,IN,/Block Initializing Vector (IV):Field,blob,8,4,4,4.000,-
12,2489,0x0001,IN,/Local Initializing Vector (IV):Field,blob,8,4,4,4.000,-
12,2489,0x0001,IN,/MapleStory# Version:Field,blob,8,4,4,4.000,-
12,2489,0x0001,IN,/Opcode:Int16,num,8,1,1,1.000,1:8
12,2489,0x0001,IN,/Packet Length:Field,blob,8,4,4,4.000,-
12,2489,0x0001,IN,/Patch Type:Byte,num,8,2,2,2.000,2:8
12,2489,0x0001,IN,/Raw Sequence:Int16,num,8,-22586,32720,6493.250,-10534:1|-22586:1|-7152:1|-7215:1|15864:1|20641:1|30208:1|32720:1
12,2489,0x0001,IN,/Remote Initializing Vector (IV):Field,blob,8,4,4,4.000,-
12,2489,0x0001,OUT,/Locale?:Int16,num,8,0,0,0.000,0:8
12,2489,0x0001,OUT,/Unknown:Int16,num,8,70,70,70.000,70:8
12,2489,0x0001,OUT,/Version:Int32,num,8,2489,2489,2489.000,2489:8
12,2489,0x0004,OUT,/AccountId:Int64,num,8,2.6012712311442724E+18,2.6012712311442724E+18,2601271231144272384.000,2601271231144272230:8
12,2489,0x0004,OUT,/MachineId:Field,blob,8,16,16,16.000,-
12,2489,0x0004,OUT,/TokenA:Int32,num,8,3089240,596641405,158256325.875,122540932:1|139126360:1|206656753:1|3089240:1|51662853:1|596641405:1|60560910:1|85772154:1
12,2489,0x0004,OUT,/TokenB:Int32,num,8,11655930,832204756,189593839.500,112758282:1|11655930:1|13547160:1|354606744:1|46707050:1|47401200:1|832204756:1|97869594:1
12,2489,0x0005,IN,/Key:Int32,num,18,30636,395715,209417.611,395173:5|30636:2|30642:2|307862:2|395715:2|46466:2|46474:2|78062:1
12,2489,0x0005,IN,/Unknown:Int32,num,18,1,2,1.389,1:11|2:7
12,2489,0x0005,IN,/function:Byte,num,18,0,0,0.000,0:18
12,2489,0x0005,IN,SomeKey/SomeKey:Field,blob,18,35,36,35.833,-
12,2489,0x0005,IN,SomeKey/size:Int16,num,18,35,36,35.833,36:15|35:3
12,2489,0x0006,IN,/unknown:Int32,num,84,7,28825,925.750,~other:20|10:1|102:1|110:1|125:1|13:1|1371:1|138:1|142:1|15:1|158:1|160:1|175:1|193:1|210:1|22:1|2206:1|226:1|241:1|242:1|25:1|259:1|26:1|276:1|28:1|28825:1|294:1|3033:1|3063:1|3074:1|310:1|327:1|344:1|360:1|379:1|38:1|391:1|395:1|411:1|429:1|44:1|445:1|462:1|47:1|479:1|495:1|508:1|511:1|529:1|548:1|56:1|564:1|581:1|598:1|61:1|614:1|62:1|631:1|649:1|7:1|705:1|76:1|81:1|855:1|93:1
