source_build,target_build,opcode,direction,field_key,kind,n,min,max,mean,values
12,2464,0x0001,IN,/Block Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2464,0x0001,IN,/Local Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2464,0x0001,IN,/MapleStory# Version:Field,blob,1,4,4,4.000,-
12,2464,0x0001,IN,/Opcode:Int16,num,1,1,1,1.000,1:1
12,2464,0x0001,IN,/Packet Length:Field,blob,1,4,4,4.000,-
12,2464,0x0001,IN,/Patch Type:Byte,num,1,2,2,2.000,2:1
12,2464,0x0001,IN,/Raw Sequence:Int16,num,1,-32110,-32110,-32110.000,-32110:1
12,2464,0x0001,IN,/Remote Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2464,0x0001,OUT,/Locale?:Int16,num,1,0,0,0.000,0:1
12,2464,0x0001,OUT,/Unknown:Int16,num,1,57,57,57.000,57:1
12,2464,0x0001,OUT,/Version:Int32,num,1,2464,2464,2464.000,2464:1
12,2464,0x0004,OUT,/AccountId:Int64,num,1,2.60085170219937E+18,2.60085170219937E+18,2600851702199370240.000,2600851702199370017:1
12,2464,0x0004,OUT,/MachineId:Field,blob,1,16,16,16.000,-
12,2464,0x0004,OUT,/TokenA:Int32,num,1,46165176,46165176,46165176.000,46165176:1
12,2464,0x0004,OUT,/TokenB:Int32,num,1,837793569,837793569,837793569.000,837793569:1
12,2464,0x0005,IN,/Key:Int32,num,1,971216,971216,971216.000,971216:1
12,2464,0x0005,IN,/Unknown:Int32,num,1,1,1,1.000,1:1
12,2464,0x0005,IN,/function:Byte,num,1,0,0,0.000,0:1
12,2464,0x0005,IN,SomeKey/SomeKey:Field,blob,1,34,34,34.000,-
12,2464,0x0005,IN,SomeKey/size:Int16,num,1,34,34,34.000,34:1
12,2464,0x0006,IN,/unknown:Int32,num,9,44,483,296.778,179:1|261:1|355:1|389:1|426:1|44:1|446:1|483:1|88:1
2486,2464,0x0006,IN,/ping:Int32,num,9,44,483,296.778,179:1|261:1|355:1|389:1|426:1|44:1|446:1|483:1|88:1
2486,2464,0x0006,OUT,/ping:Int32,num,9,830,1113,983.333,1022:1|1058:1|1078:1|1113:1|830:1|871:1|924:1|956:1|998:1
12,2464,0x000B,OUT,/Sequence:Int32,num,42,183,224,203.500,183:1|184:1|185:1|186:1|187:1|188:1|189:1|190:1|191:1|192:1|193:1|194:1|195:1|196:1|197:1|198:1|199:1|200:1|201:1|202:1|203:1|204:1|205:1|206:1|207:1|208:1|209:1|210:1|211:1|212:1|213:1|214:1|215:1|216:1|217:1|218:1|219:1|220:1|221:1|222:1|223:1|224:1
12,2464,0x000C,OUT,/ClientTicks:Int32,num,1,371272,371272,371272.000,371272:1
12,2464,0x000C,OUT,/ServerTicks:Int32,num,1,1461817606,1461817606,1461817606.000,1461817606:1
12,2464,0x000D,IN,/message:Byte,num,1,0,0,0.000,0:1
12,2464,0x0011,IN,/ServerTick:Int32,num,43,1461817603,1461890688,1461853894.674,1461817603:1|1461818410:1|1461820541:1|1461822322:1|1461824134:1|1461825920:1|1461827719:1|1461829531:1|1461831040:1|1461832585:1|1461834322:1|1461836182:1|1461837939:1|1461839686:1|1461841437:1|1461843360:1|1461845124:1|1461846920:1|1461848735:1|1461850529:1|1461852295:1|1461854280:1|1461856190:1|1461857789:1|1461859440:1|1461860996:1|1461862588:1|1461864354:1|1461866219:1|1461868072:1|1461869907:1|1461871458:1|1461873114:1|1461874790:1|1461876703:1|1461878291:1|1461879951:1|1461881613:1|1461883458:1|1461885235:1|1461887100:1|1461888901:1|1461890688:1
12,2464,0x0011,IN,/TimeOffset:Int32,num,43,-32400,-32400,-32400.000,-32400:43
12,2464,0x0011,IN,/Timestamp:Int64,num,44,1586034191,1586034264,1586034226.318,1586034191:2|1586034192:1|1586034194:1|1586034196:1|1586034197:1|1586034199:1|1586034201:1|1586034203:1|1586034204:1|1586034206:1|1586034208:1|1586034209:1|1586034211:1|1586034213:1|1586034215:1|1586034217:1|1586034218:1|1586034220:1|1586034222:1|1586034224:1|1586034226:1|1586034227:1|1586034229:1|1586034231:1|1586034233:1|1586034234:1|1586034236:1|1586034238:1|1586034239:1|1586034241:1|1586034243:1|1586034245:1|1586034246:1|1586034248:1|1586034250:1|1586034252:1|1586034253:1|1586034255:1|1586034257:1|1586034258:1|1586034260:1|1586034262:1|1586034264:1
12,2464,0x0011,IN,/Timezone:Byte,num,43,0,0,0.000,0:43
12,2464,0x0011,IN,/function:Byte,num,85,0,3,1.012,0:42|2:41|1:1|3:1
12,2464,0x0011,IN,/key:Int32,num,42,183,224,203.500,183:1|184:1|185:1|186:1|187:1|188:1|189:1|190:1|191:1|192:1|193:1|194:1|195:1|196:1|197:1|198:1|199:1|200:1|201:1|202:1|203:1|204:1|205:1|206:1|207:1|208:1|209:1|210:1|211:1|212:1|213:1|214:1|215:1|216:1|217:1|218:1|219:1|220:1|221:1|222:1|223:1|224:1
12,2464,0x0012,OUT,/ClientTicks:Int32,num,416,374201,444756,405249.909,~other:352|374201:1|374495:1|374640:1|374737:1|374835:1|375057:1|375357:1|375673:1|375973:1|376290:1|376542:1|376557:1|376656:1|376757:1|376875:1|376990:1|377107:1|377141:1|377257:1|377356:1|377457:1|377573:1|377674:1|377790:1|377807:1|377925:1|378007:1|378340:1|378641:1|378724:1|378740:1|378840:1|378857:1|379173:1|379490:1|379806:1|380108:1|380423:1|380723:1|381023:1|381340:1|381657:1|381958:1|382273:1|382590:1|382890:1|383207:1|383525:1|383841:1|384157:1|384457:1|384774:1|385090:1|385390:1|385690:1|386007:1|386307:1|386623:1|386806:1|386924:1|387557:1|387675:1|387789:1|387808:1
12,2464,0x0012,OUT,/Function:Byte,num,416,0,1,0.791,1:329|0:87
