source_build,target_build,opcode,direction,field_key,kind,n,min,max,mean,values
12,2532,0x0001,IN,/Block Initializing Vector (IV):Field,blob,3,4,4,4.000,-
12,2532,0x0001,IN,/Local Initializing Vector (IV):Field,blob,3,4,4,4.000,-
12,2532,0x0001,IN,/MapleStory# Version:Field,blob,3,4,4,4.000,-
12,2532,0x0001,IN,/Opcode:Int16,num,3,1,1,1.000,1:3
12,2532,0x0001,IN,/Packet Length:Field,blob,3,4,4,4.000,-
12,2532,0x0001,IN,/Patch Type:Byte,num,3,2,2,2.000,2:3
12,2532,0x0001,IN,/Raw Sequence:Int16,num,3,-18280,15329,-3481.667,-18280:1|-7494:1|15329:1
12,2532,0x0001,IN,/Remote Initializing Vector (IV):Field,blob,3,4,4,4.000,-
12,2532,0x0001,OUT,/Locale?:Int16,num,3,0,0,0.000,0:3
12,2532,0x0001,OUT,/Unknown:Int16,num,3,80,80,80.000,80:3
12,2532,0x0001,OUT,/Version:Int32,num,3,2532,2532,2532.000,2532:3
12,2532,0x0004,OUT,/AccountId:Int64,num,3,2.600434266577185E+18,2.6008586829223726E+18,2600715010361888768.000,2600434266577184571:1|2600852081586107936:1|2600858682922372473:1
12,2532,0x0004,OUT,/MachineId:Field,blob,3,16,16,16.000,-
12,2532,0x0004,OUT,/TokenA:Int32,num,3,1670630,684560236,250924559.000,1670630:1|66542811:1|684560236:1
12,2532,0x0004,OUT,/TokenB:Int32,num,3,41860098,493924011,195743869.667,41860098:1|493924011:1|51447500:1
12,2532,0x0005,IN,/Key:Int32,num,6,47656,174592,99108.500,47656:3|174592:2|102499:1
12,2532,0x0005,IN,/Unknown:Int32,num,6,1,2,1.167,1:5|2:1
12,2532,0x0005,IN,/function:Byte,num,6,0,0,0.000,0:6
12,2532,0x0005,IN,SomeKey/SomeKey:Field,blob,6,35,36,35.500,-
12,2532,0x0005,IN,SomeKey/size:Int16,num,6,35,36,35.500,35:3|36:3
12,2532,0x0006,IN,/unknown:Int32,num,73,14,2615,426.521,~other:9|100:1|109:1|120:1|122:1|132:1|14:1|142:1|15:1|154:1|157:1|166:1|173:1|176:1|185:1|190:1|20:1|205:1|206:1|216:1|222:1|226:1|244:1|258:1|26:1|27:1|275:1|290:1|306:1|323:1|338:1|355:1|36:1|370:1|388:1|397:1|418:1|434:1|450:1|465:1|47:1|480:1|495:1|513:1|530:1|540:1|557:1|574:1|58:1|594:1|613:1|629:1|646:1|657:1|675:1|69:1|693:1|712:1|728:1|748:1|759:1|769:1|785:1|79:1|89:1
2486,2532,0x0006,IN,/ping:Int32,num,73,14,2615,426.521,~other:9|100:1|109:1|120:1|122:1|132:1|14:1|142:1|15:1|154:1|157:1|166:1|173:1|176:1|185:1|190:1|20:1|205:1|206:1|216:1|222:1|226:1|244:1|258:1|26:1|27:1|275:1|290:1|306:1|323:1|338:1|355:1|36:1|370:1|388:1|397:1|418:1|434:1|450:1|465:1|47:1|480:1|495:1|513:1|530:1|540:1|557:1|574:1|58:1|594:1|613:1|629:1|646:1|657:1|675:1|69:1|693:1|712:1|728:1|748:1|759:1|769:1|785:1|79:1|89:1
