source_build,target_build,opcode,direction,seen,executed,ran,no_script,ok_exact,under_read,over_read,threw,compile_error,negative_length,consumed_p50,consumed_p90,script_sha,env_sha,consumed_hist,sampling,over_sigs
12,2524,0x0012,OUT,1198,1198,1198,0,0,0,1198,0,0,100,95,100,00eac5549f4f,d7b7fc65329f,54:1|65:2|74:2|85:310|95:587|100:296,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [AnimationString?:Field]:329|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Z:Single]:239|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [X:Single]:222|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UnknownStr:Field]:155|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int32]:134|NegativeLength: ReadBytes: negative length -# at offset #/# @  [UnknownStr:Field]:81|NegativeLength: ReadBytes: negative length -# at offset #/# @  [AnimationString?:Field]:19|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ServerTick:Int32]:10|PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Byte]:9
12,2524,0x0013,IN,8,8,8,0,8,0,0,0,0,0,100,100,ec8c9b43cd49,d7b7fc65329f,100:8,reservoir;n=1500;seed=1,-
12,2524,0x0014,IN,8,8,8,0,8,0,0,0,0,0,100,100,707e661c62cd,d7b7fc65329f,100:8,reservoir;n=1500;seed=1,-
12,2524,0x0015,IN,8,8,8,0,0,0,8,0,0,0,100,100,3bbd77e4fb7a,d7b7fc65329f,100:8,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [MapId:Int32]:8
2507,2524,0x0015,IN,8,8,8,0,8,0,0,0,0,0,100,100,afce9e0e791b,e531069fb1f2,100:8,reservoir;n=1500;seed=1,-
12,2524,0x0016,IN,8,8,8,0,8,0,0,0,0,0,100,100,bd0753bb66c6,d7b7fc65329f,100:8,reservoir;n=1500;seed=1,-
2546,2524,0x0016,IN,8,8,8,0,8,0,0,0,0,0,100,100,bd0753bb66c6,750b3e3c91cc,100:8,reservoir;n=1500;seed=1,-
2549,2524,0x0016,IN,8,8,8,0,8,0,0,0,0,0,100,100,bd0753bb66c6,750b3e3c91cc,100:8,reservoir;n=1500;seed=1,-
2550,2524,0x0016,IN,8,8,8,0,8,0,0,0,0,0,100,100,bd0753bb66c6,750b3e3c91cc,100:8,reservoir;n=1500;seed=1,-
12,2524,0x0017,IN,17,17,17,0,0,0,17,0,0,8,83,100,1d52865cb228,d7b7fc65329f,14:1|17:1|30:1|38:1|44:1|54:1|66:1|72:1|83:1|84:2|86:1|90:2|100:3,reservoir;n=1500;seed=1,NegativeLength: ReadBytes: negative length -# at offset #/# @  [CharacterName:Field]:3|NegativeLength: ReadBytes: negative length -# at offset #/# @  [ItemName:Field]:2|NegativeLength: ReadBytes: negative length -# at offset #/# @  [Profile Url:Field]:2|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Player+#B#:Int64]:2|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [CharacterName:Field]:2|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Profile Url:Field]:2|NegativeLength: ReadBytes: negative length -# at offset #/# @  [UUID:Field]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:#:Int32]:1|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Buffer:Field]:1|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UUID:Field]:1
2500,2524,0x0017,IN,17,17,17,0,0,17,0,0,0,0,0,0,5f2e5359199a,e531069fb1f2,0:17,reservoir;n=1500;seed=1,-
2503,2524,0x0017,IN,17,17,17,0,0,16,1,0,0,0,8,11,e6752d96b9a6,e531069fb1f2,7:3|8:7|9:5|11:1|100:1,reservoir;n=1500;seed=1,PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @  [leaned:Boolean]:1
2528,2524,0x0017,IN,17,17,17,0,0,0,17,0,0,10,12,100,a3115547491e,c7184ede6835,10:4|11:4|12:1|13:1|16:1|23:1|27:1|34:1|38:1|100:2,reservoir;n=1500;seed=1,NegativeLength: ReadBytes: negative length -# at offset #/# @  [UUID:Field]:7|NegativeLength: ReadBytes: negative length -# at offset #/# @  [Buffer:Field]:3|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Buffer:Field]:3|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Player+#B#:Int64]:2|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UGC Url:Field]:1|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UUID:Field]:1
2550,2524,0x0017,IN,17,17,17,0,0,0,17,0,0,8,83,100,a3115547491e,750b3e3c91cc,14:1|17:1|30:1|38:1|44:1|54:1|66:1|72:1|83:1|84:2|86:1|90:2|100:3,reservoir;n=1500;seed=1,NegativeLength: ReadBytes: negative length -# at offset #/# @  [CharacterName:Field]:3|NegativeLength: ReadBytes: negative length -# at offset #/# @  [ItemName:Field]:2|NegativeLength: ReadBytes: negative length -# at offset #/# @  [Profile Url:Field]:2|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Player+#B#:Int64]:2|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [CharacterName:Field]:2|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Profile Url:Field]:2|NegativeLength: ReadBytes: negative length -# at offset #/# @  [UUID:Field]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:#:Int32]:1|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Buffer:Field]:1|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UUID:Field]:1
12,2524,0x0018,IN,1,1,1,0,1,0,0,0,0,0,100,100,1026c3540aad,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,-
12,2524,0x0019,IN,16,16,16,0,16,0,0,0,0,0,100,100,81ad6936565e,d7b7fc65329f,100:16,reservoir;n=1500;seed=1,-
2500,2524,0x0019,IN,16,16,16,0,16,0,0,0,0,0,100,100,2eb6d169688e,e531069fb1f2,100:16,reservoir;n=1500;seed=1,-
12,2524,0x001A,IN,16,16,16,0,8,7,1,0,0,0,100,100,30430a5d3899,d7b7fc65329f,2:3|3:3|5:1|100:9,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [arg:Int32]:1
12,2524,0x001C,IN,770,770,770,0,9,0,761,0,0,27,100,100,0357b5c4fd5f,d7b7fc65329f,58:1|71:1|81:1|94:35|100:732,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [CoordS / #:Int16]:384|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [size:Int16]:184|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Y:Single]:146|NegativeLength: ReadBytes: negative length -# at offset #/# @  [AnimationString?:Field]:26|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int32]:9|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [AnimationString?:Field]:9|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UnknownStr:Field]:2|NegativeLength: ReadBytes: negative length -# at offset #/# @  [UnknownStr:Field]:1
2507,2524,0x001C,IN,770,770,770,0,736,0,34,0,0,0,100,100,c7b0101dd29c,e531069fb1f2,100:770,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [speed x:Int16]:34
12,2524,0x001D,IN,2,2,2,0,2,0,0,0,0,0,100,100,73b8429f6c4a,d7b7fc65329f,100:2,reservoir;n=1500;seed=1,-
12,2524,0x001E,IN,1,1,1,0,0,0,1,0,0,0,99,99,3bbddaf0bb87,d7b7fc65329f,99:1,reservoir;n=1500;seed=1,PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:1
12,2524,0x001F,IN,8,8,8,0,0,8,0,0,0,0,62,62,e9ab09106d52,d7b7fc65329f,62:8,reservoir;n=1500;seed=1,-
12,2524,0x0021,IN,720,720,720,0,0,720,0,0,0,0,0,20,4a34cc581cd5,d7b7fc65329f,0:480|17:120|20:120,reservoir;n=1500;seed=1,-
2511,2524,0x0021,IN,720,720,720,0,0,720,0,0,0,0,0,20,1b1236b38a15,e531069fb1f2,0:480|17:120|20:120,reservoir;n=1500;seed=1,-
2525,2524,0x0021,IN,720,720,720,0,0,720,0,0,0,0,0,20,cfbd884737a3,e531069fb1f2,0:480|17:120|20:120,reservoir;n=1500;seed=1,-
2529,2524,0x0021,IN,720,720,720,0,0,720,0,0,0,0,0,20,cfbd884737a3,e531069fb1f2,0:480|17:120|20:120,reservoir;n=1500;seed=1,-
2546,2524,0x0021,IN,720,720,720,0,0,720,0,0,0,0,0,20,cfbd884737a3,750b3e3c91cc,0:480|17:120|20:120,reservoir;n=1500;seed=1,-
2549,2524,0x0021,IN,720,720,720,0,0,720,0,0,0,0,0,20,cfbd884737a3,750b3e3c91cc,0:480|17:120|20:120,reservoir;n=1500;seed=1,-
2550,2524,0x0021,IN,720,720,720,0,0,720,0,0,0,0,0,20,cfbd884737a3,750b3e3c91cc,0:480|17:120|20:120,reservoir;n=1500;seed=1,-
12,2524,0x0023,IN,1371,1371,1371,0,24,0,1347,0,0,0,100,100,c5e823fa4439,d7b7fc65329f,100:1371,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [EnchantCharges:Int32]:1338|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:3|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int32]:3|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:3
2486,2524,0x0023,IN,1371,1371,1371,0,16,1355,0,0,0,0,17,17,ebb2ab2949d5,e531069fb1f2,6:9|17:1338|20:8|100:16,reservoir;n=1500;seed=1,-
2502,2524,0x0023,IN,1371,1371,1371,0,16,1355,0,0,0,0,11,11,89c9b48525c2,e531069fb1f2,4:9|11:1338|20:8|100:16,reservoir;n=1500;seed=1,-
12,2524,0x0023,OUT,1,1,1,0,1,0,0,0,0,0,100,100,70c025c24b16,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,-
12,2524,0x0024,IN,11189,1500,1500,0,1500,0,0,0,0,0,100,100,6954142e10b2,d7b7fc65329f,100:1500,reservoir;n=1500;seed=1,-
2502,2524,0x0024,IN,11189,1500,1500,0,1500,0,0,0,0,0,100,100,a88fbaa9b811,e531069fb1f2,100:1500,reservoir;n=1500;seed=1,-
2507,2524,0x0024,IN,11189,1500,1500,0,1500,0,0,0,0,0,100,100,a88fbaa9b811,e531069fb1f2,100:1500,reservoir;n=1500;seed=1,-
12,2524,0x002E,IN,109,109,109,0,0,109,0,0,0,0,26,26,eaec41421ddf,d7b7fc65329f,2:31|10:16|26:62,reservoir;n=1500;seed=1,-
2521,2524,0x002E,IN,109,109,109,0,31,62,16,0,0,0,19,100,7b2a027d574a,e531069fb1f2,19:62|100:47,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [# bonus:Int32]:16
2528,2524,0x002E,IN,109,109,109,0,93,16,0,0,0,0,100,100,76f3b6c66124,c7184ede6835,8:16|100:93,reservoir;n=1500;seed=1,-
12,2524,0x002F,IN,1,1,1,0,0,0,1,0,0,0,100,100,76f3b6c66124,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [count:Byte]:1
12,2524,0x0033,IN,9,9,9,0,0,9,0,0,0,0,33,33,22044483be09,d7b7fc65329f,33:9,reservoir;n=1500;seed=1,-
12,2524,0x0034,OUT,8,8,8,0,8,0,0,0,0,0,100,100,415ab669796a,d7b7fc65329f,100:8,reservoir;n=1500;seed=1,-
12,2524,0x0035,IN,8,8,8,0,0,0,8,0,0,0,100,100,30b78ecbae74,d7b7fc65329f,100:8,reservoir;n=1500;seed=1,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [revival:Byte]:8
12,2524,0x0036,IN,9,9,9,0,0,9,0,0,0,0,80,80,f08404c32c83,d7b7fc65329f,80:9,reservoir;n=1500;seed=1,-
12,2524,0x0037,IN,15,15,15,0,0,15,0,0,0,0,56,56,a1a863eca040,d7b7fc65329f,56:15,reservoir;n=1500;seed=1,-
2511,2524,0x0038,OUT,13,13,13,0,0,11,2,0,0,0,20,69,233ca8b24924,e531069fb1f2,0:2|2:1|20:8|69:1|97:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [item id:Int32]:1|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [item name:Field]:1
2550,2524,0x0038,OUT,13,13,13,0,9,4,0,0,0,0,100,100,2b2c0218507d,750b3e3c91cc,41:1|42:1|60:1|83:1|100:9,reservoir;n=1500;seed=1,-
12,2524,0x0039,OUT,8,8,8,0,8,0,0,0,0,0,100,100,fa826d0529c4,d7b7fc65329f,100:8,reservoir;n=1500;seed=1,-
12,2524,0x003A,IN,1,1,1,0,0,1,0,0,0,0,30,30,a4b3a354a17a,d7b7fc65329f,30:1,reservoir;n=1500;seed=1,-
12,2524,0x003C,IN,16,16,16,0,0,16,0,0,0,0,44,44,bdff9e80dd3d,d7b7fc65329f,44:16,reservoir;n=1500;seed=1,-
2506,2524,0x003C,IN,16,16,16,0,0,16,0,0,0,0,70,70,9fedcc7a8d51,e531069fb1f2,70:16,reservoir;n=1500;seed=1,-
2507,2524,0x003C,IN,16,16,16,0,16,0,0,0,0,0,100,100,b0f82de3a675,e531069fb1f2,100:16,reservoir;n=1500;seed=1,-
2512,2524,0x003C,IN,16,16,16,0,16,0,0,0,0,0,100,100,3d8a1c2c7f1d,6cdba8ccbaff,100:16,reservoir;n=1500;seed=1,-
2520,2524,0x003C,IN,16,16,16,0,16,0,0,0,0,0,100,100,efc20881e461,e531069fb1f2,100:16,reservoir;n=1500;seed=1,-
12,2524,0x003D,IN,63,63,63,0,0,20,43,0,0,0,96,96,3d8a1c2c7f1d,d7b7fc65329f,90:20|96:43,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Y:Int16]:43
2512,2524,0x003D,IN,63,63,63,0,43,20,0,0,0,0,100,100,c9190e0584ce,6cdba8ccbaff,71:20|100:43,reservoir;n=1500;seed=1,-
2520,2524,0x003D,IN,63,63,63,0,20,43,0,0,0,0,4,100,6d2842810633,e531069fb1f2,4:43|100:20,reservoir;n=1500;seed=1,-
12,2524,0x0044,IN,16,16,16,0,0,16,0,0,0,0,0,0,56c27594b361,d7b7fc65329f,0:16,reservoir;n=1500;seed=1,-
12,2524,0x0045,IN,24,24,24,0,0,0,24,0,0,0,98,98,a62be8d74bfb,d7b7fc65329f,86:1|95:7|98:16,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ Unknown [JobRank:Int16]:16|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ Unknown [Points:Int32]:7|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ Unknown [JobRankCount:Int32]:1
12,2524,0x0047,IN,319,319,319,0,0,0,319,0,0,115,8,23,81f55670735d,d7b7fc65329f,7:3|8:186|23:130,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [message:Field]:204|NegativeLength: ReadBytes: negative length -# at offset #/# @  [message:Field]:115
12,2524,0x0048,IN,119,119,119,0,0,119,0,0,0,0,48,48,fd0b3d10ab00,d7b7fc65329f,34:3|48:116,reservoir;n=1500;seed=1,-
2504,2524,0x0048,IN,119,119,119,0,119,0,0,0,0,0,100,100,905e79e74b5a,e531069fb1f2,100:119,reservoir;n=1500;seed=1,-
2507,2524,0x0048,IN,119,119,119,0,119,0,0,0,0,0,100,100,0aae7fa0044e,e531069fb1f2,100:119,reservoir;n=1500;seed=1,-
12,2524,0x004B,OUT,8,8,8,0,0,0,8,0,0,0,100,100,bd63690c0204,d7b7fc65329f,100:8,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [MapCode:Int32]:8
12,2524,0x004D,IN,16,16,16,0,0,16,0,0,0,0,21,21,51c918c743c1,d7b7fc65329f,1:4|21:12,reservoir;n=1500;seed=1,-
2503,2524,0x004D,IN,16,16,16,0,16,0,0,0,0,0,100,100,30b8107d2341,e531069fb1f2,100:16,reservoir;n=1500;seed=1,-
2504,2524,0x004D,IN,16,16,16,0,0,16,0,0,0,0,79,79,44ca22248479,e531069fb1f2,9:4|79:12,reservoir;n=1500;seed=1,-
2507,2524,0x004D,IN,16,16,16,0,16,0,0,0,0,0,100,100,1cfbcc64be9a,e531069fb1f2,100:16,reservoir;n=1500;seed=1,-
2546,2524,0x004D,IN,16,16,16,0,16,0,0,0,0,0,100,100,1cfbcc64be9a,750b3e3c91cc,100:16,reservoir;n=1500;seed=1,-
2549,2524,0x004D,IN,16,16,16,0,16,0,0,0,0,0,100,100,1cfbcc64be9a,750b3e3c91cc,100:16,reservoir;n=1500;seed=1,-
2550,2524,0x004D,IN,16,16,16,0,16,0,0,0,0,0,100,100,1cfbcc64be9a,750b3e3c91cc,100:16,reservoir;n=1500;seed=1,-
12,2524,0x004E,IN,25,25,25,0,24,0,1,0,0,0,100,100,99ec76002366,d7b7fc65329f,0:1|100:24,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [FunctionCubeName:Field]:1
12,2524,0x004F,IN,4,4,4,0,0,4,0,0,0,0,0,0,77e45ba6b029,d7b7fc65329f,0:4,reservoir;n=1500;seed=1,-
2507,2524,0x004F,IN,4,4,4,0,4,0,0,0,0,0,100,100,d6a98740c336,e531069fb1f2,100:4,reservoir;n=1500;seed=1,-
-,2524,0x004F,OUT,17,17,0,17,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2524,0x0052,IN,77,77,77,0,0,77,0,0,0,0,0,20,113be63be677,d7b7fc65329f,0:45|1:14|11:8|17:2|20:8,reservoir;n=1500;seed=1,-
2516,2524,0x0052,IN,77,77,77,0,53,24,0,0,0,0,100,100,ce93ebd25957,e531069fb1f2,1:7|11:8|17:1|20:8|100:53,reservoir;n=1500;seed=1,-
12,2524,0x0054,IN,8,8,8,0,0,0,8,0,0,0,90,90,666cded69fcb,d7b7fc65329f,90:8,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Count:Int32]:8
12,2524,0x0055,IN,46,46,46,0,0,46,0,0,0,0,1,1,2713ac00f90c,d7b7fc65329f,1:46,reservoir;n=1500;seed=1,-
2521,2524,0x0055,IN,46,46,46,0,0,46,0,0,0,0,99,99,690094e6efdb,e531069fb1f2,64:1|99:45,reservoir;n=1500;seed=1,-
2528,2524,0x0055,IN,46,46,46,0,45,1,0,0,0,0,100,100,71c37075a022,c7184ede6835,65:1|100:45,reservoir;n=1500;seed=1,-
-,2524,0x0055,OUT,8,8,0,8,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2524,0x0058,IN,10918,1500,1500,0,0,1500,0,0,0,0,13,13,c857a241585e,d7b7fc65329f,5:165|6:48|7:341|12:62|13:884,reservoir;n=1500;seed=1,-
2521,2524,0x0058,IN,10918,1500,1500,0,884,616,0,0,0,0,100,100,f9a7b68e315e,e531069fb1f2,88:62|90:48|95:165|97:341|100:884,reservoir;n=1500;seed=1,-
2527,2524,0x0058,IN,10918,1500,1500,0,1390,110,0,0,0,0,100,100,333d44b702e8,020efa056679,88:62|94:48|100:1390,reservoir;n=1500;seed=1,-
12,2524,0x005A,IN,16,16,16,0,0,16,0,0,0,0,5,5,c396e51a95fd,d7b7fc65329f,4:7|5:9,reservoir;n=1500;seed=1,-
2490,2524,0x005A,IN,16,16,16,0,16,0,0,0,0,0,100,100,fc221c9c7b09,69bdf4f3d597,100:16,reservoir;n=1500;seed=1,-
2527,2524,0x005A,IN,16,16,16,0,16,0,0,0,0,0,100,100,fc221c9c7b09,020efa056679,100:16,reservoir;n=1500;seed=1,-
12,2524,0x005B,IN,1,1,1,0,0,0,1,0,0,0,100,100,a56f5d6e366e,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [PetSkinId:Int32]:1
12,2524,0x005E,IN,129,129,129,0,0,121,8,0,0,0,0,14,db0aa31082d8,d7b7fc65329f,0:101|1:1|2:2|3:1|6:1|9:3|10:1|12:5|14:3|26:11,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ObjectId:Int32]:8
2506,2524,0x005E,IN,129,129,129,0,129,0,0,0,0,0,100,100,a0e92bb2f251,e531069fb1f2,100:129,reservoir;n=1500;seed=1,-
12,2524,0x0060,IN,2,2,2,0,0,2,0,0,0,0,50,50,0126f30a97bb,d7b7fc65329f,50:2,reservoir;n=1500;seed=1,-
12,2524,0x0061,IN,46,46,46,0,0,0,46,0,0,0,100,100,8a4128766603,d7b7fc65329f,0:16|88:1|99:5|100:24,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [itemUid:Int64]:16|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:14|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [IntegerValue:Int32]:9|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:7
12,2524,0x0063,IN,7,7,7,0,0,0,7,0,0,0,2,9,74cc701d0380,d7b7fc65329f,1:3|2:3|9:1,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Name:Field]:7
2507,2524,0x0063,IN,7,7,7,0,0,7,0,0,0,0,0,0,620d6990ffa1,e531069fb1f2,0:7,reservoir;n=1500;seed=1,-
2518,2524,0x0063,IN,7,7,7,0,0,7,0,0,0,0,0,0,620d6990ffa1,e531069fb1f2,0:7,reservoir;n=1500;seed=1,-
-,2524,0x0066,OUT,4,4,0,4,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2524,0x0069,IN,24,24,24,0,0,24,0,0,0,0,2,20,cda48f8dabb2,d7b7fc65329f,1:8|2:8|20:8,reservoir;n=1500;seed=1,-
2486,2524,0x0069,IN,24,24,24,0,0,16,8,0,0,0,20,47,d2ddeb60f416,e531069fb1f2,1:7|2:1|20:8|34:1|42:3|47:4,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Home name:Field]:8
2496,2524,0x0069,IN,24,24,24,0,0,16,8,0,0,0,42,54,6df54f4ee5d3,e531069fb1f2,20:8|34:1|42:3|47:4|51:3|54:4|70:1,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Home name:Field]:8
2497,2524,0x0069,IN,24,24,24,0,0,16,8,0,0,0,20,47,15bc5a2d4b37,e531069fb1f2,1:7|2:1|20:8|34:1|42:3|47:4,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Home name:Field]:8
2502,2524,0x0069,IN,24,24,24,0,0,16,8,0,0,0,20,47,e6bae1f5da23,e531069fb1f2,1:7|2:1|20:8|34:1|42:3|47:4,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Name:Field]:8
2503,2524,0x0069,IN,24,24,24,0,0,24,0,0,0,0,2,20,c8a084423413,e531069fb1f2,1:8|2:8|20:8,reservoir;n=1500;seed=1,-
2504,2524,0x0069,IN,24,24,24,0,0,24,0,0,0,0,2,20,c8a084423413,e531069fb1f2,1:8|2:8|20:8,reservoir;n=1500;seed=1,-
2521,2524,0x0069,IN,24,24,24,0,16,0,8,0,0,0,100,100,12e76c975d0c,e531069fb1f2,34:1|42:3|47:4|100:16,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [HouseName:Field]:8
2546,2524,0x0069,IN,24,24,24,0,0,24,0,0,0,0,2,20,a129c00b21be,750b3e3c91cc,1:8|2:8|20:8,reservoir;n=1500;seed=1,-
