source_build,target_build,opcode,direction,field_key,kind,n,min,max,mean,values
12,2516,0x0001,IN,/Block Initializing Vector (IV):Field,blob,7,4,4,4.000,-
12,2516,0x0001,IN,/Local Initializing Vector (IV):Field,blob,7,4,4,4.000,-
12,2516,0x0001,IN,/MapleStory# Version:Field,blob,7,4,4,4.000,-
12,2516,0x0001,IN,/Opcode:Int16,num,7,1,1,1.000,1:7
12,2516,0x0001,IN,/Packet Length:Field,blob,7,4,4,4.000,-
12,2516,0x0001,IN,/Patch Type:Byte,num,7,0,2,1.714,2:6|0:1
12,2516,0x0001,IN,/Raw Sequence:Int16,num,7,-6908,31659,13722.000,-2123:1|-6908:1|1655:1|17852:1|23267:1|30652:1|31659:1
12,2516,0x0001,IN,/Remote Initializing Vector (IV):Field,blob,7,4,4,4.000,-
12,2516,0x0001,OUT,/Locale?:Int16,num,7,0,0,0.000,0:7
12,2516,0x0001,OUT,/Unknown:Int16,num,7,74,74,74.000,74:7
12,2516,0x0001,OUT,/Version:Int32,num,7,2516,2516,2516.000,2516:7
12,2516,0x0004,OUT,/AccountId:Int64,num,7,2.600852081586108E+18,2.6008586829223726E+18,2600853761278919168.000,2600852081586107936:5|2600857238099519690:1|2600858682922372473:1
12,2516,0x0004,OUT,/MachineId:Field,blob,7,16,16,16.000,-
12,2516,0x0004,OUT,/TokenA:Int32,num,7,27312504,307369040,106999954.143,100854655:1|27312504:1|307369040:1|48870825:1|73881500:1|94501539:1|96209616:1
12,2516,0x0004,OUT,/TokenB:Int32,num,7,4409392,849667590,364989708.000,180802328:1|262533726:1|298725420:1|314321574:1|4409392:1|644467926:1|849667590:1
12,2516,0x0005,IN,/Key:Int32,num,16,329,66752,17919.500,14774:7|14973:4|20872:2|14577:1|329:1|66752:1
12,2516,0x0005,IN,/Unknown:Int32,num,16,1,2,1.188,1:13|2:3
12,2516,0x0005,IN,/function:Byte,num,16,0,0,0.000,0:16
12,2516,0x0005,IN,SomeKey/SomeKey:Field,blob,16,35,36,35.688,-
12,2516,0x0005,IN,SomeKey/size:Int16,num,16,35,36,35.688,36:11|35:5
