source_build,target_build,opcode,direction,field_key,kind,n,min,max,mean,values
12,2509,0x0001,IN,/Block Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2509,0x0001,IN,/Local Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2509,0x0001,IN,/MapleStory# Version:Field,blob,1,4,4,4.000,-
12,2509,0x0001,IN,/Opcode:Int16,num,1,1,1,1.000,1:1
12,2509,0x0001,IN,/Packet Length:Field,blob,1,4,4,4.000,-
12,2509,0x0001,IN,/Patch Type:Byte,num,1,2,2,2.000,2:1
12,2509,0x0001,IN,/Raw Sequence:Int16,num,1,-17793,-17793,-17793.000,-17793:1
12,2509,0x0001,IN,/Remote Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2509,0x0001,OUT,/Locale?:Int16,num,1,0,0,0.000,0:1
12,2509,0x0001,OUT,/Unknown:Int16,num,1,74,74,74.000,74:1
12,2509,0x0001,OUT,/Version:Int32,num,1,2509,2509,2509.000,2509:1
12,2509,0x0004,OUT,/AccountId:Int64,num,1,2.600852081586108E+18,2.600852081586108E+18,2600852081586107904.000,2600852081586107936:1
12,2509,0x0004,OUT,/MachineId:Field,blob,1,16,16,16.000,-
12,2509,0x0004,OUT,/TokenA:Int32,num,1,15220420,15220420,15220420.000,15220420:1
12,2509,0x0004,OUT,/TokenB:Int32,num,1,627584052,627584052,627584052.000,627584052:1
12,2509,0x0005,IN,/Key:Int32,num,1,11900,11900,11900.000,11900:1
12,2509,0x0005,IN,/Unknown:Int32,num,1,1,1,1.000,1:1
12,2509,0x0005,IN,/function:Byte,num,1,0,0,0.000,0:1
12,2509,0x0005,IN,SomeKey/SomeKey:Field,blob,1,36,36,36.000,-
12,2509,0x0005,IN,SomeKey/size:Int16,num,1,36,36,36.000,36:1
12,2509,0x0006,IN,/unknown:Int32,num,14,17,208,119.857,101:1|115:1|131:1|143:1|159:1|17:1|172:1|184:1|196:1|208:1|42:1|56:1|68:1|86:1
2486,2509,0x0006,IN,/ping:Int32,num,14,17,208,119.857,101:1|115:1|131:1|143:1|159:1|17:1|172:1|184:1|196:1|208:1|42:1|56:1|68:1|86:1
2486,2509,0x0006,OUT,/ping:Int32,num,14,1838,2496,2181.286,1838:1|1903:1|1952:1|2000:1|2057:1|2115:1|2167:1|2215:1|2264:1|2314:1|2361:1|2404:1|2452:1|2496:1
12,2509,0x000B,OUT,/Sequence:Int32,num,66,386,451,418.500,~other:2|386:1|387:1|388:1|389:1|390:1|391:1|392:1|393:1|394:1|395:1|396:1|397:1|398:1|399:1|400:1|401:1|402:1|403:1|404:1|405:1|406:1|407:1|408:1|409:1|410:1|411:1|412:1|413:1|414:1|415:1|416:1|417:1|418:1|419:1|420:1|421:1|422:1|423:1|424:1|425:1|426:1|427:1|428:1|429:1|430:1|431:1|432:1|433:1|434:1|435:1|436:1|437:1|438:1|439:1|440:1|441:1|442:1|443:1|444:1|445:1|446:1|447:1|448:1|449:1
12,2509,0x000C,IN,/Function:Byte,num,2,7,7,7.000,7:2
12,2509,0x000C,IN,/confirm:Int32,num,2,1,1,1.000,1:2
2507,2509,0x000C,IN,/Function:Byte,num,2,7,7,7.000,7:2
2507,2509,0x000C,IN,/confirm:Int32,num,2,1,1,1.000,1:2
2525,2509,0x000C,IN,/Function:Byte,num,2,7,7,7.000,7:2
2525,2509,0x000C,IN,/confirm:Int32,num,2,1,1,1.000,1:2
12,2509,0x000C,OUT,/ClientTicks:Int32,num,1,658301,658301,658301.000,658301:1
12,2509,0x000C,OUT,/ServerTicks:Int32,num,1,68318434,68318434,68318434.000,68318434:1
12,2509,0x000D,IN,/message:Byte,num,1,0,0,0.000,0:1
12,2509,0x0011,IN,/ServerTick:Int32,num,67,68318427,68422357,68370690.358,68373737:2|~other:2|68318427:1|68319585:1|68322145:1|68323809:1|68325384:1|68326919:1|68328504:1|68330021:1|68331737:1|68333037:1|68334761:1|68336205:1|68337762:1|68339653:1|68341247:1|68342943:1|68344400:1|68345914:1|68347504:1|68349034:1|68350591:1|68352096:1|68353624:1|68355173:1|68356659:1|68358188:1|68360042:1|68361362:1|68362988:1|68364511:1|68366294:1|68367675:1|68369383:1|68370870:1|68375206:1|68377001:1|68378531:1|68380003:1|68381587:1|68383115:1|68384699:1|68386095:1|68387672:1|68389199:1|68391037:1|68392415:1|68393887:1|68395415:1|68396888:1|68398415:1|68400000:1|68401867:1|68403541:1|68405250:1|68406716:1|68408209:1|68409788:1|68411313:1|68412827:1|68414363:1|68415944:1|68417468:1|68418996:1
12,2509,0x0011,IN,/TimeOffset:Int32,num,67,-32400,-32400,-32400.000,-32400:67
12,2509,0x0011,IN,/Timestamp:Int64,num,68,1634235137,1634235241,1634235188.324,1634235137:2|1634235192:2|~other:2|1634235138:1|1634235141:1|1634235142:1|1634235144:1|1634235145:1|1634235147:1|1634235148:1|1634235150:1|1634235151:1|1634235153:1|1634235155:1|1634235156:1|1634235158:1|1634235160:1|1634235161:1|1634235163:1|1634235164:1|1634235166:1|1634235167:1|1634235169:1|1634235171:1|1634235172:1|1634235174:1|1634235175:1|1634235177:1|1634235178:1|1634235180:1|1634235181:1|1634235183:1|1634235185:1|1634235186:1|1634235188:1|1634235189:1|1634235194:1|1634235195:1|1634235197:1|1634235198:1|1634235200:1|1634235202:1|1634235203:1|1634235205:1|1634235206:1|1634235208:1|1634235209:1|1634235211:1|1634235212:1|1634235214:1|1634235215:1|1634235217:1|1634235218:1|1634235220:1|1634235222:1|1634235224:1|1634235225:1|1634235227:1|1634235228:1|1634235230:1|1634235231:1|1634235233:1|1634235234:1|1634235236:1|1634235237:1
12,2509,0x0011,IN,/Timezone:Byte,num,67,0,0,0.000,0:67
