source_build,target_build,opcode,direction,field_key,kind,n,min,max,mean,values
12,2506,0x0001,IN,/Block Initializing Vector (IV):Field,blob,23,4,4,4.000,-
12,2506,0x0001,IN,/Local Initializing Vector (IV):Field,blob,23,4,4,4.000,-
12,2506,0x0001,IN,/MapleStory# Version:Field,blob,23,4,4,4.000,-
12,2506,0x0001,IN,/Opcode:Int16,num,23,1,1,1.000,1:23
12,2506,0x0001,IN,/Packet Length:Field,blob,23,4,4,4.000,-
12,2506,0x0001,IN,/Patch Type:Byte,num,23,2,2,2.000,2:23
12,2506,0x0001,IN,/Raw Sequence:Int16,num,23,-28479,24055,-1412.826,-11711:1|-13651:1|-16633:1|-17303:1|-192:1|-21818:1|-26740:1|-28479:1|-4029:1|-4283:1|-9616:1|-9653:1|13801:1|18104:1|18346:1|19251:1|19913:1|24055:1|292:1|3404:1|3691:1|4050:1|6706:1
12,2506,0x0001,IN,/Remote Initializing Vector (IV):Field,blob,23,4,4,4.000,-
12,2506,0x0001,OUT,/Locale?:Int16,num,23,0,0,0.000,0:23
12,2506,0x0001,OUT,/Unknown:Int16,num,23,73,73,73.000,73:23
12,2506,0x0001,OUT,/Version:Int32,num,23,2506,2506,2506.000,2506:23
12,2506,0x0004,OUT,/AccountId:Int64,num,23,113551,2.6008616976462956E+18,1809183150816512768.000,113551:7|2600857238099519690:6|2600439175068422927:4|2600858682922372473:3|2600437296747394026:2|2600861697646295676:1
12,2506,0x0004,OUT,/MachineId:Field,blob,23,16,16,16.000,-
12,2506,0x0004,OUT,/TokenA:Int32,num,23,10332024,502658206,191015384.217,10332024:1|111107782:1|114332508:1|118755168:1|121703672:1|128324608:1|140111208:1|153176642:1|153610295:1|166857805:1|194342525:1|194911160:1|229520280:1|244318968:1|322382954:1|350135978:1|368606368:1|39973434:1|485433130:1|502658206:1|68628800:1|75542120:1|98588202:1
12,2506,0x0004,OUT,/TokenB:Int32,num,23,1055901,1057997985,259358326.652,103512618:1|1055901:1|1057997985:1|130657155:1|168051310:1|17769234:1|187986222:1|189620970:1|19121760:1|2245410:1|23503360:1|24218103:1|253178007:1|277052370:1|344583015:1|359290884:1|359445780:1|398879404:1|410890278:1|446289054:1|500293471:1|613210598:1|76388624:1
12,2506,0x0005,IN,/Key:Int32,num,40,5967,1587558,372824.175,74725:5|5967:3|8326:3|9242:3|1586662:2|313628:2|313727:2|315103:2|321491:2|334985:2|347231:2|1586794:1|1587520:1|1587558:1|313842:1|315110:1|321909:1|322581:1|322589:1|322664:1|324281:1|390857:1|7378:1
12,2506,0x0005,IN,/Unknown:Int32,num,40,1,2,1.125,1:35|2:5
12,2506,0x0005,IN,/function:Byte,num,40,0,0,0.000,0:40
12,2506,0x0005,IN,SomeKey/SomeKey:Field,blob,40,33,36,35.400,-
12,2506,0x0005,IN,SomeKey/size:Int16,num,40,33,36,35.400,36:21|35:15|34:3|33:1
