source_build,target_build,opcode,direction,field_key,kind,n,min,max,mean,values
2486,2496,0x0006,OUT,/ping:Int32,num,207,157,8641,3056.812,~other:141|1947:2|2763:2|1096:1|1140:1|1144:1|1187:1|1229:1|1271:1|1311:1|1353:1|1365:1|1396:1|1441:1|1482:1|1532:1|157:1|1572:1|1611:1|1645:1|1653:1|1694:1|1732:1|174:1|1777:1|179:1|1819:1|1853:1|1859:1|1907:1|192:1|1986:1|2026:1|204:1|2062:1|2065:1|2104:1|2145:1|2183:1|2221:1|225:1|2306:1|2531:1|3055:1|3268:1|3479:1|3681:1|3914:1|410:1|4150:1|4392:1|4628:1|4833:1|499:1|5046:1|5262:1|5475:1|562:1|5694:1|6075:1|6437:1|652:1|6785:1|804:1|949:1
12,2496,0x000B,OUT,/Sequence:Int32,num,777,2,1656,540.480,~other:651|395:3|396:3|397:3|398:3|399:3|400:3|401:3|402:3|403:3|404:3|405:3|406:3|407:3|408:3|409:3|410:3|411:3|412:3|413:3|421:3|422:3|423:3|424:3|425:3|426:3|427:3|428:3|429:3|430:3|431:3|432:3|342:1|343:1|344:1|345:1|346:1|347:1|348:1|349:1|350:1|351:1|352:1|353:1|354:1|355:1|356:1|357:1|358:1|359:1|360:1|361:1|362:1|363:1|364:1|365:1|366:1|367:1|368:1|369:1|370:1|371:1|372:1|373:1|374:1
12,2496,0x000C,OUT,/ClientTicks:Int32,num,8,41617,2342228,956421.500,1197274:1|1497606:1|2342228:1|41617:1|568999:1|623464:1|656376:1|723808:1
12,2496,0x000C,OUT,/ServerTicks:Int32,num,8,-1974810657,1493204795,308969048.375,-1974775882:1|-1974810657:1|1192321289:1|1192621558:1|1493204795:1|762086993:1|864597600:1|916506691:1
12,2496,0x000D,IN,/message:Byte,num,7,0,0,0.000,0:7
12,2496,0x0010,IN,/IpAddress:Int32,num,1,119651895,119651895,119651895.000,119651895:1
12,2496,0x0010,IN,/MapId:Int32,num,1,1966147538,1966147538,1966147538.000,1966147538:1
12,2496,0x0010,IN,/MigrationToken:Int32,num,1,568088064,568088064,568088064.000,568088064:1
12,2496,0x0010,IN,/Port:Int16,num,1,-29315,-29315,-29315.000,-29315:1
12,2496,0x0010,IN,/Unknown:Byte,num,1,8,8,8.000,8:1
12,2496,0x0010,IN,/Unknown:Int32,num,1,285220485,285220485,285220485.000,285220485:1
12,2496,0x0010,IN,/message:Byte,num,1,0,0,0.000,0:1
12,2496,0x0011,IN,/ServerTick:Int32,num,753,-1974810659,1493355014,934770448.397,~other:689|-1974761366:1|-1974762719:1|-1974763937:1|-1974765140:1|-1974766392:1|-1974767741:1|-1974768942:1|-1974771358:1|-1974772546:1|-1974773915:1|-1974775425:1|-1974775884:1|-1974788210:1|-1974789409:1|-1974790579:1|-1974791813:1|-1974793030:1|-1974794213:1|-1974795532:1|-1974796741:1|-1974798001:1|-1974799364:1|-1974800571:1|-1974801770:1|-1974802972:1|-1974804171:1|-1974805345:1|-1974806592:1|-1974807784:1|-1974809134:1|-1974810379:1|-1974810659:1|1493204793:1|1493205435:1|1493208330:1|1493209897:1|1493211351:1|1493212645:1|1493214162:1|1493215764:1|1493217480:1|1493219094:1|1493220665:1|1493222068:1|1493223801:1|1493225526:1|1493227177:1|1493228748:1|1493230320:1|1493231896:1|1493233473:1|1493235045:1|1493236612:1|1493239913:1|1493241482:1|1493243051:1|1493244632:1|1493246210:1|1493247781:1|1493249354:1|1493250924:1|1493254065:1|1493255633:1|762282627:1
12,2496,0x0011,IN,/TimeOffset:Int32,num,753,-32400,-32400,-32400.000,-32400:753
12,2496,0x0011,IN,/Timestamp:Int64,num,760,1616786228,1618344364,1617144133.418,~other:691|1617517357:3|1618344317:3|1618344349:2|1616786424:1|1617517360:1|1617517362:1|1617517363:1|1617517364:1|1617517366:1|1617517368:1|1617517369:1|1617517371:1|1617517373:1|1617517374:1|1617517376:1|1617517377:1|1617517379:1|1617517381:1|1617517382:1|1617517384:1|1617517385:1|1617517387:1|1617517388:1|1617517392:1|1617517393:1|1617517395:1|1617517396:1|1617517398:1|1617517400:1|1617517401:1|1617517403:1|1617517406:1|1617517407:1|1617517409:1|1617517411:1|1618344318:1|1618344320:1|1618344321:1|1618344322:1|1618344323:1|1618344325:1|1618344326:1|1618344327:1|1618344328:1|1618344330:1|1618344331:1|1618344332:1|1618344333:1|1618344334:1|1618344336:1|1618344337:1|1618344338:1|1618344339:1|1618344350:1|1618344351:1|1618344352:1|1618344354:1|1618344356:1|1618344357:1|1618344359:1|1618344360:1|1618344361:1|1618344362:1|1618344364:1
12,2496,0x0011,IN,/Timezone:Byte,num,753,0,0,0.000,0:753
12,2496,0x0011,IN,/function:Byte,num,1500,0,3,1.005,0:746|2:740|1:7|3:7
12,2496,0x0011,IN,/key:Int32,num,746,2,1656,541.492,~other:626|396:3|397:3|398:3|399:3|400:3|401:3|402:3|403:3|404:3|405:3|406:3|407:3|408:3|409:3|410:3|411:3|412:3|421:3|422:3|423:3|424:3|426:3|427:3|428:3|431:3|432:3|395:2|413:2|429:2|430:2|342:1|343:1|344:1|345:1|346:1|347:1|348:1|349:1|350:1|351:1|352:1|353:1|354:1|355:1|356:1|357:1|358:1|359:1|360:1|361:1|363:1|364:1|365:1|366:1|367:1|368:1|369:1|370:1|372:1|373:1|374:1|375:1|376:1|507:1
12,2496,0x0012,OUT,/ClientTicks:Int32,num,1500,49922,2380013,680986.616,~other:1436|101271:1|103807:1|105355:1|108423:1|1204327:1|1206731:1|1208411:1|1208568:1|1209674:1|1210527:1|1211042:1|1212275:1|1212403:1|1213354:1|1213579:1|1213584:1|1213727:1|1213865:1|1213912:1|1216308:1|1220592:1|124479:1|125095:1|256784:1|54373:1|55992:1|576508:1|578860:1|578943:1|578976:1|579028:1|607268:1|614242:1|615958:1|618894:1|623248:1|625360:1|631573:1|631723:1|637479:1|640581:1|642682:1|645700:1|658970:1|659078:1|737228:1|739654:1|739930:1|740861:1|741494:1|742011:1|742594:1|744388:1|745221:1|746611:1|747344:1|747755:1|748244:1|748462:1|749327:1|749755:1|782594:1|98141:1|98436:1
12,2496,0x0012,OUT,/Function:Byte,num,1500,0,0,0.000,0:1500
12,2496,0x0012,OUT,/ServerTick:Int32,num,1500,-1974808984,1493353295,1081306181.012,~other:1436|-1974773140:1|-1974788525:1|-1974791528:1|-1974793560:1|-1974796538:1|-1974808984:1|1192328270:1|1192330878:1|1192332483:1|1192332640:1|1192333842:1|1192334703:1|1192335218:1|1192336451:1|1192336676:1|1192337627:1|1192337852:1|1192337857:1|1192338000:1|1192338138:1|1192338185:1|1192340513:1|1192344543:1|1493212237:1|1493214582:1|1493214665:1|1493214698:1|1493214750:1|1493243036:1|1493250008:1|1493251726:1|1493254651:1|1493259013:1|1493267341:1|1493267491:1|1493294798:1|762100560:1|762102984:1|762103260:1|762104234:1|762104867:1|762105384:1|762105949:1|762107710:1|762108543:1|762109862:1|762110565:1|762110976:1|762111465:1|762111683:1|762112490:1|762112918:1|762145672:1|864610535:1|864612156:1|864654428:1|864654723:1|864657439:1|864659982:1|864661527:1|864664593:1|864680650:1|864681266:1|864812951:1
12,2496,0x0012,OUT,/segments:Byte,num,1500,1,2,1.003,1:1496|2:4
12,2496,0x0012,OUT,Segment #/ClientTicks:Int32,num,40,-1175027713,1757282348,772981810.075,-1175027713:1|-65535:1|-66256874:1|1192328368:1|1192337072:1|1192340174:1|1493216734:1|1493218983:1|1493226129:1|1493243670:1|1757282348:1|3846:1|4099:1|4100:1|4358:1|510689279:1|762093222:1|762097409:1|762101562:1|762104861:1|864610770:1|864656824:1|864656840:1|864656891:1|864656906:1|864657056:1|864657073:1|864657189:1|864669724:1|864680413:1|864741783:1|864747815:1|864756905:1|864759932:1|864770021:1|864783110:1|864796225:1|864801263:1|864804279:1|864805292:1
12,2496,0x0012,OUT,Segment #/ServerTick:Int32,num,5,2238198,2147483647,1483179978.000,2147483647:3|2238198:1|971210751:1
12,2496,0x0012,OUT,Segment #/StateSync/Animation#:Byte,num,1500,0,255,59.976,2:613|90:513|~other:188|22:10|224:8|61:7|49:6|59:6|84:6|113:5|115:5|121:5|125:5|177:5|206:5|227:5|25:5|139:4|18:4|205:4|23:4|0:3|104:3|133:3|181:3|185:3|192:3|244:3|251:3|27:3|34:3|68:3|9:3|107:2|116:2|126:2|132:2|137:2|145:2|148:2|164:2|174:2|19:2|193:2|198:2|212:2|250:2|252:2|42:2|7:2|85:2|95:2|117:1|136:1|154:1|157:1|167:1|188:1|197:1|40:1|54:1|70:1|73:1|76:1|92:1
12,2496,0x0012,OUT,Segment #/StateSync/AnimationString?/AnimationString?:Field,blob,16,0,2,0.250,-
12,2496,0x0012,OUT,Segment #/StateSync/AnimationString?/size:Int16,num,213,-15854,32767,7423.718,11628:37|-1:26|13193:21|0:14|6923:12|18193:10|-40:7|13192:7|22784:7|1532:4|3076:4|1280:3|22785:3|3588:3|1:2|11531:2|11629:2|2299:2|255:2|32767:2|3332:2|3832:2|3844:2|4087:2|9956:2|-1001:1|-15854:1|-248:1|-252:1|-253:1|-499:1|-500:1|-501:1|-503:1|-506:1|-759:1|-760:1|1027:1|1282:1|13196:1|1792:1|2303:1|2558:1|2813:1|3321:1|3322:1|3577:1|3578:1|3833:1|3843:1|4100:1|4356:1|8673:1|8947:1|9199:1|9454:1|9459:1|9977:1
12,2496,0x0012,OUT,Segment #/StateSync/CoordS / #:Int16,num,1500,-32564,32250,-4043.255,~other:672|0:538|45:95|1:69|4099:29|1280:15|4103:15|3844:5|4355:5|4354:2|-10071:1|-10444:1|-1166:1|-1199:1|-12062:1|-12767:1|-12925:1|-13915:1|-14544:1|-14686:1|-15170:1|-16172:1|-16940:1|-17074:1|-17407:1|-18040:1|-184:1|-1909:1|-19991:1|-20967:1|-21481:1|-22019:1|-22361:1|-22611:1|-22628:1|-22694:1|-22862:1|-23853:1|-24172:1|-24367:1|-24561:1|-24766:1|-25542:1|-26356:1|-27276:1|-27292:1|-27526:1|-27576:1|-28091:1|-28125:1|-28157:1|-28496:1|-29351:1|-31112:1|-4171:1|-4309:1|-5659:1|-5929:1|-6685:1|-7174:1|-7586:1|26712:1|3841:1|4110:1|4357:1
12,2496,0x0012,OUT,Segment #/StateSync/Flag:Byte,num,1500,0,255,138.790,~other:884|219:60|90:44|110:34|189:30|182:24|177:23|73:22|105:19|136:16|181:14|192:13|199:13|209:13|72:12|241:11|127:10|69:10|170:9|233:8|249:8|118:7|122:7|165:7|180:7|183:7|186:7|194:7|213:7|23:7|38:7|103:6|104:6|137:6|138:6|168:6|202:6|210:6|217:6|107:5|147:5|167:5|17:5|197:5|200:5|228:5|45:5|58:5|106:4|140:4|191:4|242:4|255:4|30:4|44:4|48:4|52:4|78:4|173:3|188:3|235:3|253:3|77:3|98:3|88:2
12,2496,0x0012,OUT,Segment #/StateSync/PositionCoordS/X:Int16,num,1500,-32768,32752,-1944.590,~other:737|2568:146|1546:125|2316:83|-32766:42|1024:41|-32765:35|1292:34|3590:29|-32761:23|-32764:22|2314:19|29694:18|3333:13|-14586:12|2312:12|520:9|4610:8|7429:7|-32763:6|29695:6|-12287:5|-4355:5|-6651:5|-31736:4|30971:4|-32767:3|22529:3|29691:3|-1029:2|-17670:2|1290:2|2572:2|7437:2|-10238:1|-10500:1|-10753:1|-12037:1|-16131:1|-17408:1|-19457:1|-19969:1|-20742:1|-22014:1|-27422:1|-30719:1|-31746:1|-32030:1|-32756:1|-9731:1|1023:1|10754:1|11782:1|17403:1|22781:1|23010:1|23810:1|26082:1|29441:1|3075:1|3594:1|4578:1|5884:1|7423:1|7650:1
12,2496,0x0012,OUT,Segment #/StateSync/PositionCoordS/Y:Int16,num,1500,-32746,32735,7515.685,90:610|~other:445|2312:41|29694:40|29695:38|22793:32|29444:26|22792:21|29442:19|29445:17|29446:17|9994:15|22796:14|24335:13|22790:11|24341:11|29440:11|29441:9|24340:8|-18160:7|2311:7|20241:6|22794:6|17942:5|22786:5|29447:5|5667:4|-12522:3|-3668:3|21849:3|28950:3|5:3|-13962:2|-25464:2|-29945:2|-32068:2|24338:2|25878:2|26932:2|28294:2|6422:2|-19622:1|-24949:1|-26630:1|-27114:1|-31211:1|-8315:1|-9450:1|-9729:1|10006:1|18174:1|19397:1|20479:1|2070:1|2388:1|24337:1|24612:1|26084:1|26390:1|27135:1|31351:1|32010:1|6812:1|7765:1|790:1
12,2496,0x0012,OUT,Segment #/StateSync/PositionCoordS/Z:Int16,num,1500,-32746,31254,-4347.345,45:610|~other:400|-510:58|-16378:57|-32250:49|-14074:47|2:46|-506:40|-16377:24|-29694:19|-32251:15|-29670:13|2069:12|2070:11|17415:8|-16528:5|-31742:5|-505:5|2072:5|-32249:4|15362:4|-14822:3|-16539:3|-16544:3|-16626:3|-16513:2|-16548:2|-16551:2|-16552:2|-16561:2|-16595:2|-16725:2|15979:2|16039:2|2073:2|523:2|-1013:1|-10740:1|-11238:1|-13300:1|-14836:1|-16522:1|-16525:1|-16526:1|-16546:1|-16589:1|-16610:1|-16873:1|-18420:1|-31732:1|-32230:1|-4597:1|-5606:1|-7156:1|-7157:1|0:1|14850:1|15367:1|1562:1|16901:1|2066:1|21014:1|534:1|538:1|5643:1
12,2496,0x0012,OUT,Segment #/StateSync/Rotation# CoordS / #:Int16,num,1500,-32510,32767,4511.967,~other:306|10:203|11:159|32767:115|90:95|3:87|4103:57|4096:38|8:30|2568:28|2312:26|4106:25|2056:23|1544:22|4098:19|4097:18|1546:17|1800:16|2570:16|4099:16|2050:15|1543:13|4101:13|11270:12|1802:10|2314:10|2567:10|44:9|11269:8|4100:8|2055:7|2058:7|2311:7|4354:6|20:4|11267:3|1287:3|-1022:2|-16638:2|-8446:2|1026:2|10754:2|2:2|2306:2|25603:2|30210:2|3594:2|5378:2|-11518:1|-13566:1|-1533:1|-26368:1|-30462:1|-5118:1|-5364:1|11523:1|11528:1|15363:1|1548:1|2309:1|25607:1|29696:1|3843:1|3850:1|6402:1
12,2496,0x0012,OUT,Segment #/StateSync/Rotation:Int16,num,1500,-32768,32539,-3742.799,-40:610|~other:180|2568:125|1546:92|3590:83|-32761:46|1024:38|-32765:37|-32766:31|-32762:21|-32764:21|2310:19|2049:17|2304:15|1292:13|3333:13|-32767:12|2309:12|2312:11|-32768:8|2314:7|3075:7|2307:6|2316:6|-25189:5|-19543:4|-21948:4|1545:4|-30958:3|-32068:3|19668:3|28008:3|-1727:2|-24949:2|-6961:2|11549:2|11948:2|2311:2|3328:2|9388:2|-17884:1|-24094:1|-28053:1|-32053:1|-32754:1|-3674:1|-3821:1|-5592:1|-728:1|1026:1|1280:1|12973:1|14278:1|14292:1|18504:1|19129:1|19497:1|2051:1|24178:1|2566:1|26932:1|29588:1|30053:1|5993:1|7345:1
12,2496,0x0012,OUT,Segment #/StateSync/SpeedCoordS/X:Int16,num,1500,-26990,32717,8489.389,11520:612|2249:165|23103:102|2699:99|3140:83|~other:80|1799:68|0:53|3149:39|2700:37|23231:23|2690:19|1349:16|449:11|23230:7|-11086:6|1800:5|23102:5|-15871:3|1340:3|19128:3|25384:3|32717:3|3599:3|653:3|710:3|-2266:2|14518:2|19392:2|24243:2|31970:2|713:2|717:2|-24381:1|11976:1|12382:1|12839:1|1336:1|14678:1|14902:1|1631:1|18137:1|1951:1|20590:1|22050:1|22558:1|23076:1|23101:1|246:1|24627:1|25196:1|31719:1|4321:1|5637:1|612:1|616:1|628:1|649:1|731:1|735:1|745:1|8004:1|899:1|9417:1|9544:1
12,2496,0x0012,OUT,Segment #/StateSync/SpeedCoordS/Y:Int16,num,1500,-31681,30527,-3131.351,-10240:612|16:195|11520:139|10:71|~other:61|6:60|5:42|9:36|8:34|7:32|300:28|17:26|305:17|306:13|11:11|304:10|15:7|307:7|309:7|316:6|14:5|2494:5|308:5|18:4|29886:4|301:4|-17217:3|-26945:3|-28481:3|100:3|302:3|310:3|-11585:2|-13377:2|-3393:2|12:2|22463:2|29758:2|50:2|7871:2|-11073:1|-11329:1|-11969:1|-14147:1|-19649:1|-22465:1|-23105:1|-30273:1|-31169:1|-706:1|10175:1|11199:1|1215:1|13:1|138:1|18750:1|19:1|22207:1|266:1|27327:1|29631:1|313:1|63:1|83:1|9663:1
12,2496,0x0012,OUT,Segment #/StateSync/SpeedCoordS/Z:Int16,num,1500,-32576,32565,212.835,767:603|-10240:139|-256:125|-2304:118|~other:69|1280:62|-1536:25|1024:22|5888:20|-1792:18|1536:15|768:15|-512:14|3328:14|3072:13|-1024:12|-1280:12|2816:12|4096:12|0:11|1792:11|-768:10|2304:10|3584:10|-2048:9|3840:9|4607:9|2560:7|261:7|512:7|2048:6|256:6|26845:6|4608:6|4352:5|-12800:4|2821:4|-5095:3|27881:3|7253:3|8482:3|-10752:2|-894:2|-9984:2|12607:2|24627:2|6909:2|8011:2|-10496:1|-2266:1|-4377:1|-9472:1|12204:1|13947:1|14295:1|1530:1|16:1|17278:1|18540:1|21263:1|23014:1|2359:1|3147:1|5282:1|8506:1
12,2496,0x0012,OUT,Segment #/StateSync/Unknown:Byte,num,1511,0,255,124.264,255:308|201:143|14:90|7:90|~other:90|139:75|0:71|254:68|63:62|15:51|140:45|8:30|17:26|12:23|13:21|253:21|193:20|69:20|10:18|11:17|77:14|26:13|62:13|9:13|252:11|45:11|191:10|27:9|16:8|251:8|131:7|132:7|22:7|25:7|3:7|190:6|29:6|36:6|37:6|68:6|20:4|160:3|19:3|2:3|205:3|44:3|61:3|84:3|145:2|164:2|192:2|28:2|6:2|123:1|152:1|157:1|187:1|207:1|208:1|210:1|225:1|230:1|81:1|87:1|93:1
12,2496,0x0012,OUT,Segment #/StateSync/Unknown:Int16,num,793,-32749,32278,-6392.415,~other:172|17415:87|-16378:73|-32250:70|2:55|-14074:49|1794:35|-32249:23|-16379:22|-32251:21|17414:19|-510:15|-29689:14|-506:14|17410:12|-16377:10|-29694:9|15362:8|-29693:7|-507:7|-29692:5|2066:4|2069:4|-26614:3|-30182:3|15365:3|1543:3|-10220:2|-12262:2|-18423:2|-18921:2|-2037:2|-21493:2|-4582:2|32278:2|-12276:1|-17396:1|-18420:1|-21478:1|-22502:1|-24053:1|-26106:1|-4071:1|-4072:1|-4606:1|-7156:1|-7157:1|-7166:1|-7674:1|-9716:1|10763:1|12297:1|14874:1|1547:1|17413:1|19458:1|19980:1|19988:1|22537:1|24597:1|27670:1|31234:1|31253:1|6667:1|8729:1
12,2496,0x0012,OUT,Segment #/StateSync/Unknown:Int32,num,1113,-2147287080,2147483647,800950346.562,~other:803|2147483647:57|151535866:53|151553786:30|-65536:20|151517178:20|-955809797:9|1946127105:9|724983:8|151649802:7|1946092039:7|1946127106:7|1946143488:7|755696896:6|1946084870:5|1946033414:4|724473:4|-1139379201:3|1207822861:2|1494176771:2|1946116614:2|655361:2|657663:2|720398:2|720645:2|-1290390784:1|-2129234434:1|-536216060:1|-83920376:1|1020362751:1|1207780365:1|1309743842:1|1318605:1|1326520546:1|1326522850:1|1326528226:1|1326542306:1|135684090:1|1493588226:1|1493592322:1|1493615362:1|1493622786:1|1493743105:1|1493777666:1|1494034434:1|1494210819:1|151530490:1|151570426:1|1594974982:1|1929488386:1|1929500669:1|1929673215:1|1929705727:1|1929737724:1|1929768444:1|1929812220:1|1929860348:1|1946103554:1|1946112518:1|1946114566:1|368975113:1|516751360:1|655042046:1|722534627:1|914194431:1
12,2496,0x0012,OUT,Segment #/StateSync/Unknown:Single,num,298,-6.19632416598911E+34,2.5411989195210086E+38,1391750415389056167927413962688167936.000,~other:127|3;759286E-37:44|7;295995E-12:31|7;296106E-12:9|1;3470003E+16:4|-2;9488762E-31:3|1;3433396E+16:3|1;3473607E+16:3|-0;18598488:2|-1;9283642E-26:2|-3;1664246E-22:2|-4;5929235E-33:2|-7;229862E+24:2|-8;9137004E-08:2|1;3422507E+16:2|1;342513E+16:2|1;3431803E+16:2|1;3438737E+16:2|1;3443844E+16:2|1;3466667E+16:2|1;3466966E+16:2|1;3469445E+16:2|1;7579882E-38:2|5;4381E-12:2|8;806504E+20:2|-0;37196976:1|-1;011166E-20:1|-1;10205115E+20:1|-1;1504121E-33:1|-1;1517504E-33:1|-1;765926E+21:1|-1;852073E+27:1|-100281370:1|-3;0124245E-28:1|-3;2410172E-19:1|-3;4705372E-10:1|-3;68432E-32:1|-6;196324E+34:1|-7;911982E-23:1|1;326478E+16:1|1;3408442E+16:1|1;3445932E+16:1|1;3447466E+16:1|1;34477E+16:1|1;3450012E+16:1|1;3457138E+16:1|1;345784E+16:1|1;345902E+16:1|1;345986E+16:1|1;3463559E+16:1|1;3465326E+16:1|1;3466028E+16:1|1;3467281E+16:1|1;3467376E+16:1|1;3467449E+16:1|1;3469818E+16:1|2;6880203E+16:1|2;954716E+28:1|3;082846E-25:1|3;6135073E+24:1|7;047416E+21:1|7;2207093E+24:1|7;2961056E-12:1|8;811074E+20:1|9;115427E-05:1
12,2496,0x0012,OUT,Segment #/StateSync/UnknownCoordF/X:Single,num,479,-1.6216938956774756E+29,1.7004692983539046E+35,NaN,~other:183|NaN:102|2;80893E-40:11|3;2542082E-38:10|9;205E-40:10|3;9421195E-34:9|9;20142E-40:9|9;21577E-40:8|9;20859E-40:7|2;8161E-40:6|1;015562E-39:5|2;79818E-40:5|2;80536E-40:5|1;009128E-39:4|1;009486E-39:4|1;01556E-39:4|2;81253E-40:4|2;8125E-40:4|2;83045E-40:4|7;9023454E-12:4|9;18017E-40:4|9;2194E-40:4|1;009483E-39:3|1;009493E-39:3|1;009835E-39:3|1;009851E-39:3|2;79817E-40:3|2;80892E-40:3|2;80894E-40:3|8;24758E-40:3|9;17659E-40:3|-137362820:2|-2;2505524E+12:2|1;009127E-39:2|1;009491E-39:2|1;009839E-39:2|4;438432E-19:2|5;505714E-21:2|5;6115933E-21:2|9;1907E-40:2|9;20866E-40:2|9;21582E-40:2|9;23011E-40:2|-1;0594088E-22:1|-5;761414E+14:1|-9;898034E+24:1|0;000499723:1|1;009487E-39:1|1;387877E-39:1|1;388236E-39:1|1;4227507E-21:1|1;755572E-39:1|1;847402E-39:1|1;847759E-39:1|2;3045656E+15:1|2;4638247E-35:1|4;052257E-39:1|4;053333E-39:1|4;053686E-39:1|5;5586537E-21:1|7;358599E-21:1|8;8953E-41:1|9;19427E-40:1|9;21941E-40:1|9;855299E-35:1
12,2496,0x0012,OUT,Segment #/StateSync/UnknownCoordF/Y:Single,num,472,-2.7448556084717552E+38,2.6638419220575514E+36,NaN,~other:381|NaN:12|5;744E-42:7|6;021475E-36:7|5;743E-42:5|-1;8644668E-10:1|-3;3573196E-13:1|-3;9435173E-13:1|-9;040377E-10:1|-9;79103E-33:1|1;34500544E-11:1|1;34544355E-11:1|1;3454445E-11:1|1;3454681E-11:1|1;3456633E-11:1|1;3457008E-11:1|1;3457709E-11:1|1;3458791E-11:1|1;3461805E-11:1|1;3462252E-11:1|1;3463236E-11:1|1;346344E-11:1|1;3463556E-11:1|1;3464635E-11:1|1;3464702E-11:1|1;4085899E-26:1|1;9886322E+31:1|2;2624605E+15:1|2;2633404E+15:1|2;2637747E+15:1|2;2713E+15:1|2;271439E+15:1|2;2726758E+15:1|2;276042E+15:1|2;2766032E+15:1|2;2770325E+15:1|37244;266:1|37261;023:1|37261;832:1|37261;867:1|37269;984:1|37271;418:1|37279;902:1|37281;734:1|37283:1|37299;64:1|37308;527:1|5;382E-42:1|5;385E-42:1|6;101E-42:1|6;118E-42:1|6;1E-42:1|6;376758E-08:1|6;406188E-08:1|6;4062114E-08:1|6;411579E-08:1|6;4199476E-08:1|6;4207214E-08:1|6;421064E-08:1|6;421159E-08:1|6;4251665E-08:1|6;425604E-08:1|6;4258174E-08:1|6;516292E-08:1|7;480994E-17:1
