source_build,target_build,opcode,direction,seen,executed,ran,no_script,ok_exact,under_read,over_read,threw,compile_error,negative_length,consumed_p50,consumed_p90,script_sha,env_sha,consumed_hist,sampling,over_sigs
12,2520,0x0001,IN,5,5,5,0,5,0,0,0,0,0,100,100,7f8c78029510,d7b7fc65329f,100:5,reservoir;n=1500;seed=1,-
12,2520,0x0001,OUT,5,5,5,0,5,0,0,0,0,0,100,100,c024851cf5a7,d7b7fc65329f,100:5,reservoir;n=1500;seed=1,-
12,2520,0x0004,IN,5,5,5,0,5,0,0,0,0,0,100,100,8ceb5dea67ee,d7b7fc65329f,100:5,reservoir;n=1500;seed=1,-
12,2520,0x0004,OUT,5,5,5,0,5,0,0,0,0,0,100,100,6f95cf27934c,d7b7fc65329f,100:5,reservoir;n=1500;seed=1,-
12,2520,0x0005,IN,8,8,8,0,8,0,0,0,0,0,100,100,904ae535cf82,d7b7fc65329f,100:8,reservoir;n=1500;seed=1,-
12,2520,0x0006,IN,108,108,108,0,108,0,0,0,0,0,100,100,1259343bcd4e,d7b7fc65329f,100:108,reservoir;n=1500;seed=1,-
2486,2520,0x0006,IN,108,108,108,0,108,0,0,0,0,0,100,100,2f67488080ad,e531069fb1f2,100:108,reservoir;n=1500;seed=1,-
2486,2520,0x0006,OUT,108,108,108,0,108,0,0,0,0,0,100,100,2f67488080ad,e531069fb1f2,100:108,reservoir;n=1500;seed=1,-
12,2520,0x000B,OUT,410,410,410,0,410,0,0,0,0,0,100,100,0bfa8a381791,d7b7fc65329f,100:410,reservoir;n=1500;seed=1,-
12,2520,0x000C,OUT,5,5,5,0,5,0,0,0,0,0,100,100,03af1cb1cb9c,d7b7fc65329f,100:5,reservoir;n=1500;seed=1,-
12,2520,0x000D,IN,5,5,5,0,5,0,0,0,0,0,100,100,b3dc9594248c,d7b7fc65329f,100:5,reservoir;n=1500;seed=1,-
-,2520,0x000E,OUT,5,5,0,5,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
-,2520,0x000F,OUT,6,6,0,6,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
-,2520,0x0010,OUT,6,6,0,6,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2520,0x0011,IN,826,826,826,0,420,406,0,0,0,0,100,100,ea7aa50be9ac,d7b7fc65329f,6:406|100:420,reservoir;n=1500;seed=1,-
-,2520,0x0011,OUT,27,27,0,27,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2520,0x0012,OUT,4773,1500,1500,0,0,0,1500,0,0,217,95,100,00eac5549f4f,d7b7fc65329f,62:2|65:1|74:2|85:61|95:994|100:440,reservoir;n=1500;seed=1,PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [X:Single]:541|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Z:Single]:330|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int32]:265|NegativeLength: ReadBytes: negative length -# at offset #/# @  [UnknownStr:Field]:135|NegativeLength: ReadBytes: negative length -# at offset #/# @  [AnimationString?:Field]:82|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UnknownStr:Field]:62|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [AnimationString?:Field]:51|PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Byte]:18|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ServerTick:Int32]:16
