source_build,target_build,opcode,direction,seen,executed,ran,no_script,ok_exact,under_read,over_read,threw,compile_error,negative_length,consumed_p50,consumed_p90,script_sha,env_sha,consumed_hist,sampling,over_sigs
12,2533,0x0001,IN,7,7,7,0,7,0,0,0,0,0,100,100,7f8c78029510,d7b7fc65329f,100:7,reservoir;n=1500;seed=1,-
12,2533,0x0001,OUT,7,7,7,0,7,0,0,0,0,0,100,100,c024851cf5a7,d7b7fc65329f,100:7,reservoir;n=1500;seed=1,-
12,2533,0x0004,IN,7,7,7,0,7,0,0,0,0,0,100,100,8ceb5dea67ee,d7b7fc65329f,100:7,reservoir;n=1500;seed=1,-
12,2533,0x0004,OUT,7,7,7,0,7,0,0,0,0,0,100,100,6f95cf27934c,d7b7fc65329f,100:7,reservoir;n=1500;seed=1,-
12,2533,0x0005,IN,19,19,19,0,19,0,0,0,0,0,100,100,904ae535cf82,d7b7fc65329f,100:19,reservoir;n=1500;seed=1,-
12,2533,0x0006,IN,262,262,262,0,262,0,0,0,0,0,100,100,1259343bcd4e,d7b7fc65329f,100:262,reservoir;n=1500;seed=1,-
2486,2533,0x0006,IN,262,262,262,0,262,0,0,0,0,0,100,100,2f67488080ad,e531069fb1f2,100:262,reservoir;n=1500;seed=1,-
2486,2533,0x0006,OUT,262,262,262,0,262,0,0,0,0,0,100,100,2f67488080ad,e531069fb1f2,100:262,reservoir;n=1500;seed=1,-
12,2533,0x000B,OUT,1037,1037,1037,0,1037,0,0,0,0,0,100,100,0bfa8a381791,d7b7fc65329f,100:1037,reservoir;n=1500;seed=1,-
12,2533,0x000C,OUT,8,8,8,0,8,0,0,0,0,0,100,100,03af1cb1cb9c,d7b7fc65329f,100:8,reservoir;n=1500;seed=1,-
12,2533,0x000D,IN,7,7,7,0,7,0,0,0,0,0,100,100,b3dc9594248c,d7b7fc65329f,100:7,reservoir;n=1500;seed=1,-
-,2533,0x000E,OUT,7,7,0,7,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
-,2533,0x000F,OUT,7,7,0,7,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2533,0x0010,IN,4,4,4,0,4,0,0,0,0,0,100,100,aa9463bb9345,d7b7fc65329f,100:4,reservoir;n=1500;seed=1,-
-,2533,0x0010,OUT,7,7,0,7,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2533,0x0011,IN,2077,1500,1500,0,735,765,0,0,0,0,6,100,ea7aa50be9ac,d7b7fc65329f,6:765|100:735,reservoir;n=1500;seed=1,-
-,2533,0x0011,OUT,45,45,0,45,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
