source_build,target_build,opcode,direction,seen,executed,ran,no_script,ok_exact,under_read,over_read,threw,compile_error,negative_length,consumed_p50,consumed_p90,script_sha,env_sha,consumed_hist,sampling,over_sigs
12,2517,0x0037,OUT,1,1,1,0,1,0,0,0,0,0,100,100,80bddd710eaf,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,-
2502,2517,0x0037,OUT,1,1,1,0,0,1,0,0,0,0,73,73,870c540d7a34,e531069fb1f2,73:1,reservoir;n=1500;seed=1,-
2511,2517,0x0038,OUT,1,1,1,0,0,1,0,0,0,0,20,20,233ca8b24924,e531069fb1f2,20:1,reservoir;n=1500;seed=1,-
2550,2517,0x0038,OUT,1,1,1,0,1,0,0,0,0,0,100,100,2b2c0218507d,750b3e3c91cc,100:1,reservoir;n=1500;seed=1,-
12,2517,0x0039,OUT,1,1,1,0,1,0,0,0,0,0,100,100,fa826d0529c4,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,-
-,2517,0x003C,OUT,1,1,0,1,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2517,0x0042,IN,1,1,1,0,0,1,0,0,0,0,6,6,f37650cf93c4,d7b7fc65329f,6:1,reservoir;n=1500;seed=1,-
12,2517,0x0044,IN,2,2,2,0,0,2,0,0,0,0,0,0,56c27594b361,d7b7fc65329f,0:2,reservoir;n=1500;seed=1,-
12,2517,0x0045,IN,3,3,3,0,0,0,3,0,0,0,98,98,a62be8d74bfb,d7b7fc65329f,95:1|98:2,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ Unknown [JobRank:Int16]:2|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ Unknown [Points:Int32]:1
12,2517,0x0047,IN,39,39,39,0,0,0,39,0,0,39,8,23,81f55670735d,d7b7fc65329f,8:24|23:15,reservoir;n=1500;seed=1,NegativeLength: ReadBytes: negative length -# at offset #/# @  [message:Field]:39
12,2517,0x0048,IN,3,3,3,0,0,3,0,0,0,0,48,48,fd0b3d10ab00,d7b7fc65329f,48:3,reservoir;n=1500;seed=1,-
2504,2517,0x0048,IN,3,3,3,0,3,0,0,0,0,0,100,100,905e79e74b5a,e531069fb1f2,100:3,reservoir;n=1500;seed=1,-
2507,2517,0x0048,IN,3,3,3,0,3,0,0,0,0,0,100,100,0aae7fa0044e,e531069fb1f2,100:3,reservoir;n=1500;seed=1,-
12,2517,0x004B,OUT,1,1,1,0,0,0,1,0,0,0,100,100,bd63690c0204,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [MapCode:Int32]:1
12,2517,0x004E,IN,1,1,1,0,0,0,1,0,0,0,47,47,99ec76002366,d7b7fc65329f,47:1,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [FunctionCubeName:Field]:1
12,2517,0x004F,IN,1,1,1,0,0,1,0,0,0,0,0,0,77e45ba6b029,d7b7fc65329f,0:1,reservoir;n=1500;seed=1,-
2507,2517,0x004F,IN,1,1,1,0,1,0,0,0,0,0,100,100,d6a98740c336,e531069fb1f2,100:1,reservoir;n=1500;seed=1,-
-,2517,0x004F,OUT,1,1,0,1,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2517,0x0052,IN,10,10,10,0,0,10,0,0,0,0,0,11,113be63be677,d7b7fc65329f,0:6|1:2|11:1|20:1,reservoir;n=1500;seed=1,-
2516,2517,0x0052,IN,10,10,10,0,7,3,0,0,0,0,100,100,ce93ebd25957,e531069fb1f2,1:1|11:1|20:1|100:7,reservoir;n=1500;seed=1,-
12,2517,0x0054,IN,1,1,1,0,0,0,1,0,0,0,90,90,666cded69fcb,d7b7fc65329f,90:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Count:Int32]:1
12,2517,0x0055,IN,16,16,16,0,0,16,0,0,0,0,1,1,2713ac00f90c,d7b7fc65329f,1:16,reservoir;n=1500;seed=1,-
2521,2517,0x0055,IN,16,16,16,0,0,16,0,0,0,0,99,99,690094e6efdb,e531069fb1f2,99:16,reservoir;n=1500;seed=1,-
2528,2517,0x0055,IN,16,16,16,0,16,0,0,0,0,0,100,100,71c37075a022,c7184ede6835,100:16,reservoir;n=1500;seed=1,-
-,2517,0x0055,OUT,1,1,0,1,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2517,0x0058,IN,154,154,154,0,0,154,0,0,0,0,7,13,c857a241585e,d7b7fc65329f,1:38|4:38|7:38|13:40,reservoir;n=1500;seed=1,-
2521,2517,0x0058,IN,154,154,154,0,40,114,0,0,0,0,97,100,f9a7b68e315e,e531069fb1f2,94:38|95:38|97:38|100:40,reservoir;n=1500;seed=1,-
2527,2517,0x0058,IN,154,154,154,0,154,0,0,0,0,0,100,100,333d44b702e8,020efa056679,100:154,reservoir;n=1500;seed=1,-
12,2517,0x005A,IN,1,1,1,0,0,1,0,0,0,0,4,4,c396e51a95fd,d7b7fc65329f,4:1,reservoir;n=1500;seed=1,-
2490,2517,0x005A,IN,1,1,1,0,1,0,0,0,0,0,100,100,fc221c9c7b09,69bdf4f3d597,100:1,reservoir;n=1500;seed=1,-
2527,2517,0x005A,IN,1,1,1,0,1,0,0,0,0,0,100,100,fc221c9c7b09,020efa056679,100:1,reservoir;n=1500;seed=1,-
12,2517,0x005E,IN,17,17,17,0,0,16,1,0,0,0,0,14,db0aa31082d8,d7b7fc65329f,0:14|3:1|14:1|26:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ObjectId:Int32]:1
2506,2517,0x005E,IN,17,17,17,0,17,0,0,0,0,0,100,100,a0e92bb2f251,e531069fb1f2,100:17,reservoir;n=1500;seed=1,-
12,2517,0x0061,IN,7,7,7,0,0,0,7,0,0,0,99,100,8a4128766603,d7b7fc65329f,0:2|96:1|99:1|100:3,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [IntegerValue:Int32]:3|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:2|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [itemUid:Int64]:2
12,2517,0x0063,IN,9,9,9,0,0,0,9,0,0,6,16,16,74cc701d0380,d7b7fc65329f,2:1|16:8,reservoir;n=1500;seed=1,NegativeLength: ReadBytes: negative length -# at offset #/# @  [Name:Field]:6|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Name:Field]:3
2507,2517,0x0063,IN,9,9,9,0,8,1,0,0,0,0,100,100,620d6990ffa1,e531069fb1f2,0:1|100:8,reservoir;n=1500;seed=1,-
2518,2517,0x0063,IN,9,9,9,0,8,1,0,0,0,0,100,100,620d6990ffa1,e531069fb1f2,0:1|100:8,reservoir;n=1500;seed=1,-
12,2517,0x0068,IN,2,2,2,0,0,2,0,0,0,0,3,20,4da328c1eab1,d7b7fc65329f,3:1|20:1,reservoir;n=1500;seed=1,-
2486,2517,0x0068,IN,2,2,2,0,1,1,0,0,0,0,17,100,5c9dddfee4c7,e531069fb1f2,17:1|100:1,reservoir;n=1500;seed=1,-
12,2517,0x0069,IN,5,5,5,0,0,5,0,0,0,0,2,20,cda48f8dabb2,d7b7fc65329f,1:1|2:2|7:1|20:1,reservoir;n=1500;seed=1,-
2486,2517,0x0069,IN,5,5,5,0,0,4,1,0,0,0,7,47,d2ddeb60f416,e531069fb1f2,1:1|2:1|7:1|20:1|47:1,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Home name:Field]:1
2496,2517,0x0069,IN,5,5,5,0,0,4,1,0,0,0,20,54,6df54f4ee5d3,e531069fb1f2,2:1|7:1|20:1|47:1|54:1,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Home name:Field]:1
2497,2517,0x0069,IN,5,5,5,0,0,4,1,0,0,0,7,47,15bc5a2d4b37,e531069fb1f2,1:1|2:1|7:1|20:1|47:1,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Home name:Field]:1
2502,2517,0x0069,IN,5,5,5,0,0,4,1,0,0,0,7,47,e6bae1f5da23,e531069fb1f2,1:1|2:1|7:1|20:1|47:1,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Name:Field]:1
2503,2517,0x0069,IN,5,5,5,0,1,4,0,0,0,0,7,100,c8a084423413,e531069fb1f2,1:1|2:1|7:1|20:1|100:1,reservoir;n=1500;seed=1,-
2504,2517,0x0069,IN,5,5,5,0,1,4,0,0,0,0,7,100,c8a084423413,e531069fb1f2,1:1|2:1|7:1|20:1|100:1,reservoir;n=1500;seed=1,-
2521,2517,0x0069,IN,5,5,5,0,4,0,1,0,0,0,100,100,12e76c975d0c,e531069fb1f2,47:1|100:4,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [HouseName:Field]:1
2546,2517,0x0069,IN,5,5,5,0,0,5,0,0,0,0,2,20,a129c00b21be,750b3e3c91cc,1:1|2:2|7:1|20:1,reservoir;n=1500;seed=1,-
2549,2517,0x0069,IN,5,5,5,0,4,0,1,0,0,0,100,100,12e76c975d0c,750b3e3c91cc,47:1|100:4,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [HouseName:Field]:1
2550,2517,0x0069,IN,5,5,5,0,4,0,1,0,0,0,100,100,12e76c975d0c,750b3e3c91cc,47:1|100:4,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [HouseName:Field]:1
12,2517,0x006A,IN,3,3,3,0,2,1,0,0,0,0,100,100,f83200369ec0,d7b7fc65329f,83:1|100:2,reservoir;n=1500;seed=1,-
2486,2517,0x006A,IN,3,3,3,0,2,1,0,0,0,0,100,100,816b31374383,e531069fb1f2,20:1|100:2,reservoir;n=1500;seed=1,-
2500,2517,0x006A,IN,3,3,3,0,1,2,0,0,0,0,20,100,228dd8bce951,e531069fb1f2,20:2|100:1,reservoir;n=1500;seed=1,-
2502,2517,0x006A,IN,3,3,3,0,1,2,0,0,0,0,20,100,05004247ef89,e531069fb1f2,20:2|100:1,reservoir;n=1500;seed=1,-
2503,2517,0x006A,IN,3,3,3,0,1,2,0,0,0,0,20,100,05004247ef89,e531069fb1f2,20:2|100:1,reservoir;n=1500;seed=1,-
12,2517,0x006B,IN,3,3,3,0,0,2,1,0,0,0,46,100,12e76c975d0c,d7b7fc65329f,9:1|46:1|100:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ApartmentNumber:Int32]:1
2507,2517,0x006B,IN,3,3,3,0,2,1,0,0,0,0,100,100,0ab4b260d932,e531069fb1f2,9:1|100:2,reservoir;n=1500;seed=1,-
2511,2517,0x006B,IN,3,3,3,0,0,3,0,0,0,0,8,20,f149c4d9fba9,e531069fb1f2,2:1|8:1|20:1,reservoir;n=1500;seed=1,-
2524,2517,0x006B,IN,3,3,3,0,2,1,0,0,0,0,100,100,fce502d5ed7d,e531069fb1f2,2:1|100:2,reservoir;n=1500;seed=1,-
2525,2517,0x006B,IN,3,3,3,0,0,3,0,0,0,0,8,20,36803a5bd832,e531069fb1f2,2:1|8:1|20:1,reservoir;n=1500;seed=1,-
2546,2517,0x006B,IN,3,3,3,0,0,3,0,0,0,0,8,20,a171d718b043,750b3e3c91cc,2:1|8:1|20:1,reservoir;n=1500;seed=1,-
2549,2517,0x006B,IN,3,3,3,0,0,3,0,0,0,0,8,20,a171d718b043,750b3e3c91cc,2:1|8:1|20:1,reservoir;n=1500;seed=1,-
2550,2517,0x006B,IN,3,3,3,0,3,0,0,0,0,0,100,100,76f7883999dd,750b3e3c91cc,100:3,reservoir;n=1500;seed=1,-
12,2517,0x006C,IN,4,4,4,0,0,4,0,0,0,0,20,50,c6e540d8432c,d7b7fc65329f,8:1|20:2|50:1,reservoir;n=1500;seed=1,-
12,2517,0x006D,IN,2,2,2,0,0,2,0,0,0,0,8,14,76f7883999dd,d7b7fc65329f,8:1|14:1,reservoir;n=1500;seed=1,-
12,2517,0x006F,IN,1,1,1,0,0,0,1,0,0,0,100,100,2c5ac1664138,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [function:Int32]:1
12,2517,0x0071,IN,1,1,1,0,0,1,0,0,0,0,6,6,2e3009231d99,d7b7fc65329f,6:1,reservoir;n=1500;seed=1,-
12,2517,0x0073,IN,7,7,7,0,0,0,7,0,0,0,44,94,ed9d75e5572e,d7b7fc65329f,2:1|27:1|44:3|73:1|94:1,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Argument:Field]:4|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StringCode:Int32]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [size:Int16]:1|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [message:Field]:1
2531,2517,0x0073,IN,7,7,7,0,7,0,0,0,0,0,100,100,6426dc8d8f18,6fcac0922e9d,100:7,reservoir;n=1500;seed=1,-
12,2517,0x0079,OUT,1,1,1,0,1,0,0,0,0,0,100,100,77dc11b27e03,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,-
12,2517,0x007D,IN,1,1,1,0,0,0,1,0,0,0,56,56,09b60c148cf9,d7b7fc65329f,56:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [DollUid:Int64]:1
2486,2517,0x007D,IN,1,1,1,0,0,0,1,0,0,0,100,100,b898703e207e,e531069fb1f2,100:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [acc id:Int64]:1
2502,2517,0x007D,IN,1,1,1,0,1,0,0,0,0,0,100,100,7ececc142c4d,e531069fb1f2,100:1,reservoir;n=1500;seed=1,-
2503,2517,0x007D,IN,1,1,1,0,1,0,0,0,0,0,100,100,6450ea0f3f8d,e531069fb1f2,100:1,reservoir;n=1500;seed=1,-
2546,2517,0x007D,IN,1,1,1,0,1,0,0,0,0,0,100,100,6450ea0f3f8d,750b3e3c91cc,100:1,reservoir;n=1500;seed=1,-
2549,2517,0x007D,IN,1,1,1,0,1,0,0,0,0,0,100,100,6450ea0f3f8d,750b3e3c91cc,100:1,reservoir;n=1500;seed=1,-
2550,2517,0x007D,IN,1,1,1,0,1,0,0,0,0,0,100,100,6450ea0f3f8d,750b3e3c91cc,100:1,reservoir;n=1500;seed=1,-
-,2517,0x007E,IN,90,90,0,90,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
2527,2517,0x0089,IN,1,1,1,0,1,0,0,0,0,0,100,100,9dff2c8fb11a,020efa056679,100:1,reservoir;n=1500;seed=1,-
2511,2517,0x008A,IN,6,6,6,0,0,6,0,0,0,0,0,68,33aea46e46d7,e531069fb1f2,0:4|20:1|68:1,reservoir;n=1500;seed=1,-
2524,2517,0x008A,IN,6,6,6,0,5,0,1,0,0,0,100,100,8439debbbee7,e531069fb1f2,100:6,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int32]:1
-,2517,0x008E,OUT,1,1,0,1,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
-,2517,0x0093,IN,3,3,0,3,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
-,2517,0x009E,IN,1,1,0,1,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
-,2517,0x00A5,IN,1,1,0,1,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2517,0x00A7,IN,1,1,1,0,0,1,0,0,0,0,6,6,536bf94f54e3,d7b7fc65329f,6:1,reservoir;n=1500;seed=1,-
-,2517,0x00A8,IN,7,7,0,7,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2517,0x00A9,IN,1,1,1,0,0,0,1,0,0,0,100,100,3d36293aadba,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int16]:1
-,2517,0x00AD,IN,1,1,0,1,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
-,2517,0x00B0,OUT,1,1,0,1,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2517,0x00B2,IN,1,1,1,0,0,1,0,0,0,0,1,1,665abb2e8941,d7b7fc65329f,1:1,reservoir;n=1500;seed=1,-
12,2517,0x00B3,IN,1,1,1,0,0,1,0,0,0,0,0,0,0b9aef83fc1d,d7b7fc65329f,0:1,reservoir;n=1500;seed=1,-
2502,2517,0x00B3,IN,1,1,1,0,0,1,0,0,0,0,0,0,4a52a984df88,e531069fb1f2,0:1,reservoir;n=1500;seed=1,-
-,2517,0x00B5,OUT,1,1,0,1,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2517,0x00B6,IN,3,3,3,0,0,2,1,0,0,0,24,80,7016c4d7d30d,d7b7fc65329f,0:1|24:1|80:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [unknown:Int32]:1
