source_build,target_build,opcode,direction,seen,executed,ran,no_script,ok_exact,under_read,over_read,threw,compile_error,negative_length,consumed_p50,consumed_p90,script_sha,env_sha,consumed_hist,sampling,over_sigs
2528,2507,0x0017,IN,105,105,105,0,0,0,105,0,0,30,100,100,a3115547491e,c7184ede6835,21:1|26:1|28:2|42:4|43:1|45:1|46:5|47:5|48:3|50:1|52:3|53:1|54:1|56:1|59:1|64:2|65:3|70:5|71:5|100:59,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Player+#B#:Int64]:57|NegativeLength: ReadBytes: negative length -# at offset #/# @  [UUID:Field]:16|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UUID:Field]:13|NegativeLength: ReadBytes: negative length -# at offset #/# @  [CharacterName:Field]:10|NegativeLength: ReadBytes: negative length -# at offset #/# @  [Buffer:Field]:3|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Profile Url:Field]:2|NegativeLength: ReadBytes: negative length -# at offset #/# @  [ItemName:Field]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Player_#C#:Int64]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int64]:1|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [ItemName:Field]:1
2550,2507,0x0017,IN,105,105,105,0,0,0,105,0,0,30,100,100,a3115547491e,750b3e3c91cc,21:1|26:1|28:2|42:4|43:1|45:1|46:5|47:5|48:3|50:1|52:3|53:1|54:1|56:1|59:1|64:2|65:3|70:5|71:5|100:59,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Player+#B#:Int64]:57|NegativeLength: ReadBytes: negative length -# at offset #/# @  [UUID:Field]:16|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UUID:Field]:13|NegativeLength: ReadBytes: negative length -# at offset #/# @  [CharacterName:Field]:10|NegativeLength: ReadBytes: negative length -# at offset #/# @  [Buffer:Field]:3|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Profile Url:Field]:2|NegativeLength: ReadBytes: negative length -# at offset #/# @  [ItemName:Field]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Player_#C#:Int64]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int64]:1|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [ItemName:Field]:1
-,2507,0x0017,OUT,1,1,0,1,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2507,0x0018,IN,5,5,5,0,5,0,0,0,0,0,100,100,1026c3540aad,d7b7fc65329f,100:5,reservoir;n=1500;seed=1,-
12,2507,0x0018,OUT,3,3,3,0,2,1,0,0,0,0,100,100,9a91c05cdde2,d7b7fc65329f,11:1|100:2,reservoir;n=1500;seed=1,-
12,2507,0x0019,IN,128,128,128,0,128,0,0,0,0,0,100,100,81ad6936565e,d7b7fc65329f,100:128,reservoir;n=1500;seed=1,-
2500,2507,0x0019,IN,128,128,128,0,128,0,0,0,0,0,100,100,2eb6d169688e,e531069fb1f2,100:128,reservoir;n=1500;seed=1,-
12,2507,0x0019,OUT,2,2,2,0,2,0,0,0,0,0,100,100,b46c97797129,d7b7fc65329f,100:2,reservoir;n=1500;seed=1,-
12,2507,0x001A,IN,128,128,128,0,64,35,29,0,0,0,100,100,30430a5d3899,d7b7fc65329f,2:10|3:5|14:5|20:3|36:12|100:93,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [arg:Int32]:29
12,2507,0x001C,IN,6718,1500,1500,0,21,0,1479,0,0,86,100,100,0357b5c4fd5f,d7b7fc65329f,51:2|58:2|61:1|68:18|71:2|80:6|81:3|84:3|85:1|94:135|95:3|96:11|98:16|100:1297,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [CoordS / #:Int16]:710|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Y:Single]:265|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [size:Int16]:251|NegativeLength: ReadBytes: negative length -# at offset #/# @  [AnimationString?:Field]:83|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [X:Single]:50|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UnknownStr:Field]:42|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [AnimationString?:Field]:29|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Z:Single]:28|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int32]:18|NegativeLength: ReadBytes: negative length -# at offset #/# @  [UnknownStr:Field]:3
