source_build,target_build,opcode,direction,field_key,kind,n,min,max,mean,values
12,2538,0x0001,IN,/Block Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2538,0x0001,IN,/Local Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2538,0x0001,IN,/MapleStory# Version:Field,blob,1,4,4,4.000,-
12,2538,0x0001,IN,/Opcode:Int16,num,1,1,1,1.000,1:1
12,2538,0x0001,IN,/Packet Length:Field,blob,1,4,4,4.000,-
12,2538,0x0001,IN,/Patch Type:Byte,num,1,2,2,2.000,2:1
12,2538,0x0001,IN,/Raw Sequence:Int16,num,1,18625,18625,18625.000,18625:1
12,2538,0x0001,IN,/Remote Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2538,0x0001,OUT,/Locale?:Int16,num,1,0,0,0.000,0:1
12,2538,0x0001,OUT,/Unknown:Int16,num,1,84,84,84.000,84:1
12,2538,0x0001,OUT,/Version:Int32,num,1,2538,2538,2538.000,2538:1
12,2538,0x0004,OUT,/AccountId:Int64,num,1,113551,113551,113551.000,113551:1
12,2538,0x0004,OUT,/MachineId:Field,blob,1,16,16,16.000,-
12,2538,0x0004,OUT,/TokenA:Int32,num,1,19142595,19142595,19142595.000,19142595:1
12,2538,0x0004,OUT,/TokenB:Int32,num,1,654336324,654336324,654336324.000,654336324:1
12,2538,0x0005,IN,/Key:Int32,num,4,50845,50845,50845.000,50845:4
12,2538,0x0005,IN,/Unknown:Int32,num,4,1,2,1.500,1:2|2:2
12,2538,0x0005,IN,/function:Byte,num,4,0,0,0.000,0:4
12,2538,0x0005,IN,SomeKey/SomeKey:Field,blob,4,36,36,36.000,-
12,2538,0x0005,IN,SomeKey/size:Int16,num,4,36,36,36.000,36:4
12,2538,0x0006,IN,/unknown:Int32,num,6,28,93,63.333,28:1|48:1|58:1|71:1|82:1|93:1
2486,2538,0x0006,IN,/ping:Int32,num,6,28,93,63.333,28:1|48:1|58:1|71:1|82:1|93:1
2486,2538,0x0006,OUT,/ping:Int32,num,6,594,729,669.167,594:1|639:1|660:1|685:1|708:1|729:1
12,2538,0x000B,OUT,/Sequence:Int32,num,37,1038,1074,1056.000,1038:1|1039:1|1040:1|1041:1|1042:1|1043:1|1044:1|1045:1|1046:1|1047:1|1048:1|1049:1|1050:1|1051:1|1052:1|1053:1|1054:1|1055:1|1056:1|1057:1|1058:1|1059:1|1060:1|1061:1|1062:1|1063:1|1064:1|1065:1|1066:1|1067:1|1068:1|1069:1|1070:1|1071:1|1072:1|1073:1|1074:1
12,2538,0x000C,OUT,/ClientTicks:Int32,num,1,1489494,1489494,1489494.000,1489494:1
12,2538,0x000C,OUT,/ServerTicks:Int32,num,1,1381831641,1381831641,1381831641.000,1381831641:1
12,2538,0x000D,IN,/message:Byte,num,1,0,0,0.000,0:1
12,2538,0x0010,IN,/IpAddress:Int32,num,1,693576870,693576870,693576870.000,693576870:1
12,2538,0x0010,IN,/MapId:Int32,num,1,1966477010,1966477010,1966477010.000,1966477010:1
12,2538,0x0010,IN,/MigrationToken:Int32,num,1,590965815,590965815,590965815.000,590965815:1
12,2538,0x0010,IN,/Port:Int16,num,1,-29315,-29315,-29315.000,-29315:1
12,2538,0x0010,IN,/Unknown:Byte,num,1,129,129,129.000,129:1
12,2538,0x0010,IN,/Unknown:Int32,num,1,195312,195312,195312.000,195312:1
12,2538,0x0010,IN,/message:Byte,num,2,0,32,16.000,0:1|32:1
12,2538,0x0011,IN,/ServerTick:Int32,num,38,1381831632,1381876853,1381854180.132,1381831632:1|1381832034:1|1381833617:1|1381834965:1|1381836210:1|1381837422:1|1381838714:1|1381840128:1|1381841430:1|1381842800:1|1381843951:1|1381845164:1|1381846361:1|1381847570:1|1381848770:1|1381849979:1|1381851181:1|1381852389:1|1381853599:1|1381854805:1|1381856008:1|1381857216:1|1381858479:1|1381859724:1|1381860924:1|1381862133:1|1381863334:1|1381864542:1|1381865883:1|1381867156:1|1381868363:1|1381869563:1|1381870815:1|1381871973:1|1381873183:1|1381874383:1|1381875592:1|1381876853:1
12,2538,0x0011,IN,/TimeOffset:Int32,num,38,-32400,-32400,-32400.000,-32400:38
12,2538,0x0011,IN,/Timestamp:Int64,num,39,1667598766,1667598811,1667598788.231,1667598766:2|1667598767:1|1667598768:1|1667598770:1|1667598771:1|1667598772:1|1667598773:1|1667598775:1|1667598776:1|1667598777:1|1667598779:1|1667598780:1|1667598781:1|1667598782:1|1667598783:1|1667598785:1|1667598786:1|1667598787:1|1667598788:1|1667598789:1|1667598791:1|1667598792:1|1667598793:1|1667598794:1|1667598796:1|1667598797:1|1667598798:1|1667598799:1|1667598801:1|1667598802:1|1667598803:1|1667598804:1|1667598805:1|1667598807:1|1667598808:1|1667598809:1|1667598810:1|1667598811:1
12,2538,0x0011,IN,/Timezone:Byte,num,38,0,0,0.000,0:38
12,2538,0x0011,IN,/function:Byte,num,75,0,3,1.013,0:37|2:36|1:1|3:1
12,2538,0x0011,IN,/key:Int32,num,37,1038,1074,1056.000,1038:1|1039:1|1040:1|1041:1|1042:1|1043:1|1044:1|1045:1|1046:1|1047:1|1048:1|1049:1|1050:1|1051:1|1052:1|1053:1|1054:1|1055:1|1056:1|1057:1|1058:1|1059:1|1060:1|1061:1|1062:1|1063:1|1064:1|1065:1|1066:1|1067:1|1068:1|1069:1|1070:1|1071:1|1072:1|1073:1|1074:1
