source_build,target_build,opcode,direction,seen,executed,ran,no_script,ok_exact,under_read,over_read,threw,compile_error,negative_length,consumed_p50,consumed_p90,script_sha,env_sha,consumed_hist,sampling,over_sigs
12,12,0x0001,IN,746,746,746,0,722,24,0,0,0,0,100,100,7f8c78029510,d7b7fc65329f,66:24|100:722,reservoir;n=1500;seed=1,-
12,12,0x0001,OUT,746,746,746,0,746,0,0,0,0,0,100,100,c024851cf5a7,d7b7fc65329f,100:746,reservoir;n=1500;seed=1,-
12,12,0x0003,OUT,14,14,14,0,0,0,14,0,0,8,5,53,3d3c87d1fc67,d7b7fc65329f,5:12|53:2,reservoir;n=1500;seed=1,NegativeLength: ReadBytes: negative length -# at offset #/# @  [username:Field]:8|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [username:Field]:4|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [locale:Field]:2
12,12,0x0004,IN,711,711,711,0,711,0,0,0,0,0,100,100,8ceb5dea67ee,d7b7fc65329f,100:711,reservoir;n=1500;seed=1,-
12,12,0x0004,OUT,720,720,720,0,720,0,0,0,0,0,100,100,6f95cf27934c,d7b7fc65329f,100:720,reservoir;n=1500;seed=1,-
12,12,0x0005,IN,2090,1500,1500,0,1500,0,0,0,0,0,100,100,904ae535cf82,d7b7fc65329f,100:1500,reservoir;n=1500;seed=1,-
12,12,0x0005,OUT,12,12,12,0,12,0,0,0,0,0,100,100,468d9fefb3ed,d7b7fc65329f,100:12,reservoir;n=1500;seed=1,-
12,12,0x0006,IN,18494,1500,1500,0,1500,0,0,0,0,0,100,100,1259343bcd4e,d7b7fc65329f,100:1500,reservoir;n=1500;seed=1,-
2486,12,0x0006,IN,18494,1500,1500,0,1500,0,0,0,0,0,100,100,2f67488080ad,e531069fb1f2,100:1500,reservoir;n=1500;seed=1,-
2486,12,0x0006,OUT,18772,1500,1500,0,1500,0,0,0,0,0,100,100,2f67488080ad,e531069fb1f2,100:1500,reservoir;n=1500;seed=1,-
12,12,0x0007,IN,12,12,12,0,12,0,0,0,0,0,100,100,f81ea227d33b,d7b7fc65329f,100:12,reservoir;n=1500;seed=1,-
-,12,0x0007,OUT,12,12,0,12,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,12,0x0008,IN,12,12,12,0,12,0,0,0,0,0,100,100,c65a4207c92c,d7b7fc65329f,100:12,reservoir;n=1500;seed=1,-
12,12,0x0008,OUT,12,12,12,0,12,0,0,0,0,0,100,100,7bc6a9e35a21,d7b7fc65329f,100:12,reservoir;n=1500;seed=1,-
