source_build,target_build,opcode,direction,seen,executed,ran,no_script,ok_exact,under_read,over_read,threw,compile_error,negative_length,consumed_p50,consumed_p90,script_sha,env_sha,consumed_hist,sampling,over_sigs
2525,2489,0x0021,IN,317,317,317,0,0,317,0,0,0,0,17,20,cfbd884737a3,e531069fb1f2,0:77|17:120|20:120,reservoir;n=1500;seed=1,-
2529,2489,0x0021,IN,317,317,317,0,0,317,0,0,0,0,17,20,cfbd884737a3,e531069fb1f2,0:77|17:120|20:120,reservoir;n=1500;seed=1,-
2546,2489,0x0021,IN,317,317,317,0,0,317,0,0,0,0,17,20,cfbd884737a3,750b3e3c91cc,0:77|17:120|20:120,reservoir;n=1500;seed=1,-
2549,2489,0x0021,IN,317,317,317,0,0,317,0,0,0,0,17,20,cfbd884737a3,750b3e3c91cc,0:77|17:120|20:120,reservoir;n=1500;seed=1,-
2550,2489,0x0021,IN,317,317,317,0,0,317,0,0,0,0,17,20,cfbd884737a3,750b3e3c91cc,0:77|17:120|20:120,reservoir;n=1500;seed=1,-
12,2489,0x0021,OUT,1,1,1,0,1,0,0,0,0,0,100,100,09b896927b5b,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,-
12,2489,0x0023,IN,48,48,48,0,24,0,24,0,0,0,99,100,c5e823fa4439,d7b7fc65329f,99:24|100:24,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [LimitBreakSpecialOptionCount:Int32]:24
2486,2489,0x0023,IN,48,48,48,0,16,32,0,0,0,0,16,100,ebb2ab2949d5,e531069fb1f2,16:24|20:8|100:16,reservoir;n=1500;seed=1,-
2502,2489,0x0023,IN,48,48,48,0,16,32,0,0,0,0,10,100,89c9b48525c2,e531069fb1f2,10:24|20:8|100:16,reservoir;n=1500;seed=1,-
12,2489,0x0024,IN,344,344,344,0,344,0,0,0,0,0,100,100,6954142e10b2,d7b7fc65329f,100:344,reservoir;n=1500;seed=1,-
2502,2489,0x0024,IN,344,344,344,0,344,0,0,0,0,0,100,100,a88fbaa9b811,e531069fb1f2,100:344,reservoir;n=1500;seed=1,-
2507,2489,0x0024,IN,344,344,344,0,344,0,0,0,0,0,100,100,a88fbaa9b811,e531069fb1f2,100:344,reservoir;n=1500;seed=1,-
12,2489,0x0026,OUT,82,82,82,0,82,0,0,0,0,0,100,100,a1157fbdd8b0,d7b7fc65329f,100:82,reservoir;n=1500;seed=1,-
12,2489,0x002B,IN,8,8,8,0,0,0,8,0,0,0,99,99,edb1f3c0db05,d7b7fc65329f,93:3|99:5,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [LimitBreakStatOptionCount:Int32]:5|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Rarity:Int32]:3
2530,2489,0x002B,IN,8,8,8,0,3,0,5,0,0,0,99,100,3c9bd7749e3a,6fcac0922e9d,99:5|100:3,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [LimitBreakSpecialOptionCount:Int32]:5
2531,2489,0x002B,IN,8,8,8,0,3,0,5,0,0,0,99,100,3c9bd7749e3a,6fcac0922e9d,99:5|100:3,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [LimitBreakSpecialOptionCount:Int32]:5
12,2489,0x002E,IN,567,567,567,0,0,567,0,0,0,0,26,42,eaec41421ddf,d7b7fc65329f,2:207|19:9|26:242|42:109,reservoir;n=1500;seed=1,-
2521,2489,0x002E,IN,567,567,567,0,207,351,9,0,0,0,32,100,7b2a027d574a,e531069fb1f2,19:242|32:109|100:216,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [# bonus:Int32]:9
2528,2489,0x002E,IN,567,567,567,0,567,0,0,0,0,0,100,100,76f3b6c66124,c7184ede6835,100:567,reservoir;n=1500;seed=1,-
12,2489,0x002F,IN,22,22,22,0,0,0,22,0,0,0,100,100,76f3b6c66124,d7b7fc65329f,100:22,reservoir;n=1500;seed=1,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [count:Byte]:22
12,2489,0x002F,OUT,2,2,2,0,1,1,0,0,0,0,17,100,46125951e709,d7b7fc65329f,17:1|100:1,reservoir;n=1500;seed=1,-
12,2489,0x0031,OUT,2,2,2,0,0,2,0,0,0,0,10,10,340b3e960960,d7b7fc65329f,10:2,reservoir;n=1500;seed=1,-
12,2489,0x0033,IN,8,8,8,0,0,8,0,0,0,0,33,33,22044483be09,d7b7fc65329f,33:8,reservoir;n=1500;seed=1,-
12,2489,0x0034,OUT,10,10,10,0,10,0,0,0,0,0,100,100,415ab669796a,d7b7fc65329f,100:10,reservoir;n=1500;seed=1,-
12,2489,0x0035,IN,8,8,8,0,0,0,8,0,0,0,100,100,30b78ecbae74,d7b7fc65329f,100:8,reservoir;n=1500;seed=1,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [revival:Byte]:8
12,2489,0x0036,IN,9,9,9,0,0,9,0,0,0,0,80,80,f08404c32c83,d7b7fc65329f,80:9,reservoir;n=1500;seed=1,-
12,2489,0x0037,IN,4,4,4,0,0,4,0,0,0,0,16,16,a1a863eca040,d7b7fc65329f,16:4,reservoir;n=1500;seed=1,-
2511,2489,0x0038,OUT,8,8,8,0,0,8,0,0,0,0,20,20,233ca8b24924,e531069fb1f2,20:8,reservoir;n=1500;seed=1,-
2550,2489,0x0038,OUT,8,8,8,0,8,0,0,0,0,0,100,100,2b2c0218507d,750b3e3c91cc,100:8,reservoir;n=1500;seed=1,-
12,2489,0x0039,OUT,8,8,8,0,8,0,0,0,0,0,100,100,fa826d0529c4,d7b7fc65329f,100:8,reservoir;n=1500;seed=1,-
12,2489,0x003C,IN,168,168,168,0,0,168,0,0,0,0,44,44,bdff9e80dd3d,d7b7fc65329f,44:168,reservoir;n=1500;seed=1,-
2506,2489,0x003C,IN,168,168,168,0,0,168,0,0,0,0,70,70,9fedcc7a8d51,e531069fb1f2,70:168,reservoir;n=1500;seed=1,-
2507,2489,0x003C,IN,168,168,168,0,168,0,0,0,0,0,100,100,b0f82de3a675,e531069fb1f2,100:168,reservoir;n=1500;seed=1,-
2512,2489,0x003C,IN,168,168,168,0,168,0,0,0,0,0,100,100,3d8a1c2c7f1d,6cdba8ccbaff,100:168,reservoir;n=1500;seed=1,-
2520,2489,0x003C,IN,168,168,168,0,168,0,0,0,0,0,100,100,efc20881e461,e531069fb1f2,100:168,reservoir;n=1500;seed=1,-
12,2489,0x003D,IN,239,239,239,0,0,3,236,0,0,5,96,98,3d8a1c2c7f1d,d7b7fc65329f,55:3|76:4|84:104|90:3|96:63|98:62,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [SkillId:Int32]:104|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [X:Single]:62|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Y:Int16]:59|NegativeLength: ReadBytes: negative length -# at offset #/# @  [Unknown:Field]:5|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Y:Single]:2|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Z:Single]:2|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Field]:2
2512,2489,0x003D,IN,239,239,239,0,236,3,0,0,0,0,100,100,c9190e0584ce,6cdba8ccbaff,71:3|100:236,reservoir;n=1500;seed=1,-
2520,2489,0x003D,IN,239,239,239,0,116,61,62,0,0,0,100,100,6d2842810633,e531069fb1f2,2:2|4:59|100:178,reservoir;n=1500;seed=1,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [hit or miss?:Byte]:62
12,2489,0x003F,IN,1,1,1,0,0,0,1,0,0,0,100,100,a0daf008e688,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [SkillId:Int32]:1
12,2489,0x0040,IN,11,11,11,0,0,11,0,0,0,0,50,50,7f7780a98075,d7b7fc65329f,50:11,reservoir;n=1500;seed=1,-
-,2489,0x0040,OUT,2,2,0,2,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2489,0x0041,IN,1,1,1,0,0,1,0,0,0,0,97,97,bc2f0b57e663,d7b7fc65329f,97:1,reservoir;n=1500;seed=1,-
12,2489,0x0041,OUT,343,343,343,0,0,343,0,0,0,0,7,7,ebf42361a495,d7b7fc65329f,7:343,reservoir;n=1500;seed=1,-
12,2489,0x0042,IN,1,1,1,0,0,1,0,0,0,0,3,3,f37650cf93c4,d7b7fc65329f,3:1,reservoir;n=1500;seed=1,-
12,2489,0x0044,IN,16,16,16,0,0,16,0,0,0,0,0,0,56c27594b361,d7b7fc65329f,0:16,reservoir;n=1500;seed=1,-
12,2489,0x0045,IN,21,21,21,0,0,3,18,0,0,0,98,98,a62be8d74bfb,d7b7fc65329f,86:5|89:3|98:13,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ Unknown [JobRank:Int16]:10|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ Unknown [JobRankCount:Int32]:5|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Source:Int32]:3
12,2489,0x0047,IN,367,367,367,0,0,0,367,0,0,360,8,23,81f55670735d,d7b7fc65329f,7:139|8:131|23:97,reservoir;n=1500;seed=1,NegativeLength: ReadBytes: negative length -# at offset #/# @  [message:Field]:360|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [message:Field]:7
12,2489,0x0048,IN,74,74,74,0,0,73,1,0,0,0,48,48,fd0b3d10ab00,d7b7fc65329f,32:1|48:72|100:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [BuffObjectId:Int32]:1
2504,2489,0x0048,IN,74,74,74,0,73,1,0,0,0,0,100,100,905e79e74b5a,e531069fb1f2,20:1|100:73,reservoir;n=1500;seed=1,-
2507,2489,0x0048,IN,74,74,74,0,73,1,0,0,0,0,100,100,0aae7fa0044e,e531069fb1f2,20:1|100:73,reservoir;n=1500;seed=1,-
12,2489,0x004B,OUT,1,1,1,0,0,0,1,0,0,0,100,100,bd63690c0204,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [MapCode:Int32]:1
12,2489,0x004C,IN,16,16,16,0,0,10,6,0,0,0,2,100,9192b0fb83ae,d7b7fc65329f,1:2|2:8|100:6,reservoir;n=1500;seed=1,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [flags:Byte]:6
2512,2489,0x004C,IN,16,16,16,0,16,0,0,0,0,0,100,100,7d49d25ebf47,6cdba8ccbaff,100:16,reservoir;n=1500;seed=1,-
12,2489,0x004D,IN,6,6,6,0,0,6,0,0,0,0,6,6,51c918c743c1,d7b7fc65329f,4:2|6:4,reservoir;n=1500;seed=1,-
2503,2489,0x004D,IN,6,6,6,0,6,0,0,0,0,0,100,100,30b8107d2341,e531069fb1f2,100:6,reservoir;n=1500;seed=1,-
2504,2489,0x004D,IN,6,6,6,0,0,6,0,0,0,0,11,11,44ca22248479,e531069fb1f2,11:6,reservoir;n=1500;seed=1,-
2507,2489,0x004D,IN,6,6,6,0,6,0,0,0,0,0,100,100,1cfbcc64be9a,e531069fb1f2,100:6,reservoir;n=1500;seed=1,-
2546,2489,0x004D,IN,6,6,6,0,6,0,0,0,0,0,100,100,1cfbcc64be9a,750b3e3c91cc,100:6,reservoir;n=1500;seed=1,-
2549,2489,0x004D,IN,6,6,6,0,6,0,0,0,0,0,100,100,1cfbcc64be9a,750b3e3c91cc,100:6,reservoir;n=1500;seed=1,-
2550,2489,0x004D,IN,6,6,6,0,6,0,0,0,0,0,100,100,1cfbcc64be9a,750b3e3c91cc,100:6,reservoir;n=1500;seed=1,-
12,2489,0x004E,IN,36,36,36,0,1,0,35,0,0,0,27,70,99ec76002366,d7b7fc65329f,3:1|17:1|27:23|28:1|35:1|47:2|70:4|79:1|100:2,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [FunctionCubeName:Field]:33|PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [Using (On/Off):Byte]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [CharacterId?:Int64]:1
12,2489,0x004F,IN,2,2,2,0,0,2,0,0,0,0,0,0,77e45ba6b029,d7b7fc65329f,0:2,reservoir;n=1500;seed=1,-
2507,2489,0x004F,IN,2,2,2,0,2,0,0,0,0,0,100,100,d6a98740c336,e531069fb1f2,100:2,reservoir;n=1500;seed=1,-
-,2489,0x004F,OUT,22,22,0,22,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2489,0x0051,IN,78,78,78,0,0,78,0,0,0,0,5,5,e2d9abc485e5,d7b7fc65329f,5:74|6:2|27:1|33:1,reservoir;n=1500;seed=1,-
2537,2489,0x0051,IN,78,78,78,0,2,0,76,0,0,0,100,100,f3a5e9149f72,750b3e3c91cc,99:20|100:58,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:52|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Value:Single]:24
2546,2489,0x0051,IN,78,78,78,0,2,0,76,0,0,0,100,100,f3a5e9149f72,750b3e3c91cc,99:20|100:58,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:52|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Value:Single]:24
2549,2489,0x0051,IN,78,78,78,0,2,0,76,0,0,0,100,100,f3a5e9149f72,750b3e3c91cc,99:20|100:58,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:52|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Value:Single]:24
2550,2489,0x0051,IN,78,78,78,0,2,0,76,0,0,0,100,100,f3a5e9149f72,750b3e3c91cc,99:20|100:58,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:52|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Value:Single]:24
12,2489,0x0052,IN,47,47,47,0,0,47,0,0,0,0,17,20,113be63be677,d7b7fc65329f,0:11|6:3|11:8|17:17|20:8,reservoir;n=1500;seed=1,-
2516,2489,0x0052,IN,47,47,47,0,23,24,0,0,0,0,20,100,ce93ebd25957,e531069fb1f2,11:8|17:8|20:8|100:23,reservoir;n=1500;seed=1,-
12,2489,0x0054,IN,8,8,8,0,0,0,8,0,0,0,90,90,666cded69fcb,d7b7fc65329f,90:8,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Count:Int32]:8
12,2489,0x0055,IN,166,166,166,0,0,166,0,0,0,0,1,1,2713ac00f90c,d7b7fc65329f,1:159|3:1|10:3|19:3,reservoir;n=1500;seed=1,-
2521,2489,0x0055,IN,166,166,166,0,0,166,0,0,0,0,99,99,690094e6efdb,e531069fb1f2,99:166,reservoir;n=1500;seed=1,-
2528,2489,0x0055,IN,166,166,166,0,166,0,0,0,0,0,100,100,71c37075a022,c7184ede6835,100:166,reservoir;n=1500;seed=1,-
-,2489,0x0055,OUT,10,10,0,10,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2489,0x0056,IN,37,37,37,0,0,0,37,0,0,0,100,100,31a0a7023465,d7b7fc65329f,100:37,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [NpcId:Int32]:37
12,2489,0x0058,IN,13222,1500,1500,0,0,1500,0,0,0,0,13,13,c857a241585e,d7b7fc65329f,2:3|3:4|4:23|5:70|6:1|7:507|13:892,reservoir;n=1500;seed=1,-
2521,2489,0x0058,IN,13222,1500,1500,0,892,608,0,0,0,0,100,100,f9a7b68e315e,e531069fb1f2,77:1|79:1|85:1|94:5|95:93|97:507|100:892,reservoir;n=1500;seed=1,-
2527,2489,0x0058,IN,13222,1500,1500,0,1500,0,0,0,0,0,100,100,333d44b702e8,020efa056679,100:1500,reservoir;n=1500;seed=1,-
12,2489,0x005A,IN,4,4,4,0,0,4,0,0,0,0,5,5,c396e51a95fd,d7b7fc65329f,5:4,reservoir;n=1500;seed=1,-
2490,2489,0x005A,IN,4,4,4,0,4,0,0,0,0,0,100,100,fc221c9c7b09,69bdf4f3d597,100:4,reservoir;n=1500;seed=1,-
2527,2489,0x005A,IN,4,4,4,0,4,0,0,0,0,0,100,100,fc221c9c7b09,020efa056679,100:4,reservoir;n=1500;seed=1,-
12,2489,0x005B,IN,1,1,1,0,0,0,1,0,0,0,100,100,a56f5d6e366e,d7b7fc65329f,100:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [PetSkinId:Int32]:1
12,2489,0x005E,IN,77,77,77,0,0,69,8,0,0,0,26,35,db0aa31082d8,d7b7fc65329f,0:22|1:1|2:4|3:2|11:1|16:7|20:1|26:14|35:25,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ObjectId:Int32]:8
2506,2489,0x005E,IN,77,77,77,0,77,0,0,0,0,0,100,100,a0e92bb2f251,e531069fb1f2,100:77,reservoir;n=1500;seed=1,-
12,2489,0x005F,IN,1,1,1,0,0,1,0,0,0,0,3,3,bd15a458af4d,d7b7fc65329f,3:1,reservoir;n=1500;seed=1,-
12,2489,0x0061,IN,21,21,21,0,0,0,21,0,0,0,0,99,8a4128766603,d7b7fc65329f,0:16|99:4|100:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [itemUid:Int64]:16|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:4|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [IntegerValue:Int32]:1
12,2489,0x0063,IN,44,44,44,0,0,0,44,0,0,24,16,50,74cc701d0380,d7b7fc65329f,3:7|16:29|19:1|29:1|50:5|52:1,reservoir;n=1500;seed=1,NegativeLength: ReadBytes: negative length -# at offset #/# @  [Name:Field]:24|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Name:Field]:19|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [name:Field]:1
2507,2489,0x0063,IN,44,44,44,0,29,15,0,0,0,0,100,100,620d6990ffa1,e531069fb1f2,0:7|2:1|3:1|4:6|100:29,reservoir;n=1500;seed=1,-
2518,2489,0x0063,IN,44,44,44,0,29,15,0,0,0,0,100,100,620d6990ffa1,e531069fb1f2,0:7|2:1|3:1|4:6|100:29,reservoir;n=1500;seed=1,-
-,2489,0x0065,OUT,2,2,0,2,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
