source_build,target_build,opcode,direction,field_key,kind,n,min,max,mean,values
12,2465,0x0001,IN,/Block Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2465,0x0001,IN,/Local Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2465,0x0001,IN,/MapleStory# Version:Field,blob,1,4,4,4.000,-
12,2465,0x0001,IN,/Opcode:Int16,num,1,1,1,1.000,1:1
12,2465,0x0001,IN,/Packet Length:Field,blob,1,4,4,4.000,-
12,2465,0x0001,IN,/Patch Type:Byte,num,1,2,2,2.000,2:1
12,2465,0x0001,IN,/Raw Sequence:Int16,num,1,16105,16105,16105.000,16105:1
12,2465,0x0001,IN,/Remote Initializing Vector (IV):Field,blob,1,4,4,4.000,-
12,2465,0x0001,OUT,/Locale?:Int16,num,1,0,0,0.000,0:1
12,2465,0x0001,OUT,/Unknown:Int16,num,1,59,59,59.000,59:1
12,2465,0x0001,OUT,/Version:Int32,num,1,2465,2465,2465.000,2465:1
12,2465,0x0004,OUT,/AccountId:Int64,num,1,2.60085170219937E+18,2.60085170219937E+18,2600851702199370240.000,2600851702199370017:1
12,2465,0x0004,OUT,/MachineId:Field,blob,1,16,16,16.000,-
12,2465,0x0004,OUT,/TokenA:Int32,num,1,182432705,182432705,182432705.000,182432705:1
12,2465,0x0004,OUT,/TokenB:Int32,num,1,193223502,193223502,193223502.000,193223502:1
12,2465,0x0005,IN,/Key:Int32,num,3,186082,186082,186082.000,186082:3
12,2465,0x0005,IN,/Unknown:Int32,num,3,1,1,1.000,1:3
12,2465,0x0005,IN,/function:Byte,num,3,0,0,0.000,0:3
12,2465,0x0005,IN,SomeKey/SomeKey:Field,blob,3,35,36,35.333,-
12,2465,0x0005,IN,SomeKey/size:Int16,num,3,35,36,35.333,35:2|36:1
