source_build,target_build,opcode,direction,field_key,kind,n,min,max,mean,values
12,2521,0x0001,IN,/Block Initializing Vector (IV):Field,blob,15,4,4,4.000,-
12,2521,0x0001,IN,/Local Initializing Vector (IV):Field,blob,15,4,4,4.000,-
12,2521,0x0001,IN,/MapleStory# Version:Field,blob,15,4,4,4.000,-
12,2521,0x0001,IN,/Opcode:Int16,num,15,1,1,1.000,1:15
12,2521,0x0001,IN,/Packet Length:Field,blob,15,4,4,4.000,-
12,2521,0x0001,IN,/Patch Type:Byte,num,15,0,2,1.600,2:12|0:3
12,2521,0x0001,IN,/Raw Sequence:Int16,num,15,-29420,32405,4036.333,-11044:1|-1234:1|-19456:1|-19502:1|-29420:1|1205:1|17393:1|17859:1|18115:1|193:1|19448:1|21404:1|32405:1|5201:1|7978:1
12,2521,0x0001,IN,/Remote Initializing Vector (IV):Field,blob,15,4,4,4.000,-
12,2521,0x0001,OUT,/Locale?:Int16,num,15,0,0,0.000,0:15
12,2521,0x0001,OUT,/Unknown:Int16,num,15,75,76,75.933,76:14|75:1
12,2521,0x0001,OUT,/Version:Int32,num,15,2521,2521,2521.000,2521:15
12,2521,0x0003,OUT,/machineId:Field,blob,2,16,16,16.000,-
12,2521,0x0003,OUT,/mode:Byte,num,2,1,2,1.500,1:1|2:1
12,2521,0x0003,OUT,/sessionKey:Int32,num,2,0,0,0.000,0:2
12,2521,0x0003,OUT,/sub_#D#(CMachineIDManagerPtr):Int32,num,2,2130247680,2130247680,2130247680.000,2130247680:2
12,2521,0x0003,OUT,/unknown:Int16,num,2,0,1,0.500,0:1|1:1
12,2521,0x0003,OUT,locale/size:Int16,num,2,28780,28780,28780.000,28780:2
12,2521,0x0003,OUT,password/password:Field,blob,2,46,46,46.000,-
12,2521,0x0003,OUT,password/size:Int16,num,2,23,23,23.000,23:2
12,2521,0x0003,OUT,username/size:Int16,num,2,522,522,522.000,522:2
12,2521,0x0003,OUT,username/username:Field,blob,2,1044,1044,1044.000,-
12,2521,0x0004,OUT,/AccountId:Int64,num,12,113551,2.6008586829223726E+18,1517167324234288896.000,113551:5|2600858682922372473:5|2600857238099519690:2
12,2521,0x0004,OUT,/MachineId:Field,blob,12,16,16,16.000,-
12,2521,0x0004,OUT,/TokenA:Int32,num,12,12366534,743615040,273903484.833,113839200:1|12366534:1|199598040:1|311986098:1|316863415:1|33365496:1|630852915:1|657751000:1|743615040:1|80441640:1|88936520:1|97225920:1
12,2521,0x0004,OUT,/TokenB:Int32,num,12,2233420,801248997,272203572.667,117464959:1|123983460:1|164454720:1|177985278:1|2233420:1|24617567:1|251368590:1|67054116:1|69174280:1|731116908:1|735740577:1|801248997:1
12,2521,0x0005,IN,/Key:Int32,num,22,19051,501493,148498.500,25951:4|25788:3|288954:3|289004:2|289032:2|76837:2|19051:1|27698:1|28890:1|28903:1|303156:1|501493:1
12,2521,0x0005,IN,/Unknown:Int32,num,22,1,2,1.136,1:19|2:3
12,2521,0x0005,IN,/function:Byte,num,22,0,0,0.000,0:22
12,2521,0x0005,IN,SomeKey/SomeKey:Field,blob,22,35,36,35.409,-
